Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Ortega Orlando,USA,0.0,0.0,0.0,0.0,1.0
Ortega Tony,USA,0.0,0.0,0.0,0.0,0.0
Ortega Virgil,USA,0.0,0.0,1.0,0.0,0.0
Ortegon Alfredo,USA,0.0,0.0,0.0,0.0,1.0
Ortiz Alex,USA,0.0,1.0,0.0,0.0,0.0
Ortiz Bryan,USA,0.0,0.0,1.0,0.0,0.0
Ortiz Christian,USA,0.0,0.0,1.0,0.0,0.0
Ortiz Cody,USA,0.0,0.0,0.0,0.0,2.0
Ortiz Diego,USA,0.0,0.0,0.0,0.0,0.0
Ortiz Dustin,USA,0.0,9.0,0.0,3.0,1.0
Ortiz Glenn,USA,0.0,0.0,0.0,0.0,0.0
Ortiz Jacob,USA,0.0,5.0,3.0,5.0,2.0
Ortiz Jorge,USA,0.0,0.0,2.0,0.0,0.0
Ortiz Jorge,USA,0.0,0.0,0.0,0.0,0.0
Ortiz Kenny,USA,0.0,0.0,0.0,0.0,0.0
Ortiz Mark,USA,0.0,0.0,1.0,0.0,0.0
Ortiz Michael,USA,0.0,0.0,0.0,0.0,1.0
Ortiz Mike,USA,0.0,0.0,0.0,0.0,1.0
Ortiz Phil,USA,0.0,0.0,0.0,0.0,1.0
Ortiz Reyes,USA,0.0,0.0,0.0,0.0,0.0
Ortiz Tito,USA,0.0,9.0,5.0,6.0,2.0
Ortiz Victor,USA,0.0,0.0,1.0,0.0,0.0
Ortiz Vince,USA,0.0,0.0,0.0,1.0,3.0
Ortola John,USA,0.0,0.0,0.0,0.0,1.0
Ortolani John,USA,0.0,1.0,3.0,1.0,0.0
Oruche Rasheed,USA,0.0,0.0,0.0,0.0,1.0
Orui Sojiro,USA,3.0,0.0,1.0,0.0,0.0
Orun Emre,USA,0.0,0.0,1.0,0.0,1.0
Orzumiev Haron,RUS,0.0,0.0,0.0,0.0,1.0
Osama Diogo,RUS,0.0,0.0,1.0,0.0,0.0
Osato Hiroshi,JPN,0.0,0.0,0.0,0.0,0.0
Osawa Kenji,JPN,1.0,1.0,0.0,0.0,1.0
Osawa Nobumitsu,JPN,0.0,1.0,1.0,0.0,1.0
Osawa Shigeki,JPN,1.0,1.0,0.0,0.0,0.0
Osawa Yoshiyuki,JPN,0.0,0.0,0.0,0.0,0.0
Osborn Michael,USA,0.0,2.0,1.0,0.0,0.0
Osborne Andrew,USA,0.0,0.0,1.0,0.0,0.0
Osborne Simon,USA,0.0,0.0,1.0,0.0,0.0
Osborne William,USA,0.0,0.0,1.0,0.0,0.0
Osbourn Marcus,USA,0.0,0.0,0.0,0.0,1.0
Osbourne Andrew,USA,0.0,0.0,0.0,0.0,2.0
Osbourne Ode',JAM,0.0,4.0,1.0,4.0,2.0
Oschmann Hendrik,JAM,0.0,0.0,2.0,0.0,0.0
Oseguera Daniel,USA,0.0,0.0,1.0,0.0,0.0
Osei Nic,DEN,0.0,0.0,2.0,0.0,0.0
Oselukwue Amaechi,USA,0.0,0.0,1.0,1.0,0.0
Osenio April,PHI,0.0,0.0,1.0,1.0,1.0
Oser Kelley,PHI,0.0,0.0,0.0,0.0,0.0
Oses Nate,PHI,0.0,0.0,0.0,0.0,0.0
Osetrov Alexander,PHI,1.0,2.0,1.0,0.0,2.0
Osheim Jeremy,USA,0.0,3.0,0.0,2.0,1.0
Oshida Noriaki,USA,0.0,0.0,0.0,0.0,1.0
Oshima Shinya,JPN,1.0,0.0,0.0,0.0,0.0
Oshiro Hiroyuki,JPN,1.0,0.0,1.0,0.0,1.0
Oshiro Mark,JPN,0.0,2.0,0.0,0.0,2.0
Oshiro Moritaka,JPN,0.0,0.0,0.0,0.0,0.0
Oshyer Storm,JPN,0.0,0.0,0.0,0.0,0.0
Osiander Kurt,JPN,0.0,1.0,0.0,0.0,0.0
Osipczak Nick,ENG,0.0,2.0,0.0,3.0,0.0
Osipov Nikita,RUS,0.0,0.0,0.0,0.0,1.0
Osiris Anjel,RUS,0.0,0.0,0.0,0.0,2.0
Oskanov Ulugbek,RUS,0.0,0.0,0.0,0.0,1.0
Oskonbaev Myktybek,KGZ,0.0,0.0,0.0,0.0,0.0
Osmaev Khunkar-Pasha,RUS,0.0,0.0,0.0,0.0,0.0
Osman Ann,MAS,0.0,2.0,1.0,2.0,2.0
Osmancevic Aldin,MAS,0.0,0.0,1.0,0.0,0.0
Osmar Osmar,MAS,0.0,0.0,0.0,0.0,1.0
Osmar Hoffmann Daniel,BRA,0.0,0.0,0.0,0.0,1.0
Osokin Nikolay,BRA,0.0,0.0,1.0,0.0,0.0
Osorio Matzya,BRA,0.0,0.0,0.0,0.0,0.0
Ospanov Arman,KAZ,0.0,9.0,2.0,1.0,1.0
Ostasz Pawel,KAZ,0.0,0.0,1.0,0.0,0.0
Oster Blair,KAZ,0.0,0.0,0.0,0.0,1.0
Osterkamp Nathan,KAZ,0.0,0.0,0.0,0.0,1.0
Osterneck Nissen,USA,0.0,0.0,3.0,2.0,0.0
Osthoff Jerod,USA,0.0,0.0,1.0,0.0,0.0
Osthoff Jerrod,USA,0.0,0.0,0.0,0.0,0.0
Ostojic Domagoj,USA,0.0,0.0,1.0,0.0,0.0
Ostovich Rachael,USA,0.0,0.0,3.0,2.0,3.0
Ostovich Robby,USA,1.0,1.0,2.0,2.0,2.0
Ostowar Fash,WAL,0.0,0.0,1.0,0.0,0.0
Ostrander Ray,WAL,0.0,0.0,0.0,0.0,1.0
Ostrelic Alfonso,WAL,0.0,0.0,1.0,0.0,0.0
Ostrovskiy Vitaliy,WAL,0.0,0.0,1.0,0.0,1.0
Ostrowski Mateusz,POL,0.0,0.0,0.0,0.0,0.0
Ostyn Roscoe,POL,0.0,0.0,0.0,0.0,0.0
Osuna Axel,POL,0.0,0.0,0.0,0.0,0.0
Osuna Yonny,POL,0.0,0.0,0.0,0.0,0.0
Oswald Thomas,POL,0.0,1.0,0.0,0.0,0.0
Oswiecinski Tomasz,POL,0.0,1.0,1.0,0.0,0.0
Ota Hiroyuki,POL,2.0,0.0,1.0,0.0,0.0
Ota Junichi,POL,0.0,0.0,1.0,0.0,0.0
Ota Satoru,JPN,0.0,0.0,0.0,0.0,0.0
Ota Takumi,JPN,0.0,0.0,0.0,0.0,0.0
Ota Yohei,JPN,0.0,0.0,0.0,0.0,1.0
Ota Yoshinobu,JPN,0.0,0.0,0.0,0.0,1.0
Otani Robert,JPN,1.0,1.0,1.0,0.0,0.0
Otavio Pedro,JPN,0.0,0.0,0.0,0.0,2.0
Otavio dos Santos Lacerda Jose,JPN,0.0,0.0,0.0,0.0,1.0
Oteri Brett,USA,0.0,1.0,5.0,3.0,3.0
Otero Daniel,USA,0.0,0.0,0.0,1.0,0.0
Otero Manuel,USA,0.0,0.0,0.0,0.0,1.0
Otgon Bat,USA,0.0,0.0,1.0,0.0,0.0
Otgontulga Rentsen,MGL,0.0,0.0,0.0,0.0,0.0
Oti Nkemdirim,MGL,0.0,0.0,0.0,0.0,1.0
Otley Simeon,MGL,0.0,0.0,0.0,0.0,0.0
Otsuka Alexander,MGL,0.0,1.0,5.0,1.0,1.0
Otsuka Nozomi,MGL,1.0,1.0,0.0,0.0,0.0
Otsuka Seiji,MGL,0.0,0.0,0.0,0.0,0.0
Otsuka Takafumi,JPN,0.0,5.0,2.0,5.0,4.0
Ott John,JPN,0.0,0.0,0.0,0.0,0.0
Ott Matt,JPN,0.0,0.0,0.0,0.0,1.0
Ott Mel,JPN,0.0,0.0,0.0,0.0,2.0
Ott Shane,JPN,0.0,0.0,0.0,1.0,0.0
Ott Wilhelm,AUT,0.0,0.0,0.0,0.0,2.0
Ottaviano Martin,ARG,0.0,0.0,1.0,0.0,0.0
Otten Nick,ARG,0.0,0.0,0.0,0.0,1.0
Ottensammer Nico,ARG,0.0,0.0,1.0,0.0,0.0
Otto Allen,ARG,0.0,0.0,0.0,0.0,0.0
Otto Jerry,ARG,0.0,0.0,0.0,0.0,3.0
Ottoni Israel,ARG,0.0,0.0,0.0,0.0,1.0
Ottoni Quemel,ARG,0.0,0.0,0.0,1.0,0.0
Ottow Zak,USA,0.0,3.0,4.0,0.0,0.0
Otwell Mike,USA,0.0,0.0,1.0,0.0,1.0
Ou Santana,FRA,0.0,0.0,1.0,0.0,0.0
Oudina Sofiane,FRA,0.0,0.0,1.0,0.0,0.0
Ougikubo Hiromasa,JPN,0.0,2.0,2.0,6.0,2.0
Ougikubo Hiromasa,JPN,0.0,0.0,1.0,0.0,0.0
Ouimet Donald,JPN,0.0,0.0,1.0,0.0,0.0
Ouimette Shane,JPN,0.0,0.0,1.0,0.0,0.0
Ould Michelle,USA,0.0,2.0,2.0,2.0,2.0
Oumakhanov Artur,RUS,0.0,0.0,0.0,0.0,2.0
Ounsley Phil,RUS,0.0,0.0,0.0,0.0,1.0
Oushani Houssain,RUS,0.0,0.0,1.0,0.0,0.0
Ousmane Dia Serigne,RUS,0.0,2.0,1.0,0.0,0.0
Outlaw Sidney,USA,0.0,1.0,2.0,8.0,1.0
Ovakimyan David,USA,0.0,0.0,0.0,0.0,0.0
Ovakimyan Mamuka,GEO,0.0,0.0,0.0,0.0,1.0
Ovcharenko Lydia,GEO,0.0,0.0,0.0,0.0,1.0
Ovchynnikova Lena,UKR,0.0,1.0,2.0,8.0,2.0
Ovechkin Ilya,UKR,0.0,0.0,1.0,0.0,0.0
Overall Major,UKR,0.0,1.0,1.0,5.0,1.0
Overcast Lucas,UKR,0.0,0.0,0.0,1.0,0.0
Overduin Jan,UKR,0.0,0.0,0.0,0.0,0.0
Overeem Alistair,NED,0.0,0.0,0.0,0.0,0.0
Overeem Valentijn,NED,0.0,0.0,0.0,0.0,0.0
Overfield David,NED,0.0,0.0,2.0,0.0,0.0
Overton Justin,USA,0.0,0.0,0.0,0.0,4.0
Overton Pierce,USA,0.0,0.0,0.0,0.0,1.0
Ovsjannikov Michael,GER,0.0,0.0,0.0,0.0,0.0
Owaki Takahiro,GER,0.0,0.0,0.0,0.0,0.0
Owen Alex,GER,0.0,0.0,0.0,1.0,0.0
Owen Delaney,USA,0.0,0.0,0.0,4.0,0.0
Owen Hartwich,USA,0.0,0.0,1.0,0.0,0.0
Owen Jarrett,USA,0.0,0.0,0.0,1.0,0.0
Owen Megan,USA,0.0,0.0,1.0,0.0,0.0
Owens Chase,USA,0.0,0.0,0.0,0.0,1.0
Owens D'Juan,USA,0.0,4.0,3.0,6.0,3.0
Owens John,USA,0.0,0.0,0.0,0.0,1.0
Owens Jon,USA,0.0,2.0,0.0,0.0,0.0
Owens Kassidy,USA,0.0,0.0,1.0,0.0,0.0
Owens Steve,IRL,0.0,2.0,0.0,0.0,0.0
Owens Zach,IRL,0.0,1.0,0.0,0.0,0.0
Owings Erik,IRL,0.0,0.0,1.0,0.0,1.0
Owonyebe Lopez,FRA,0.0,0.0,4.0,0.0,0.0
Owsley Warren,FRA,0.0,0.0,0.0,0.0,1.0
Oxendine Josh,USA,0.0,0.0,0.0,0.0,1.0
Oxley Craig,USA,0.0,0.0,0.0,0.0,0.0
Oya Yuko,JPN,0.0,0.0,0.0,0.0,0.0
Oyama Shungo,JPN,0.0,1.0,7.0,2.0,2.0
Oyama Yuki,JPN,0.0,0.0,0.0,0.0,0.0
Oyapock Lucas,JPN,0.0,0.0,0.0,0.0,0.0
Oyarzabal Javier,ARG,0.0,1.0,0.0,0.0,0.0
Oybekov Radzhab,ARG,0.0,0.0,0.0,0.0,1.0
Oyler Jake,USA,0.0,0.0,0.0,0.0,0.0
Ozaki Hiroki,USA,0.0,0.0,0.0,0.0,0.0
Ozawa Misaki,USA,0.0,0.0,0.0,0.0,1.0
Ozgun Tolga,GER,0.0,0.0,1.0,0.0,0.0
Ozimec Kristian,GER,0.0,0.0,0.0,0.0,1.0
Ozkilic Alptekin,USA,0.0,2.0,2.0,1.0,0.0
Ozolins Arturs,USA,0.0,0.0,1.0,0.0,1.0
Ozuka Seiji,USA,2.0,0.0,2.0,0.0,0.0
Ozyurt Hatice,USA,0.0,0.0,2.0,0.0,2.0
