Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Nishi Tetsuya,JPN,0,1,2,0,0,0,1
Nishi Yoshinori,JPN,,,,,,,
Nishida Soichi,JPN,0,2,0,0,0,0,2
Nishigo Yuki,JPN,0,2,0,0,0,0,1
Nishijima Yosuke,JPN,0,5,0,0,2,0,3
Nishikawa Kyosuke,JPN,0,1,0,0,0,0,1
Nishimura Hirokazu,JPN,0,1,0,0,0,0,0
Nishimura Masashi,JPN,0,1,0,0,0,0,0
Nishimura Takuro,JPN,0,0,1,0,0,0,0
Nishino Hideki,JPN,0,1,0,0,1,0,0
Nishino Satoshi,JPN,0,1,0,0,1,0,0
Nishioka Koji,JPN,0,1,1,0,1,0,0
Nishiuchi Tashiro,JPN,2,2,1,1,0,1,1
Nishiura Akiyo,JPN,1,4,0,1,0,0,1
Nishizaka Tatsuhiko,JPN,1,1,0,1,0,0,1
Niskanen Markus,JPN,0,1,0,0,1,0,0
Nitagai Akira,JPN,0,1,0,0,0,0,1
Nito Satoru,JPN,0,1,0,0,1,0,0
Nitsuma Sterling,JPN,0,1,0,0,1,0,0
Nitzsche Hendrik,JPN,0,1,0,0,1,0,0
Niu Alex,JPN,1,2,0,0,0,0,0
Nix Kevin,JPN,,,,,,,
Nix Shane,JPN,0,2,0,0,1,0,1
Nixdorf Ben,JPN,0,1,0,0,0,0,1
Nixon Ivey,USA,1,2,0,1,1,0,0
Nizambek Zhunus,USA,0,1,0,0,0,0,1
Nizamudinov Shamil,USA,0,1,0,0,0,0,1
Njia Romeo,USA,0,1,0,0,0,0,1
Njie Assan,USA,1,0,0,0,0,1,0
Njoku Paul,USA,1,1,0,1,0,0,0
Njokuani Anthony,USA,,,,,,0,4
Njokuani Chidi,USA,,,,,,1,3
Nkongo Christian,USA,1,0,0,0,0,0,0
Noa Ladale,USA,0,1,0,0,0,0,0
Noble Brandon,USA,0,2,0,0,1,0,1
Noble Carl,USA,0,0,0,0,0,0,0
Noble Derrick,USA,,,,0,4,3,3
Noble Jake,USA,0,1,0,0,0,0,1
Noble Scott,USA,0,2,0,0,1,0,0
Noblitt Kyle,USA,9,1,0,3,0,4,0
Nobre Pedro,BRA,,,,,,4,1
Nobrega Vitor,BRA,2,6,1,0,4,0,0
Nocelo Noel,BRA,0,1,0,0,0,0,1
Noe Jacob,USA,,,,6,2,5,1
Noel Luke,CAN,0,1,0,0,0,0,1
Noel Thomas,CAN,0,2,0,0,1,0,1
Nogales Mary,CAN,0,1,0,0,1,0,0
Noguchi Daisuke,CAN,,,,,,,
Nogueira Alexandre Franca,CAN,1,3,1,1,2,0,0
Nogueira Antonio Rodrigo,BRA,,,,3,3,,
Nogueira Fabiano,BRA,0,3,0,0,3,0,0
Nogueira Gustavo,BRA,0,1,0,0,1,0,0
Nogueira Henrique Cesar,BRA,0,1,0,0,1,0,0
Nogueira Joao Luiz,BRA,2,4,0,0,1,2,0
Nogueira Jonathan,BRA,0,1,0,0,0,0,1
Nogueira Leonardo,BRA,0,1,0,0,0,0,1
Nogueira Luis,BRA,,,,6,1,5,1
Nogueira Luis Alberto,BRA,0,1,0,0,0,0,1
Nogueira Luis Alberto,BRA,1,1,0,0,0,0,0
Nogueira Luis Henrique,BRA,0,1,0,0,1,0,0
Nogueira Paulo,BRA,0,1,0,0,1,0,0
Nogueira Ricardo,BRA,0,1,0,0,0,0,1
Nogueira Rogerio,BRA,,,,8,4,6,0
Nogueira Talita,BRA,8,2,0,2,1,5,0
Nogueira da Silva Junior Paulo Roberto,BRA,1,2,1,1,0,0,0
Nogueira Vargas Cristiano,BRA,0,1,0,0,0,0,1
Nogueras Ben,BRA,0,1,0,0,1,0,0
Noguerira Luana,BRA,0,1,0,0,0,0,1
Noh Young Ahm,BRA,0,1,0,0,0,0,0
Nohynek Pavel,BRA,0,2,0,0,2,0,0
Noje Florian,BRA,0,1,0,0,0,0,1
Noji Ryuta,BRA,0,1,0,0,1,0,0
Noke Kyle,AUS,,,,8,1,8,3
Nolan Grant,AUS,0,1,0,0,0,0,1
Nolan Jamie,SCT,0,1,0,0,0,0,0
Nolan Peter,CAN,1,1,0,0,0,1,1
Nolan Shawn,CAN,0,1,0,0,0,0,0
Noland Casey,USA,2,2,0,0,0,1,0
Noland Will,USA,,,,7,4,7,3
Noltcho Leroy,CAN,0,1,0,0,1,0,0
Nolte Nick,CAN,1,3,0,0,0,1,2
Nomura Sakura,CAN,0,1,0,0,0,0,0
Nonaka Kimihito,CAN,0,2,0,0,1,0,1
Nonato Francisco,CAN,0,2,0,0,0,0,2
Nonotte Basile,CAN,0,1,0,0,0,0,0
Noon Carl,ENG,7,3,0,3,2,3,1
Noons KJ,USA,,,,9,1,0,2
Noordzee Clarence,USA,0,1,0,0,1,0,0
Noory Samir,USA,0,1,0,0,0,0,0
Norberg Luther,USA,0,1,0,0,0,0,0
Nordby Kody,USA,6,6,0,0,2,6,3
Nordquist Brad,USA,0,3,0,0,3,0,0
Noriega Fernando,USA,0,1,0,0,1,0,0
Noriega Jonathan,USA,0,1,0,0,1,0,0
Norita Jerome,USA,0,1,0,0,1,0,0
Noritsugi Hiroki,USA,0,2,0,0,0,0,1
Norkeliunas Edvardas,USA,0,2,1,0,1,0,1
Norkus Simas,USA,0,1,0,0,1,0,0
Norman Paul,USA,0,1,0,0,1,0,0
Norman Tim,USA,0,1,0,0,0,0,1
Normington Andy,USA,0,1,0,0,0,0,1
Noronha Danilo,USA,0,2,0,0,0,0,2
Noronha Wagner,USA,0,1,0,0,0,0,0
Noronha Wagner,BRA,1,0,0,1,0,0,0
Noronha Wellynthon,BRA,0,2,0,0,1,0,1
Norris Benji,BRA,0,1,0,0,1,0,0
Norris Damian,USA,2,1,0,1,0,0,0
Norris Jennifer Leigh,USA,1,2,0,0,1,1,0
Norsworthy Blake,USA,0,1,0,0,1,0,0
Norsworthy Jake,USA,0,1,0,0,0,0,1
Northcott Matt,USA,0,1,0,0,1,0,0
Northcutt Colbey,USA,2,1,0,0,1,1,0
Northcutt Sage,USA,,,,5,1,3,2
Nortje Jan,USA,1,2,0,1,1,0,1
Norton Jeremy,USA,0,1,0,0,0,0,0
Norton Keith,USA,0,1,0,0,0,0,1
Norton Scott,USA,0,1,0,0,0,0,1
Norville Reena,USA,0,1,0,0,1,0,0
Norwood Harris,USA,1,6,0,0,0,0,4
Norwood Jason,USA,,,,5,2,6,0
Norwood Jeremy,USA,0,2,0,0,2,0,0
Norwood Nolan,USA,,,,4,1,7,4
Nosa Erik,AUS,0,1,0,0,1,0,0
Nosiglia Riccardo,ITA,0,2,0,0,2,0,0
Nosyrev Anatoliy,ITA,0,1,0,0,0,0,1
Notsu Yosuke,ITA,0,1,0,0,1,0,0
Nova Daniel,ITA,1,0,0,1,0,0,0
Novaes Edinaldo,ITA,0,4,0,0,1,0,2
Novaes Jonatas,BRA,,,,1,0,8,0
Novaes Nalzinho,BRA,0,1,0,0,1,0,0
Novak Martin,SVK,0,1,0,0,0,0,1
Novak Petr,CZE,0,1,0,0,0,0,0
Novak Stosh,CZE,0,1,0,0,0,0,1
Novakovic Dejan,CZE,0,1,0,0,0,0,0
Novelli Jason,USA,,,,3,1,6,1
Novelli Nick,USA,1,0,0,0,0,1,0
Novelli Niko,USA,1,0,0,0,0,0,0
Novenyi Jr. Norbert,HUN,5,0,0,0,0,4,0
Nover Phillipe,USA,,,,1,1,5,0
Novikov Alexey,RUS,0,2,0,0,2,0,0
Novikov Vasily,RUS,0,3,0,0,1,0,2
Novoselov Oleg,RUS,1,1,0,0,0,1,0
Nowaczyk Kevin,RUS,,,,2,0,,
Nowak Patryk,RUS,0,1,0,0,1,0,0
Nowakowski Eligiusz,POL,0,1,0,0,0,0,1
Nowasielski Rafal,POL,0,1,0,0,1,0,0
Nozawa Hiroyuki,POL,0,4,0,0,1,0,0
Nozomi Mine,POL,0,1,0,0,1,0,0
Nsue Ayiugono Felipe Salvador,POL,,,,0,2,0,5
Nsumboli Delivrance,POL,1,0,0,0,0,0,0
Nuckols Cole,POL,0,1,0,0,1,0,0
Nudel Jacob,POL,0,1,0,0,0,0,1
Nuerdanbieke Shayilan,POL,,,,9,1,5,4
Nuerjiang Nuerjiang,POL,0,3,0,0,1,0,2
Nuertiebieke Musu,CHN,1,1,0,1,0,0,1
Nuessle Benjamin,CHN,0,1,0,0,0,0,1
Nugent Joe,CHN,0,1,0,0,1,0,0
Nugmanov Bektay,KAZ,0,1,0,0,0,0,1
Nuique Mark,MNP,0,2,0,0,0,0,2
Numajiri Takeshi,JPN,0,1,0,0,1,0,0
Numakura Yuta,JPN,0,2,0,0,0,0,1
Numata Sadae,JPN,1,1,0,0,0,1,0
Nunes Amanda,BRA,,,,,,4,2
Nunes Bernardo,BRA,0,1,0,0,1,0,0
Nunes Cintia,BRA,0,1,0,0,1,0,0
Nunes Diego,BRA,,,,7,2,8,0
Nunes Diego,BRA,0,1,0,0,0,0,1
Nunes Fabio,BRA,0,1,0,0,0,0,1
Nunes Fabricio,BRA,0,1,0,0,1,0,0
Nunes Gilson,BRA,0,1,0,0,0,0,0
Nunes Guilherme Benedito,BRA,0,1,0,0,0,0,0
Nunes Istela,BRA,7,2,0,2,0,0,2
Nunes Josiane,BRA,8,1,0,7,0,0,0
Nunes Marcelo,USA,5,1,0,1,1,4,0
Nunes Marcio,USA,0,1,0,0,0,0,1
Nunes Max,SWE,,,,9,3,5,1
Nunes Nina,USA,,,,4,0,2,2
Nunes Rafael,BRA,,,,4,2,6,1
Nunes Rafael,BRA,0,1,0,0,1,0,0
Nunes Silmar,BRA,3,5,0,0,1,2,2
Nunes Tatu,BRA,0,1,0,0,0,0,1
Nunes Victor,BRA,0,1,0,0,0,0,0
Nunez David,BRA,1,0,0,1,0,0,0
Nunez Ever,BRA,0,1,0,0,0,0,0
Nunez Gerardo,BRA,0,1,0,0,1,0,0
Nunez Jesse,BRA,0,1,0,0,1,0,0
Nunez Jonathan,USA,7,2,0,2,0,1,1
Nunez Rafael,USA,0,1,0,0,1,0,0
Nunn Andy,USA,0,0,0,0,0,0,0
Nunn Davonta,USA,0,1,0,0,1,0,0
Nunnaley Terry,USA,0,2,0,0,0,0,2
Nuno Cristiano,USA,0,1,0,0,0,0,1
Nuno Ed,USA,1,4,0,1,1,0,1
Nuno Ricky,USA,0,2,0,0,1,0,1
Nuotatore Mirko,USA,0,1,0,0,0,0,1
Nuralizoda Fozil,USA,0,1,0,0,0,0,1
Nurkeev Daniyar,USA,0,1,0,0,0,0,0
Nurkkala Teemu,USA,0,1,0,0,1,0,0
Nurmagomedov Abdurahman,USA,2,1,0,0,1,2,0
Nurmagomedov Abubakar,RUS,,,,6,1,4,2
Nurmagomedov Gadzhimurad,RUS,0,1,0,0,1,0,0
Nurmagomedov Islam,RUS,0,1,0,0,0,0,0
Nurmagomedov Khabib,RUS,,,,8,0,,
Nurmagomedov Said,RUS,,,,4,0,4,0
Nurmagomedov Shamil,RUS,1,1,0,1,0,0,1
Nurmagomedov Umar,RUS,,,,1,0,6,0
Nurmagomedov Usman,RUS,,,,8,0,4,0
Nurmatov Asan,RUS,0,1,0,0,1,0,0
Nurminen Aleksi,FIN,1,1,0,0,0,0,0
Nurminen Jarno,FIN,1,0,0,0,0,0,0
Nuro Bryan,USA,0,2,0,0,0,0,0
Nurov Magomed,RUS,1,1,0,1,0,0,1
Nurseit Aibek,RUS,1,2,0,1,1,0,1
Nuschik Stanislav,RUS,1,2,0,1,1,0,1
Nut Paj,RUS,0,1,0,0,1,0,0
Nutt Charles,RUS,0,1,0,0,1,0,0
Nutting Jesse,RUS,0,1,0,0,1,0,0
Nuzzo David,USA,9,2,0,4,1,2,0
Nya Donald Njatah,CMR,0,4,0,0,1,0,3
Nybakken Garret,CMR,0,2,0,0,0,0,2
Nye Joe,CMR,0,2,0,0,1,0,1
Nyisztyor Timea,CMR,0,1,0,0,0,0,1
Nystrom Robert,SWE,0,2,0,0,1,0,1
Nyyssonen Mikael,FIN,1,1,0,0,1,0,0
Nzechukwu Kennedy,NGR,9,2,0,6,1,0,1
