Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Hindley Danielle,USA,0.0,0.0,0.0,0.0,1.0
Hinds Dwayne,USA,0.0,4.0,1.0,5.0,0.0
Hinds Randy,USA,0.0,0.0,0.0,0.0,4.0
Hinds Rob,USA,0.0,0.0,0.0,0.0,0.0
Hines J.R.,USA,0.0,0.0,2.0,0.0,1.0
Hinkel David,USA,0.0,0.0,0.0,0.0,0.0
Hinkle Branden Lee,USA,0.0,2.0,2.0,0.0,3.0
Hinkle Josh,USA,0.0,0.0,0.0,0.0,0.0
Hinman Jordin,USA,0.0,0.0,1.0,0.0,1.0
Hinojal Mariano,USA,0.0,0.0,0.0,0.0,1.0
Hinojosa Jerry,USA,0.0,0.0,1.0,0.0,0.0
Hinojosa Julio,USA,0.0,3.0,1.0,0.0,1.0
Hinsen Daniel,USA,0.0,0.0,1.0,0.0,0.0
Hinshaw Jayme,USA,0.0,0.0,0.0,1.0,1.0
Hinton Chad,USA,0.0,0.0,0.0,0.0,1.0
Hinze Camilla,USA,0.0,0.0,0.0,0.0,0.0
Hioki Hatsu,JPN,0.0,4.0,4.0,0.0,0.0
Hipp Markus,JPN,0.0,0.0,1.0,0.0,0.0
Hiraishi Hisaki,JPN,0.0,0.0,0.0,0.0,0.0
Hiramagomedov Gamzat,RUS,0.0,0.0,0.0,1.0,0.0
Hirano Jin,JPN,0.0,0.0,1.0,0.0,0.0
Hiraoka Masahide,JPN,0.0,0.0,0.0,0.0,0.0
Hirata Itsuki,JPN,0.0,2.0,0.0,2.0,0.0
Hirata Masanori,JPN,0.0,0.0,0.0,0.0,1.0
Hiravy Peter,JPN,0.0,0.0,1.0,0.0,0.0
Hirayama Keigo,JPN,1.0,0.0,1.0,0.0,1.0
Hirayama Manabu,JPN,0.0,0.0,0.0,0.0,0.0
Hirayama Takaichi,JPN,0.0,0.0,0.0,0.0,2.0
Hird Anthony,JPN,0.0,0.0,1.0,0.0,0.0
Hironaka Kuniyoshi,JPN,0.0,2.0,5.0,2.0,1.0
Hirose Isao,JPN,0.0,0.0,1.0,0.0,0.0
Hirose Kazuya,JPN,0.0,1.0,0.0,0.0,0.0
Hirose Takayuki,JPN,0.0,0.0,0.0,0.0,0.0
Hirota Mizuto,JPN,0.0,0.0,0.0,0.0,1.0
Hirukawa Takashige,JPN,1.0,0.0,0.0,0.0,0.0
Hiruma Atsunori,JPN,1.0,0.0,0.0,0.0,0.0
Hirvikangas Timo-Juhani,FIN,0.0,0.0,0.0,0.0,0.0
Hisamatsu Yuji,FIN,1.0,1.0,1.0,0.0,0.0
Hisamoto Rob,FIN,1.0,0.0,1.0,0.0,0.0
Hisamutdinov Ruslan,FIN,0.0,0.0,0.0,0.0,0.0
Hisham Izat,FIN,0.0,0.0,0.0,0.0,1.0
Hisquierdo Dave,FIN,0.0,0.0,0.0,0.0,0.0
Hitte Robert,FIN,0.0,0.0,1.0,0.0,0.0
Hiyama Hisashi,FIN,0.0,0.0,0.0,0.0,1.0
Hiyama Mikiko,JPN,0.0,0.0,0.0,0.0,1.0
Hiyoshi Nobutaka,JPN,0.0,0.0,0.0,0.0,0.0
Hizriev Radzha,JPN,0.0,0.0,1.0,0.0,0.0
Hlada Tibor,JPN,0.0,0.0,0.0,0.0,1.0
Hlavka Jakub,JPN,0.0,0.0,1.0,0.0,0.0
Hlongwa Mzwandile,RSA,0.0,0.0,0.0,0.0,1.0
Hnevsa Luke,RSA,0.0,0.0,1.0,0.0,0.0
Ho Kwak Kwan,KOR,0.0,6.0,1.0,0.0,0.0
Hoang Patrick,KOR,0.0,0.0,0.0,0.0,0.0
Hobaldo Andrius,KOR,0.0,0.0,0.0,0.0,0.0
Hoban Chris,KOR,0.0,0.0,0.0,1.0,0.0
Hoban Phil,ENG,0.0,0.0,1.0,0.0,0.0
Hobar Matt,USA,0.0,1.0,2.0,4.0,0.0
Hobbs Gabe,USA,0.0,0.0,2.0,0.0,0.0
Hobbs Michel,USA,0.0,0.0,1.0,0.0,0.0
Hobbs Terrell,USA,0.0,0.0,1.0,0.0,3.0
Hobbs Travonne,USA,0.0,0.0,0.0,0.0,1.0
Hobson Casey,USA,0.0,0.0,0.0,0.0,1.0
Hoch Eddie,USA,0.0,0.0,1.0,0.0,2.0
Hocking Grant,USA,0.0,0.0,1.0,0.0,1.0
Hocum Kris,USA,0.0,0.0,0.0,1.0,0.0
Hocz Csaba,USA,0.0,0.0,0.0,0.0,0.0
Hodge Jack,USA,0.0,0.0,0.0,0.0,1.0
Hodge Jerrell,USA,0.0,1.0,0.0,0.0,0.0
Hodge Ryan,USA,0.0,0.0,2.0,0.0,1.0
Hodges Doug,USA,0.0,0.0,0.0,0.0,1.0
Hodges Floyd,USA,0.0,0.0,1.0,0.0,1.0
Hodges Luke,USA,0.0,0.0,0.0,0.0,0.0
Hodges Terrance,USA,0.0,0.0,0.0,0.0,1.0
Hodgeson Ste,USA,0.0,0.0,0.0,0.0,0.0
Hodgson Steve,USA,0.0,0.0,0.0,0.0,1.0
Hodov Sarmat,RUS,0.0,0.0,0.0,0.0,0.0
Hoeper Thomas,RUS,0.0,1.0,0.0,0.0,1.0
Hoffman Bobby,RUS,0.0,2.0,1.0,0.0,2.0
Hoffman Edwin,RUS,0.0,0.0,0.0,0.0,1.0
Hoffman Nate,RUS,0.0,0.0,0.0,0.0,2.0
Hoffman Talon,RUS,0.0,0.0,0.0,0.0,2.0
Hoffmann Alexandre,BRA,0.0,0.0,1.0,0.0,1.0
Hoffmann William,BRA,0.0,0.0,2.0,0.0,1.0
Hofmann Chris,BRA,0.0,1.0,0.0,0.0,0.0
Hogan Robert,BRA,0.0,0.0,1.0,0.0,0.0
Hogan Tom,BRA,0.0,0.0,0.0,0.0,0.0
Hogans Ryan,BRA,0.0,0.0,1.0,0.0,1.0
Hogarth Michael,ENG,0.0,0.0,1.0,0.0,0.0
Hoger Sam,USA,0.0,0.0,0.0,1.0,0.0
Hoggie-Dell Robert,USA,0.0,0.0,0.0,0.0,1.0
Hoisington Ryan,USA,0.0,0.0,0.0,0.0,0.0
Hojermark Michael,SWE,0.0,0.0,1.0,0.0,0.0
Hokamura Yuto,SWE,0.0,0.0,0.0,0.0,0.0
Hokazono Akitoshi,SWE,0.0,0.0,0.0,0.0,0.0
Hokit Isaiah,SWE,0.0,0.0,1.0,0.0,0.0
Holanda Fabio,SWE,0.0,0.0,3.0,0.0,0.0
Holata Mark,USA,0.0,3.0,4.0,5.0,1.0
Holbrook Andrew,USA,0.0,3.0,3.0,7.0,0.0
Holbrook Nick,USA,0.0,0.0,1.0,0.0,0.0
Holdaas Justin,USA,0.0,0.0,1.0,0.0,0.0
Holden Sean,USA,0.0,0.0,1.0,1.0,2.0
Holden Tim,USA,0.0,0.0,1.0,0.0,1.0
Holder Corey,USA,0.0,0.0,0.0,0.0,1.0
Holder Joe,ENG,0.0,0.0,0.0,0.0,0.0
Holder Teddy,USA,0.0,7.0,1.0,2.0,3.0
Holder Tsuyoshi,USA,0.0,0.0,0.0,0.0,0.0
Holderness Chandler,USA,0.0,0.0,0.0,0.0,1.0
Holdorf Luke,USA,0.0,0.0,0.0,0.0,1.0
Holdsworth Chris,USA,0.0,0.0,0.0,5.0,0.0
Holgate Shannon,USA,0.0,0.0,0.0,0.0,1.0
Holguin Daniel,USA,0.0,0.0,1.0,0.0,0.0
Holguin Donaldo,USA,0.0,0.0,1.0,0.0,0.0
Holiday Anthony,USA,0.0,0.0,0.0,0.0,1.0
Holland Chris,USA,0.0,2.0,1.0,0.0,1.0
Holland Johnnie,USA,0.0,0.0,0.0,0.0,1.0
Holland Kevin,USA,0.0,0.0,0.0,7.0,2.0
Holland Matt,USA,0.0,0.0,1.0,0.0,0.0
Holland Munah,USA,0.0,3.0,1.0,0.0,1.0
Hollett Roger,CAN,0.0,4.0,1.0,7.0,1.0
Holley Christian,ENG,0.0,4.0,1.0,4.0,2.0
Hollis Jon,ENG,0.0,0.0,0.0,0.0,1.0
Hollis Ryan,USA,0.0,4.0,0.0,4.0,3.0
Holloway Gabrielle,USA,0.0,2.0,0.0,1.0,0.0
Holloway Jeremie,USA,0.0,5.0,0.0,2.0,4.0
Holloway Jermaine,USA,0.0,0.0,0.0,0.0,0.0
Holloway Max,USA,0.0,0.0,0.0,2.0,1.0
Holloway Sam,USA,0.0,0.0,0.0,0.0,1.0
Hollubetz Tobias,USA,0.0,0.0,0.0,0.0,1.0
Holm Amber,USA,0.0,0.0,1.0,0.0,0.0
Holm Holly,USA,0.0,8.0,1.0,0.0,1.0
Holm Jeremy,USA,0.0,0.0,1.0,0.0,0.0
Holman Rex,USA,0.0,0.0,1.0,0.0,0.0
Holman Skyler,USA,0.0,0.0,0.0,0.0,1.0
Holman Jr. Dwayne,USA,0.0,0.0,0.0,0.0,1.0
Holmes Damarcus,USA,0.0,0.0,0.0,0.0,1.0
Holmes Danny,USA,0.0,0.0,1.0,0.0,2.0
Holmes Devon,USA,0.0,0.0,0.0,0.0,2.0
Holmes Jason,USA,0.0,0.0,0.0,0.0,0.0
Holmes Joseph,USA,0.0,2.0,0.0,5.0,0.0
Holmes Lonnie,USA,0.0,0.0,0.0,0.0,0.0
Holmes Mike,USA,0.0,0.0,0.0,1.0,0.0
Holmes Simon,USA,0.0,0.0,0.0,1.0,0.0
Holmes Taylor,USA,0.0,0.0,1.0,0.0,1.0
Holmes Tyrone,USA,0.0,0.0,1.0,0.0,0.0
Holmstrom Ashley,USA,0.0,0.0,0.0,0.0,0.0
Holobaugh Kurt,USA,0.0,5.0,1.0,8.0,1.0
Holohan Patrick,IRL,0.0,1.0,0.0,8.0,1.0
Holscher Ben,IRL,0.0,0.0,0.0,1.0,0.0
Holst Mark,IRL,0.0,0.0,0.0,1.0,2.0
Holt Joey,USA,0.0,1.0,0.0,0.0,0.0
Holt Paul,USA,0.0,0.0,0.0,0.0,0.0
Holt Travis,USA,0.0,0.0,1.0,0.0,1.0
Holthe Chase,USA,0.0,0.0,0.0,0.0,0.0
Holtzman Scott,USA,0.0,5.0,2.0,2.0,0.0
Holyko Dustin,USA,0.0,1.0,0.0,1.0,1.0
Holyman-Tague Jacob,AUS,0.0,0.0,0.0,0.0,1.0
Holzemer John,AUS,0.0,0.0,0.0,0.0,0.0
Homasi Sabah,USA,0.0,0.0,0.0,2.0,2.0
Homeijer Marcel,USA,0.0,0.0,0.0,0.0,0.0
Homem de Neve Gustavo,USA,0.0,0.0,0.0,0.0,1.0
Hominick Mark,CAN,0.0,9.0,3.0,7.0,5.0
Homjakovs Dmitrijs,CAN,0.0,1.0,1.0,0.0,0.0
Hommel Olaf,CAN,0.0,0.0,0.0,0.0,1.0
Homsey Justin,CAN,0.0,0.0,0.0,2.0,0.0
Honchak Barb,USA,0.0,1.0,1.0,2.0,0.0
Honda Asaki,USA,0.0,0.0,0.0,0.0,1.0
Honeycutt Chris,USA,0.0,5.0,1.0,1.0,0.0
Honeycutt Tim,USA,0.0,0.0,2.0,0.0,1.0
Hong Jun Young,SKO,0.0,0.0,2.0,0.0,0.0
Hong Jung Gi,SKO,0.0,0.0,1.0,0.0,0.0
Hong Young Ki,SKO,0.0,0.0,1.0,0.0,0.0
Honkala Ville,SKO,0.0,0.0,1.0,0.0,0.0
Honma Satoshi,SKO,0.0,1.0,1.0,0.0,0.0
Honma Yusuke,SKO,0.0,0.0,1.0,1.0,0.0
Honneger Mark,USA,0.0,0.0,2.0,0.0,0.0
Honore Cedric,USA,0.0,0.0,0.0,1.0,0.0
Honorio Sidemar,BRA,0.0,3.0,1.0,3.0,1.0
Hons Justin,BRA,0.0,0.0,0.0,0.0,1.0
Honstein Nick,USA,0.0,1.0,2.0,0.0,0.0
Honsvick Brandon,USA,0.0,0.0,0.0,0.0,1.0
Hontou Jeremy,USA,0.0,0.0,1.0,0.0,0.0
Hooben Alec,USA,0.0,0.0,2.0,0.0,1.0
Hood David,USA,0.0,0.0,0.0,0.0,1.0
Hood Lorenzo,USA,0.0,0.0,0.0,0.0,2.0
Hoodenkin Urajimir,USA,0.0,0.0,1.0,0.0,0.0
Hoogeboom Andrew,USA,0.0,0.0,1.0,0.0,0.0
Hooi Brian,NED,0.0,4.0,3.0,6.0,2.0
Hooker Dan,NZL,0.0,0.0,0.0,7.0,3.0
Hooker Sam,NZL,0.0,0.0,1.0,0.0,0.0
Hooker Spencer,NZL,0.0,0.0,0.0,1.0,0.0
Hooley Colton,NZL,0.0,0.0,1.0,0.0,0.0
Hooper Ari,NZL,0.0,0.0,0.0,0.0,1.0
Hooper Chase,USA,0.0,3.0,0.0,5.0,0.0
Hooper Shannon,USA,0.0,0.0,0.0,0.0,0.0
Hooper Steven,ENG,0.0,0.0,1.0,0.0,0.0
Hoovelson Kaido,EST,0.0,0.0,1.0,0.0,0.0
Hoover Josh,EST,0.0,0.0,0.0,0.0,1.0
Hope Allen,EST,0.0,0.0,1.0,0.0,0.0
Hope Dakota,EST,0.0,1.0,0.0,0.0,0.0
Hope Dan,EST,0.0,0.0,2.0,1.0,1.0
Hope Scott,EST,0.0,0.0,2.0,0.0,0.0
Hope William,EST,0.0,0.0,1.0,0.0,0.0
Hopkins Larry,EST,0.0,0.0,2.0,0.0,3.0
Hopkins Matt,EST,0.0,0.0,1.0,0.0,0.0
Hopkins Paul,EST,0.0,0.0,0.0,0.0,2.0
Hopkins Ronnie,EST,0.0,0.0,0.0,1.0,0.0
Hopoate John,EST,0.0,0.0,1.0,0.0,0.0
Hoppe Rene,GER,0.0,0.0,1.0,2.0,1.0
Hopper Jr. Andrew,GER,0.0,0.0,0.0,0.0,0.0
Hopps Isaac,GER,0.0,0.0,1.0,0.0,1.0
Horak Jason,GER,0.0,0.0,1.0,0.0,0.0
Horcher Darrell,USA,0.0,7.0,1.0,1.0,1.0
Hordatt-Reece Neelan,USA,0.0,0.0,0.0,0.0,0.0
Horejsi Michal,USA,0.0,0.0,1.0,0.0,0.0
Horenstein Moti,USA,0.0,0.0,2.0,0.0,1.0
Hori Teppei,USA,0.0,0.0,1.0,0.0,1.0
Hori Tomohiko,JPN,0.0,0.0,0.0,0.0,0.0
Horie Yoshinori,JPN,0.0,5.0,2.0,0.0,0.0
Horiguchi Kyoji,JPN,0.0,0.0,0.0,3.0,1.0
Horiuchi Yuma,JPN,0.0,3.0,0.0,4.0,1.0
Horiuchi Yuta,JPN,0.0,0.0,0.0,0.0,1.0
Horlacher Jeff,JPN,0.0,1.0,1.0,0.0,2.0
Horlick Katy,JPN,0.0,0.0,1.0,0.0,0.0
Horn Jeremy,USA,0.0,0.0,0.0,0.0,0.0
Horn Tony,USA,0.0,0.0,1.0,0.0,1.0
Hornbuckle Dan,USA,0.0,1.0,0.0,3.0,2.0
Horne Billy,USA,0.0,0.0,2.0,1.0,0.0
Horne James,USA,0.0,0.0,1.0,0.0,0.0
Horne Mojo,USA,0.0,0.0,0.0,0.0,0.0
Horner Brad,USA,0.0,0.0,0.0,0.0,1.0
Horner Patrick,USA,0.0,0.0,0.0,0.0,0.0
Horning Matt,USA,0.0,0.0,1.0,0.0,0.0
Hornstra Keegan,USA,0.0,0.0,2.0,0.0,2.0
Horodecki Chris,CAN,0.0,7.0,3.0,4.0,2.0
Horoszko Marzena,CAN,0.0,0.0,0.0,0.0,1.0
Horowitz Kevin,CAN,0.0,0.0,2.0,0.0,0.0
Horta Emiliano,CAN,0.0,0.0,0.0,0.0,0.0
Hortegas Daniel,BRA,0.0,0.0,0.0,0.0,0.0
Horth Jamey-Lyn,CAN,0.0,3.0,0.0,2.0,0.0
Hortig Sergio,BRA,0.0,0.0,1.0,0.0,0.0
Horton Brittany,BRA,0.0,0.0,1.0,0.0,0.0
Horton Rob,BRA,0.0,0.0,1.0,0.0,0.0
Horton Steve,BRA,0.0,0.0,0.0,0.0,2.0
Horton Tim,BRA,0.0,0.0,1.0,0.0,0.0
Horvath Attila,BRA,0.0,0.0,1.0,0.0,0.0
Horvath Botond,BRA,0.0,0.0,0.0,0.0,1.0
Horvath Csaba,BRA,0.0,0.0,1.0,0.0,0.0
Horwich Matt,USA,0.0,3.0,0.0,5.0,1.0
Hosaka Tadahiro,JPN,1.0,0.0,0.0,0.0,0.0
Hosch Willie,USA,0.0,0.0,2.0,0.0,0.0
Hose Kala,USA,0.0,1.0,1.0,0.0,2.0
Hosegood John,USA,0.0,0.0,0.0,0.0,0.0
Hoshiko Yusuke,USA,0.0,0.0,0.0,0.0,0.0
Hoshino Daisuke,USA,1.0,0.0,0.0,0.0,1.0
Hoshino Yuji,USA,2.0,0.0,1.0,1.0,2.0
Hosier Bruno,USA,0.0,1.0,1.0,0.0,0.0
Hosier Bruno,USA,0.0,0.0,0.0,0.0,0.0
Hoskins Chuck,USA,0.0,0.0,0.0,0.0,0.0
Hoskins Matthew,USA,0.0,0.0,0.0,0.0,1.0
Hosman John,USA,0.0,0.0,1.0,0.0,2.0
Hosoi Takahiro,USA,0.0,0.0,1.0,0.0,0.0
Hosoya Kenji,USA,0.0,0.0,0.0,0.0,0.0
Hosseini Arya Sheikh,USA,0.0,0.0,1.0,0.0,0.0
Hosseini Saeed,USA,0.0,0.0,1.0,0.0,0.0
Hotz Jaymon,USA,0.0,0.0,0.0,0.0,1.0
Hougaard Djursaa Maria,DEN,0.0,1.0,3.0,2.0,2.0
Hough Scott,USA,0.0,0.0,2.0,0.0,1.0
Houghton Justin,USA,0.0,0.0,0.0,0.0,0.0
Hougland Jeff,USA,0.0,1.0,1.0,7.0,3.0
Houle Denny,USA,0.0,0.0,0.0,1.0,0.0
Houlton Joffie,USA,0.0,0.0,1.0,0.0,0.0
Houng Phat,USA,0.0,0.0,0.0,0.0,1.0
House Lynnell,USA,0.0,0.0,0.0,0.0,1.0
House Jr. Terry,USA,0.0,0.0,0.0,0.0,2.0
Housley Rodney,USA,0.0,0.0,1.0,0.0,0.0
Houston Brian,USA,0.0,3.0,2.0,0.0,2.0
Houston Corey,USA,0.0,0.0,0.0,0.0,1.0
Houston Cory,USA,0.0,0.0,0.0,0.0,1.0
Houston Jamie,USA,0.0,0.0,0.0,0.0,0.0
Houston Ross,SCT,0.0,0.0,0.0,3.0,0.0
Houston Trey,USA,0.0,4.0,2.0,7.0,2.0
Hovermale Brady,USA,0.0,0.0,2.0,0.0,1.0
Hovgaard Kim,DEN,0.0,0.0,0.0,1.0,0.0
Howard Daniel,DEN,0.0,0.0,1.0,0.0,0.0
Howard Devin,DEN,1.0,0.0,0.0,0.0,0.0
Howard Harold,DEN,0.0,2.0,2.0,0.0,0.0
Howard Jason,DEN,0.0,0.0,1.0,0.0,0.0
Howard Joe,DEN,0.0,0.0,0.0,0.0,1.0
Howard John,USA,0.0,0.0,0.0,7.0,2.0
Howard Jordan,USA,0.0,0.0,0.0,0.0,0.0
Howard Justin,USA,0.0,0.0,2.0,0.0,1.0
Howard Katie,USA,0.0,0.0,0.0,0.0,0.0
Howard Luke,USA,0.0,0.0,1.0,0.0,0.0
Howard Matt,USA,0.0,0.0,0.0,0.0,0.0
Howard Miles,USA,0.0,0.0,1.0,0.0,0.0
Howard Scott,USA,0.0,0.0,0.0,0.0,0.0
Howard Tiawan,USA,0.0,0.0,2.0,0.0,3.0
Howard Tom,USA,0.0,0.0,2.0,0.0,0.0
Howard Trevor,USA,0.0,0.0,0.0,0.0,1.0
Howard Walter,USA,0.0,0.0,2.0,0.0,2.0
Howarth Laura,ENG,0.0,0.0,1.0,0.0,0.0
Howe Gary,ENG,0.0,0.0,0.0,0.0,1.0
Howe Jennifer,USA,0.0,1.0,0.0,1.0,1.0
Howe Nate,USA,0.0,0.0,0.0,0.0,1.0
Howe Steve,USA,0.0,0.0,1.0,0.0,0.0
Howell Danny,USA,0.0,0.0,1.0,0.0,0.0
Howell David,USA,0.0,0.0,1.0,0.0,2.0
Howell Jean-Marc,ARU,0.0,0.0,0.0,0.0,1.0
Howell Matt,USA,0.0,0.0,5.0,0.0,0.0
Howell Sarah,USA,0.0,0.0,0.0,0.0,0.0
Howell Shane,USA,0.0,4.0,1.0,7.0,5.0
Howser Eric,USA,0.0,1.0,0.0,0.0,0.0
Hoxie Brendan,USA,0.0,0.0,2.0,0.0,0.0
Hoxie Mark,USA,0.0,0.0,0.0,0.0,1.0
Hoy Chris,USA,0.0,0.0,0.0,0.0,1.0
Hoy Jessica,USA,0.0,1.0,1.0,0.0,0.0
Hoye Elliott,USA,0.0,1.0,1.0,0.0,0.0
Hoyer Danny,USA,0.0,0.0,0.0,0.0,0.0
Hoyer Jake,USA,0.0,0.0,0.0,0.0,1.0
Hracho Kayla,USA,0.0,0.0,0.0,0.0,0.0
Hristov Dimitar,USA,0.0,0.0,1.0,0.0,0.0
Hrjes Eric,USA,0.0,0.0,1.0,0.0,0.0
Hromych Vadim,USA,0.0,0.0,1.0,0.0,0.0
Hu De Gi Ji Ri,USA,0.0,0.0,1.0,0.0,0.0
Hu Rige,USA,0.0,0.0,1.0,0.0,0.0
Hu Yong,USA,0.0,3.0,1.0,0.0,1.0
Huachin Carlos,PER,0.0,8.0,1.0,2.0,0.0
Huaman Wilbert,PER,0.0,0.0,0.0,0.0,1.0
Huang Brady,USA,0.0,6.0,2.0,4.0,0.0
Huang Chao,USA,0.0,0.0,0.0,0.0,1.0
Huang Feier,USA,0.0,0.0,1.0,0.0,2.0
Huang Jeff,USA,0.0,0.0,1.0,0.0,1.0
Huang Jenny,TWN,0.0,0.0,1.0,3.0,1.0
Huang Mei,CHN,0.0,0.0,0.0,0.0,1.0
Huang Shi Hao,CHN,0.0,0.0,1.0,0.0,0.0
Huang Yan Chuan,CHN,0.0,0.0,0.0,0.0,1.0
Huard Cody,USA,0.0,1.0,1.0,0.0,1.0
Hubaldo Andrius,BRA,0.0,0.0,1.0,0.0,0.0
Hubaldo Hemerson,BRA,0.0,0.0,1.0,0.0,0.0
Hubbard Austin,USA,0.0,4.0,0.0,3.0,2.0
Hubbard Glen,USA,0.0,0.0,1.0,0.0,0.0
Hubbard James,USA,0.0,0.0,1.0,0.0,0.0
Hubbard Sadie,USA,0.0,0.0,0.0,0.0,1.0
Huber Dan,USA,0.0,0.0,1.0,0.0,0.0
Huber Josh,USA,0.0,0.0,1.0,1.0,2.0
Huber Tobias,BRA,0.0,0.0,2.0,0.0,2.0
Hubert Tom,BRA,0.0,0.0,1.0,0.0,0.0
Hubsch Anna-Isabella,BRA,0.0,0.0,0.0,0.0,0.0
Hucin Faycal,FRA,0.0,2.0,1.0,5.0,1.0
Huckaba Dave,USA,0.0,0.0,0.0,3.0,2.0
Huckbody Collin,USA,0.0,1.0,1.0,6.0,1.0
Hudd Matt,USA,0.0,0.0,1.0,0.0,0.0
Huddleston Alex,USA,0.0,2.0,1.0,2.0,0.0
Hudey Martin,USA,0.0,0.0,0.0,0.0,1.0
Hudgens Lupe,USA,0.0,0.0,1.0,0.0,1.0
Hudson Adrian,USA,0.0,0.0,1.0,0.0,0.0
Hudson Casey,USA,0.0,0.0,0.0,0.0,2.0
Hudson Craig,CAN,0.0,4.0,3.0,0.0,2.0
Hudson Jake,CAN,0.0,0.0,1.0,0.0,0.0
Hudson Martin,CAN,0.0,0.0,4.0,0.0,1.0
Hudson Scott,CAN,1.0,0.0,2.0,0.0,1.0
Huebbe Jason,USA,0.0,0.0,0.0,0.0,0.0
Huehn Kellyn,USA,0.0,0.0,0.0,0.0,1.0
Huerta Angel,USA,0.0,5.0,1.0,0.0,2.0
Huerta Jose Manual,USA,0.0,0.0,0.0,0.0,0.0
Huerta Juan Carlos,USA,1.0,0.0,0.0,0.0,0.0
Huerta Marcus,USA,0.0,0.0,0.0,0.0,1.0
Huerta Roger,USA,0.0,0.0,0.0,5.0,2.0
Huerta Tomas,USA,0.0,0.0,1.0,0.0,0.0
Huerto Jauregui Diego Arturo,USA,0.0,1.0,0.0,0.0,0.0
Huete Luis,CAN,0.0,1.0,0.0,5.0,1.0
Huff Rick,CAN,0.0,0.0,0.0,0.0,1.0
Huffman Andrew,CAN,0.0,0.0,0.0,0.0,1.0
Huffman Casey,CAN,0.0,0.0,1.0,0.0,0.0
Huffman Chris,CAN,0.0,0.0,0.0,0.0,1.0
Huffman Kris,CAN,0.0,0.0,0.0,0.0,1.0
Huffman Lisa,CAN,0.0,0.0,1.0,0.0,0.0
Huffman Sean,CAN,0.0,0.0,6.0,0.0,7.0
Hufnagle Tyler,CAN,0.0,0.0,0.0,0.0,1.0
Huggins Eric,USA,0.0,1.0,0.0,0.0,1.0
Huggins Hollis,USA,0.0,0.0,4.0,0.0,2.0
Hugh Chris,USA,0.0,5.0,4.0,0.0,0.0
Hughes Aaron,USA,0.0,1.0,0.0,0.0,0.0
Hughes Chris,USA,0.0,0.0,0.0,1.0,0.0
Hughes Darin,USA,0.0,1.0,0.0,0.0,0.0
Hughes Ethan,USA,0.0,2.0,0.0,1.0,0.0
Hughes Gavin,ENG,0.0,4.0,1.0,5.0,1.0
Hughes Howard,ENG,0.0,0.0,0.0,0.0,0.0
Hughes Jason,ENG,0.0,0.0,1.0,0.0,0.0
Hughes Jeff,USA,0.0,4.0,1.0,1.0,1.0
Hughes Jonathan,USA,0.0,0.0,2.0,0.0,1.0
Hughes Justin,USA,0.0,0.0,0.0,0.0,0.0
Hughes Keith,USA,0.0,0.0,0.0,0.0,0.0
Hughes Kerry,ENG,0.0,1.0,2.0,0.0,1.0
Hughes Mark,ENG,0.0,0.0,0.0,0.0,0.0
Hughes Marshawn,ENG,0.0,0.0,0.0,0.0,1.0
Hughes Mathias,ENG,0.0,0.0,0.0,0.0,2.0
Hughes Matt,USA,0.0,0.0,0.0,0.0,0.0
Hughes Matt,USA,0.0,0.0,0.0,0.0,0.0
Hughes Matt,ENG,0.0,0.0,0.0,0.0,0.0
Hughes Paul,AUS,0.0,3.0,0.0,3.0,0.0
Hughes Sam,USA,0.0,1.0,1.0,3.0,1.0
Hughes Walt,USA,0.0,0.0,0.0,0.0,0.0
Hughes Jr. Dennis,USA,0.0,0.0,0.0,0.0,0.0
Hugo Flor Victor,USA,0.0,0.0,1.0,0.0,0.0
Hugus Robert,USA,0.0,0.0,0.0,0.0,1.0
Huisamen Kobus,USA,0.0,0.0,1.0,0.0,0.0
Hul Haq Asim,USA,0.0,1.0,0.0,0.0,0.0
Hulelidze Lukhum,USA,0.0,0.0,0.0,0.0,1.0
Hulett David,USA,0.0,1.0,0.0,2.0,1.0
Hulin Keith,USA,0.0,0.0,1.0,0.0,0.0
Hulk Fernando,USA,0.0,0.0,0.0,0.0,1.0
Hulk Hulk,JPN,0.0,0.0,1.0,0.0,0.0
Hulk Jones,BRA,0.0,0.0,0.0,0.0,1.0
Hull Calyn,USA,0.0,0.0,1.0,0.0,0.0
Hull Jesse,USA,0.0,0.0,0.0,0.0,1.0
Humberto Douglas,BRA,0.0,0.0,0.0,0.0,1.0
Hume Luke,BRA,0.0,0.0,1.0,0.0,1.0
Hume Matt,BRA,0.0,0.0,0.0,0.0,1.0
Hume Matt,BRA,0.0,0.0,0.0,0.0,0.0
Humes Bryan,BRA,0.0,0.0,0.0,1.0,0.0
Hummel Kevin,BRA,0.0,0.0,1.0,0.0,0.0
Hummel Marc,BRA,0.0,0.0,1.0,0.0,1.0
Humpfry Quincy,BRA,0.0,0.0,0.0,0.0,0.0
Humphery Darryol,BRA,0.0,0.0,0.0,0.0,1.0
Humphrey Abongo,BRA,0.0,0.0,1.0,1.0,1.0
Humphrey Max,USA,0.0,1.0,1.0,2.0,2.0
Humphrey Ron,USA,0.0,1.0,0.0,0.0,0.0
Humphreys Robert,USA,0.0,0.0,0.0,0.0,0.0
Humphries James,ENG,0.0,0.0,1.0,0.0,0.0
Humphries Ric,ENG,0.0,0.0,0.0,0.0,1.0
