Full_Name,Country,Wins,Loses,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Andre Petroski,United States,2,0,0,0,0,2.0,0.0
Micheal Gillmore,United States,0,1,0,0,0,0.0,0.0
Bryan Battle,United States,1,0,0,0,0,0.0,0.0
Gilbert Urbina,United States,0,1,0,0,0,0.0,0.0
Nick Maximov,United States,1,0,0,0,0,0.0,0.0
Cody Brundage,United States,0,1,0,0,0,0.0,0.0
Albert Duraev,Russian Federation,1,0,0,0,0,0.0,0.0
Chris Curtis,United States,2,0,0,0,0,2.0,0.0
Alex Pereira,Brazil ,1,0,0,0,0,0.0,0.0
Joseph Holmes,United States,0,1,0,0,0,0.0,0.0
Nate Diaz,United States,18,12,0,2,10,16.0,2.0
Matt Brown,United States,16,12,0,1,11,15.0,1.0
Donald Cerrone,United States,29,16,0,22,15,7.0,1.0
Court McGee,United States,10,9,0,7,5,3.0,4.0
Jorge Masvidal,United States,14,9,0,7,3,7.0,6.0
Stephen Thompson,United States,11,6,0,10,0,1.0,6.0
Tim Means,United States,14,9,0,9,6,5.0,3.0
Michael Chiesa,United States,11,6,0,0,2,11.0,4.0
Francisco Trinaldo,Brazil ,17,7,0,14,0,3.0,7.0
Gunnar Nelson,Iceland ,8,5,0,1,2,7.0,3.0
Neil Magny,United States,18,7,0,2,3,16.0,4.0
James Krause,United States,9,6,0,0,4,9.0,2.0
Jesse Ronson,Canada ,1,3,0,0,2,0.0,1.0
Santiago Ponzinibbio,Argentina ,10,4,0,5,1,5.0,3.0
Cláudio Silva,Brazil ,5,2,0,1,1,4.0,1.0
Li Jingliang,China ,10,5,0,4,1,6.0,4.0
Warlley Alves,Brazil ,8,5,0,3,1,5.0,4.0
Jake Matthews,Australia ,10,5,0,9,4,1.0,1.0
Gilbert Burns,Brazil ,13,4,0,4,0,9.0,4.0
Dhiego Lima,Brazil ,4,7,0,3,4,1.0,3.0
Colby Covington,United States,11,3,0,9,0,2.0,3.0
Leon Edwards,England ,11,2,0,5,0,6.0,2.0
Bryan Barberena,United States,7,6,0,0,0,7.0,6.0
Alex Oliveira,Brazil ,11,9,0,0,4,11.0,5.0
Elizeu Zaleski dos Santos,Brazil ,9,3,0,4,0,5.0,3.0
Nicolas Dalby,Denmark ,3,3,0,2,1,1.0,2.0
Kamaru Usman,Nigeria ,15,0,0,4,0,11.0,0.0
Vicente Luque,Brazil ,14,3,0,8,1,6.0,2.0
Lyman Good,United States,3,3,0,2,0,1.0,3.0
Danny Roberts,England ,7,4,0,1,2,6.0,2.0
Alex Morono,United States,10,4,0,3,0,7.0,4.0
Randy Brown,Jamaica ,8,4,0,0,0,8.0,4.0
Mickey Gall,United States,6,4,0,3,1,3.0,3.0
Mike Jackson,United States,1,1,0,0,0,0.0,0.0
Belal Muhammad,United States,11,3,0,7,2,4.0,1.0
Max Griffin,United States,6,6,0,2,2,4.0,4.0
Niko Price,United States,7,5,0,1,0,6.0,5.0
Trevin Giles,United States,5,4,0,0,0,5.0,4.0
Ramazan Emeev,Russian Federation,5,2,0,0,1,5.0,1.0
Song Kenan,China ,4,2,0,2,1,2.0,1.0
Muslim Salikhov,Russian Federation,5,1,0,1,0,4.0,0.0
Geoff Neal,United States,6,2,0,3,1,3.0,1.0
David Zawada,Germany ,1,4,0,0,0,0.0,4.0
Dwight Grant,United States,3,3,0,2,0,1.0,3.0
Takashi Sato,Japan ,2,2,0,0,1,2.0,1.0
Michel Pereira,Brazil ,5,2,0,2,0,3.0,2.0
Sergey Khandozhko,Russian Federation,1,1,0,0,0,0.0,0.0
Miguel Baeza,United States,3,2,0,0,0,3.0,2.0
Sean Brady,United States,5,0,0,1,0,4.0,0.0
Abubakar Nurmagomedov,Russian Federation,1,1,0,0,0,0.0,0.0
Khaos Williams,United States,4,1,0,1,0,3.0,0.0
Daniel Rodriguez,United States,6,1,0,5,0,1.0,0.0
Gabriel Green,United States,2,0,0,0,0,2.0,0.0
Jason Witt,United States,2,2,0,1,0,1.0,2.0
Khamzat Chimaev,Sweden ,4,0,0,1,0,3.0,0.0
Mounir Lazzez,Tunisia ,1,1,0,0,0,0.0,0.0
Niklas Stolze,Germany ,1,1,0,0,0,0.0,0.0
Matthew Semelsberger,United States,3,1,0,0,0,3.0,0.0
Jordan Williams,United States,0,3,0,0,0,0.0,3.0
Shavkat Rakhmonov,Kazakhstan ,2,0,0,1,0,1.0,0.0
Ramiz Brahimaj,United States,1,2,0,0,0,0.0,2.0
Sasha Palatnikov,Hong Kong,1,2,0,0,1,0.0,1.0
Louis Cosce,United States,0,1,0,0,0,0.0,0.0
Philip Rowe,United States,1,1,0,0,0,0.0,0.0
Carlston Harris,Guyana ,2,0,0,1,0,1.0,0.0
Jeremiah Wells,United States,1,0,0,0,0,0.0,0.0
Preston Parsons,United States,0,1,0,0,0,0.0,0.0
Orion Cosce,United States,0,1,0,0,0,0.0,0.0
Martin Sano Jr,United States,0,1,0,0,0,0.0,0.0
Benoît St,France ,0,1,0,0,0,0.0,0.0
Ian Garry,Ireland ,1,0,0,0,0,0.0,0.0
Darian Weeks,United States,0,1,0,0,0,0.0,0.0
Jack Della Maddalena,Australia ,1,0,0,0,0,0.0,0.0
Pete Rodriguez,United States,0,1,0,0,0,0.0,0.0
Michael Morales,Ecuador ,1,0,0,0,0,0.0,0.0
André Fialho,Portugal ,0,1,0,0,0,0.0,0.0
Clay Guida,United States,18,15,0,4,4,14.0,11.0
Joe Lauzon,United States,15,12,0,9,0,6.0,12.0
Jim Miller,United States,22,15,0,10,6,12.0,9.0
Rafael dos Anjos,Brazil ,19,11,0,3,5,16.0,6.0
Charles Oliveira,Brazil ,20,8,0,4,2,16.0,6.0
Dustin Poirier,United States,21,7,0,10,3,11.0,4.0
Michael Johnson,United States,11,13,0,5,7,6.0,6.0
John Makdessi,Canada ,11,7,0,7,6,4.0,1.0
Tony Ferguson,United States,15,4,0,6,2,9.0,2.0
Bobby Green,United States,13,8,0,9,7,4.0,1.0
Drew Dober,United States,9,7,0,1,6,8.0,1.0
Vinc Pichel,United States,7,2,0,4,0,3.0,2.0
Leonardo Santos,Brazil ,7,2,0,0,1,7.0,1.0
Conor McGregor,Ireland ,10,4,0,4,1,6.0,3.0
Alan Patrick,Brazil ,5,3,0,3,1,2.0,2.0
Beneil Dariush,United States,15,4,0,5,2,10.0,2.0
Dan Hooker,New Zealand,11,7,0,6,5,5.0,2.0
Carlos Diego Ferreira,Brazil ,8,5,0,4,2,4.0,3.0
Charles Rosa,United States,5,7,0,1,5,4.0,2.0
Gregor Gillespie,United States,7,1,0,5,0,2.0,0.0
Renato Moicano,Brazil ,7,4,0,2,1,5.0,3.0
Islam Makhachev,Russian Federation,10,1,0,2,0,8.0,0.0
Magomed Mustafaev,Russian Federation,3,2,0,0,1,3.0,1.0
Scott Holtzman,United States,7,5,0,3,1,4.0,4.0
Joaquim Silva,Brazil ,4,3,0,1,0,3.0,3.0
Chris Gruetzemacher,United States,3,4,0,2,2,1.0,2.0
David Teymur,Sweden ,5,1,0,2,0,3.0,0.0
Damir Hadžović,Bosnia and,4,4,0,0,3,4.0,1.0
Ricky Glenn,United States,4,3,0,2,0,2.0,3.0
Marc Diakiese,England ,5,5,0,2,3,3.0,2.0
Claudio Puelles,Peru ,4,1,0,3,0,1.0,0.0
Drakkar Klose,United States,5,2,0,4,0,1.0,2.0
Davi Ramos,Brazil ,4,3,0,2,1,2.0,2.0
Jared Gordon,United States,6,3,0,3,0,3.0,3.0
Justin Gaethje,United States,6,3,0,4,1,2.0,2.0
Frank Camacho,the Northern,2,5,0,0,2,2.0,3.0
Nasrat Haqparast,Germany ,5,3,0,1,2,4.0,1.0
Matt Frevola,United States,3,3,0,1,2,2.0,1.0
Alexander Hernandez,United States,5,3,0,2,0,3.0,3.0
Christos Giagos,United States,5,5,0,2,1,3.0,4.0
Luigi Vendramini,Brazil ,1,4,0,0,3,0.0,1.0
Devonte Smith,United States,3,2,0,1,0,2.0,2.0
Thiago Moisés,Brazil ,4,4,0,2,3,2.0,1.0
Jalin Turner,United States,4,2,0,2,0,2.0,2.0
Damir Ismagulov,Russian Federation,4,0,0,1,0,3.0,0.0
Joel Álvarez,Spain ,4,1,0,1,0,3.0,0.0
Grant Dawson,United States,5,0,0,1,0,4.0,0.0
Rafael Fiziev,Kyrgyzstan ,6,1,0,2,0,4.0,0.0
Alex da Silva Coelho,Brazil ,1,2,0,0,0,0.0,2.0
Arman Tsarukyan,Armenia ,4,1,0,3,0,1.0,0.0
Mike Davis,United States,2,1,0,1,0,1.0,0.0
Austin Hubbard,United States,3,4,0,0,1,3.0,3.0
Rodrigo Vargas,Mexico ,1,2,0,0,1,0.0,1.0
Farès Ziam,France ,2,1,0,0,0,2.0,0.0
Mark Madsen,Denmark ,3,0,0,1,0,2.0,0.0
Brad Riddell,New Zealand,4,1,0,2,0,2.0,0.0
Jamie Mullarkey,Australia ,2,2,0,1,0,1.0,2.0
Ottman Azaitar,Germany ,2,0,0,0,0,2.0,0.0
Joe Solecki,United States,3,1,0,1,0,2.0,0.0
T,United States,2,2,0,0,1,2.0,1.0
Steve Garcia,United States,1,1,0,0,0,0.0,0.0
Jai Herbert,England ,0,2,0,0,0,0.0,2.0
Alexander Muñoz,United States,0,2,0,0,1,0.0,1.0
Mateusz Gamrot,Poland ,3,1,0,0,0,3.0,0.0
Guram Kutateladze,Georgia ,1,0,0,0,0,0.0,0.0
Charlie Ontiveros,United States,0,2,0,0,0,0.0,2.0
Jordan Leavitt,United States,2,1,0,0,0,2.0,0.0
Mason Jones,Wales ,1,1,0,0,0,0.0,0.0
Michael Chandler,United States,1,2,0,0,0,0.0,2.0
Uroš Medić,Serbia ,1,1,0,0,0,0.0,0.0
Rafa García,Mexico ,1,2,0,0,0,0.0,2.0
Ignacio Bahamondes,Chile ,1,1,0,0,0,0.0,0.0
Dakota Bush,United States,0,2,0,0,1,0.0,1.0
Zhu Rong,China ,1,1,0,0,0,0.0,0.0
Rafael Alves,Brazil ,1,1,0,0,0,0.0,0.0
Terrance McKinney,United States,1,0,0,0,0,0.0,0.0
Paddy Pimblett,England ,1,0,0,0,0,0.0,0.0
Brandon Jenkins,United States,0,1,0,0,0,0.0,0.0
Mike Breeden,United States,0,1,0,0,0,0.0,0.0
Erick Gonzalez,United States,0,1,0,0,0,0.0,0.0
David Onama,Uganda ,0,1,0,0,0,0.0,0.0
Natan Levy,Israel ,0,1,0,0,0,0.0,0.0
Viacheslav Borshchev,Russian Federation,1,0,0,0,0,0.0,0.0
Genaro Valdéz,Mexico ,0,1,0,0,0,0.0,0.0
Cub Swanson,United States,18,11,0,6,3,12.0,8.0
Darren Elkins,United States,16,9,0,15,0,1.0,9.0
Chan Sung Jung,South Korea,7,5,0,0,0,7.0,5.0
Edson Barboza,Brazil ,16,10,0,4,9,12.0,1.0
Alex Caceres,United States,13,10,0,12,6,1.0,4.0
Max Holloway,United States,19,6,0,6,4,13.0,2.0
Daniel Pineda,United States,4,5,0,2,3,2.0,2.0
Andre Fili,United States,9,7,0,7,1,2.0,6.0
Sean Soriano,United States,0,5,0,0,3,0.0,2.0
Zubaira Tukhugov,Russian Federation,5,2,0,1,1,4.0,1.0
Chas Skelly,United States,7,4,0,2,1,5.0,3.0
Brian Ortega,United States,7,2,0,3,0,4.0,2.0
Damon Jackson,United States,2,2,0,0,1,2.0,1.0
Yair Rodríguez,Mexico ,8,2,0,7,1,1.0,1.0
Gabriel Benítez,Mexico ,6,5,0,1,0,5.0,5.0
Doo Ho Choi,South Korea,3,3,0,2,0,1.0,3.0
Makwan Amirkhani,Finland ,6,5,0,5,3,1.0,2.0
Arnold Allen,England ,8,0,0,0,0,8.0,0.0
Ryan Hall,United States,5,1,0,4,0,1.0,0.0
Josh Emmett,United States,8,2,0,6,1,2.0,1.0
Lando Vannata,United States,4,5,0,0,1,4.0,4.0
Kevin Aguilar,United States,2,4,0,0,2,2.0,2.0
Alexander Volkanovski,Australia ,10,0,0,1,0,9.0,0.0
Shane Burgos,United States,7,3,0,3,0,4.0,3.0
Ricardo Ramos,Brazil ,6,3,0,0,2,6.0,1.0
Gavin Tucker,Canada ,4,2,0,2,1,2.0,1.0
Brian Kelleher,United States,8,5,0,6,3,2.0,2.0
Danny Henry,Scotland ,2,2,0,0,0,2.0,2.0
Calvin Kattar,United States,7,3,0,2,1,5.0,2.0
Zabit Magomedsharipov,Russian Federation,6,0,0,3,0,3.0,0.0
Shane Young,New Zealand,2,3,0,1,1,1.0,2.0
Dan Ige,United States,7,4,0,2,0,5.0,4.0
Steven Peterson,United States,3,3,0,2,0,1.0,3.0
Hakeem Dawodu,Canada ,5,2,0,1,1,4.0,1.0
Ricky Simón,United States,7,2,0,4,1,3.0,1.0
Charles Jourdain,Canada ,3,3,0,0,2,3.0,1.0
Michael Trizano,United States,3,1,0,1,0,2.0,0.0
Bryce Mitchell,United States,5,0,0,0,0,5.0,0.0
Andre Ewell,United States,4,5,0,2,3,2.0,2.0
Kyle Nelson,Canada ,1,4,0,0,1,0.0,3.0
Julian Erosa,United States,4,5,0,0,3,4.0,2.0
Chris Fishgold,England ,1,3,0,0,1,0.0,2.0
Sodiq Yusuff,Nigeria ,4,1,0,2,0,2.0,0.0
Felipe Colares,Brazil ,2,2,0,0,1,2.0,1.0
Kron Gracie,Brazil ,1,1,0,0,0,0.0,0.0
Mike Grundy,England ,1,2,0,0,0,0.0,2.0
Movsar Evloev,Russian Federation,5,0,0,3,0,2.0,0.0
Seung Woo Choi,South Korea,3,3,0,0,1,3.0,2.0
Lerone Murphy,England ,3,0,0,0,0,3.0,0.0
Tristan Connelly,Canada ,1,1,0,0,0,0.0,0.0
Giga Chikadze,Georgia ,7,1,0,0,0,7.0,0.0
Sean Woodson,United States,3,1,0,2,0,1.0,0.0
Jonathan Pearce,United States,2,1,0,1,0,1.0,0.0
Billy Quarantillo,United States,4,2,0,1,1,3.0,1.0
Omar Morales,Venezuela ,3,2,0,1,0,2.0,2.0
Chase Hooper,United States,2,2,0,0,1,2.0,1.0
Herbert Burns,Brazil ,2,1,0,0,0,2.0,0.0
Nate Landwehr,United States,2,2,0,0,1,2.0,1.0
