Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Carter Bobby,USA,0.0,0.0,2.0,0.0,1.0,0
Carter Derrick,USA,0.0,0.0,1.0,0.0,0.0,0
Carter Hoss,USA,0.0,0.0,0.0,0.0,1.0,0
Carter Jason,USA,0.0,0.0,1.0,0.0,0.0,0
Carter Jay,USA,0.0,0.0,0.0,0.0,1.0,0
Carter Jody,USA,0.0,0.0,1.0,0.0,0.0,0
Carter Jonathan,USA,0.0,0.0,0.0,0.0,1.0,0
Carter Josh,USA,0.0,0.0,1.0,0.0,1.0,0
Carter Larry,USA,0.0,0.0,0.0,0.0,0.0,0
Carter Leonard,USA,1.0,0.0,0.0,0.0,0.0,0
Carter Lloyd,USA,0.0,5.0,0.0,0.0,6.0,0
Carter Mark,USA,0.0,0.0,0.0,0.0,0.0,0
Carter Ray,USA,0.0,0.0,0.0,0.0,2.0,0
Carter Ron,USA,0.0,0.0,1.0,0.0,1.0,0
Carter Sean,USA,0.0,0.0,0.0,2.0,1.0,0
Carter Shonie,USA,0.0,2.0,6.0,0.0,2.0,0
Carter Terick,USA,0.0,0.0,1.0,0.0,0.0,0
Carter Tyree,USA,0.0,0.0,0.0,0.0,1.0,0
Carter Wayman,USA,0.0,0.0,2.0,0.0,6.0,0
Carthon Dexter,USA,0.0,0.0,1.0,0.0,1.0,0
Cartlidge Ben,USA,0.0,0.0,0.0,0.0,0.0,0
Cartwright Jack,ENG,0.0,3.0,0.0,5.0,0.0,0
Cartwright Lance,ENG,0.0,0.0,1.0,0.0,0.0,0
Cartwright Steven,ENG,0.0,0.0,0.0,0.0,1.0,0
Caruso Antonio,AUS,0.0,0.0,0.0,0.0,0.0,0
Caruso Davide,ITA,0.0,0.0,1.0,0.0,0.0,0
Carvahlo Leite Vanderlei,ITA,0.0,0.0,1.0,0.0,0.0,0
Carvalho Adriano,ITA,0.0,0.0,1.0,0.0,0.0,0
Carvalho Antonio,CAN,0.0,7.0,3.0,3.0,0.0,0
Carvalho Bruno,BRA,0.0,6.0,6.0,5.0,0.0,0
Carvalho Douglas,BRA,0.0,0.0,0.0,0.0,1.0,0
Carvalho Erika,BRA,0.0,0.0,1.0,0.0,0.0,0
Carvalho Flavio,BRA,0.0,0.0,1.0,0.0,0.0,0
Carvalho James,BRA,0.0,0.0,3.0,0.0,0.0,0
Carvalho Jaoa,BRA,0.0,0.0,0.0,0.0,0.0,0
Carvalho Joao,POR,0.0,0.0,1.0,0.0,0.0,0
Carvalho Jonathan,POR,0.0,0.0,0.0,0.0,1.0,0
Carvalho Leonardo Alves,POR,0.0,0.0,0.0,0.0,1.0,0
Carvalho Lorena,BRA,0.0,0.0,1.0,0.0,0.0,0
Carvalho Nelson,BRA,0.0,0.0,0.0,0.0,1.0,0
Carvalho Pedro,POR,0.0,2.0,2.0,6.0,1.0,0
Carvalho Rafael,BRA,0.0,0.0,0.0,0.0,2.0,0
Carvalho Regivaldo,BRA,0.0,0.0,1.0,1.0,0.0,0
Carvalho Rogerio,BRA,0.0,0.0,1.0,0.0,0.0,0
Carvalho Sostines,BRA,0.0,0.0,0.0,0.0,1.0,0
Carvalho Tiago,BRA,0.0,0.0,1.0,0.0,0.0,0
Carvalho Vinicius,BRA,0.0,0.0,1.0,0.0,0.0,0
Carvalho Wallyson,BRA,0.0,1.0,0.0,0.0,1.0,0
Carvalho Alves Douglas,BRA,0.0,0.0,0.0,0.0,2.0,0
Carvalho de Souza Luana Carolina,BRA,0.0,0.0,0.0,0.0,0.0,0
Carvalho dos Santos Janio,BRA,0.0,0.0,1.0,0.0,0.0,0
Carvalho Jr. Francisco Diniz,BRA,0.0,0.0,0.0,0.0,1.0,0
Carvalho Muller Leonardo,BRA,0.0,0.0,1.0,0.0,1.0,0
Carvalho Santos Sheila,BRA,0.0,0.0,0.0,0.0,1.0,0
Carver Kyle,BRA,0.0,0.0,0.0,0.0,1.0,0
Carwin Shane,USA,0.0,8.0,0.0,4.0,1.0,0
Casanova Maria,USA,1.0,0.0,1.0,2.0,1.0,0
Casanova Vitor,BRA,0.0,0.0,1.0,0.0,0.0,0
Casares Mario,BRA,0.0,0.0,1.0,0.0,3.0,0
Casarez Bronson,USA,0.0,0.0,0.0,0.0,0.0,0
Casarez Thomas,USA,0.0,0.0,0.0,0.0,0.0,0
Casas Edgar,MEX,1.0,0.0,0.0,0.0,0.0,0
Case Andre,MEX,0.0,0.0,0.0,0.0,0.0,0
Case Jen,MEX,0.0,0.0,0.0,2.0,0.0,0
Case Johnny,USA,0.0,0.0,0.0,4.0,2.0,0
Case Kayle,USA,0.0,0.0,0.0,0.0,1.0,0
Casey Cortney,USA,0.0,3.0,0.0,4.0,2.0,0
Casey Dexter,USA,0.0,0.0,0.0,0.0,1.0,0
Casey Kevin,USA,2.0,3.0,6.0,3.0,0.0,0
Casey Pat,USA,0.0,2.0,2.0,1.0,1.0,0
Casey Scott,USA,0.0,1.0,0.0,0.0,3.0,0
Casey Shannon,USA,0.0,0.0,0.0,0.0,1.0,0
Cash Brandon,USA,0.0,1.0,1.0,1.0,2.0,0
Casias Ray,USA,0.0,0.0,0.0,0.0,1.0,0
Casillas Bruno,USA,0.0,0.0,0.0,0.0,1.0,0
Casillas Gabriel,USA,0.0,0.0,0.0,0.0,2.0,0
Casillas Julio,USA,0.0,0.0,0.0,0.0,1.0,0
Casilli Salvatore,USA,0.0,0.0,0.0,0.0,1.0,0
Casimir Bendy,USA,1.0,0.0,1.0,2.0,2.0,0
Casimir Katie,USA,0.0,0.0,1.0,0.0,0.0,0
Casimiro Jonathan,USA,0.0,0.0,1.0,0.0,0.0,0
Casio Matt,USA,0.0,0.0,0.0,0.0,1.0,0
Caslow Lester,USA,0.0,0.0,0.0,0.0,3.0,0
Cason Dwayne,USA,0.0,1.0,0.0,0.0,1.0,0
Cason Joe,USA,0.0,7.0,1.0,2.0,0.0,0
Cass Cory,USA,0.0,0.0,0.0,1.0,1.0,0
Cassata Aldric,USA,0.0,0.0,2.0,0.0,0.0,0
Cassela Kiko,USA,0.0,0.0,1.0,0.0,0.0,0
Cassell Daniel,USA,0.0,0.0,0.0,0.0,1.0,0
Cassella Carmen,USA,0.0,0.0,0.0,0.0,1.0,0
Cassero Marcello,USA,0.0,1.0,0.0,0.0,0.0,0
Cassner Lewis,USA,0.0,0.0,0.0,0.0,0.0,0
Cassol Heath,USA,0.0,0.0,1.0,0.0,0.0,0
Castaldelli Filho Edgar,USA,0.0,0.0,2.0,0.0,0.0,0
Castaneda George,USA,0.0,0.0,0.0,0.0,1.0,0
Castaneda John,USA,0.0,8.0,1.0,5.0,0.0,0
Castaneda Marcelo,USA,0.0,0.0,0.0,0.0,0.0,0
Castaneda Pedro,USA,0.0,0.0,0.0,0.0,1.0,0
Castaneda Ray,USA,0.0,0.0,1.0,0.0,0.0,0
Castanho de Freitas Cassiano Ricardo,USA,0.0,0.0,5.0,1.0,0.0,0
Casteel Michael,USA,0.0,0.0,2.0,0.0,1.0,0
Castegnaro Baptiste,USA,0.0,0.0,0.0,0.0,1.0,0
Castell Mike,USA,0.0,0.0,1.0,0.0,0.0,0
Castellanos Alayn,USA,0.0,0.0,0.0,0.0,0.0,0
Castellanos Chantalle,USA,0.0,0.0,1.0,0.0,0.0,0
Castile Eric,USA,0.0,1.0,0.0,2.0,1.0,0
Castilhos Aleczander,BRA,0.0,0.0,0.0,0.0,1.0,0
Castillo Anthony,BRA,0.0,0.0,0.0,0.0,1.0,0
Castillo Antonio,BRA,0.0,0.0,1.0,0.0,0.0,0
Castillo Arnoldo,MEX,0.0,0.0,0.0,0.0,1.0,0
Castillo Brian,USA,0.0,0.0,1.0,0.0,1.0,0
Castillo Cody,USA,0.0,0.0,1.0,0.0,1.0,0
Castillo Danny,USA,0.0,6.0,3.0,4.0,2.0,0
Castillo David,USA,0.0,6.0,2.0,9.0,4.0,0
Castillo Edgar,USA,0.0,0.0,1.0,0.0,0.0,0
Castillo Geralbert,USA,0.0,0.0,0.0,0.0,0.0,0
Castillo Gil,USA,0.0,0.0,2.0,0.0,0.0,0
Castillo Gloria,ARG,0.0,0.0,0.0,0.0,0.0,0
Castillo Ivan,MEX,0.0,0.0,2.0,0.0,4.0,0
Castillo Jenna,MEX,0.0,1.0,0.0,0.0,0.0,0
Castillo Jeremiah,MEX,0.0,0.0,2.0,0.0,7.0,0
Castillo Jiar,MEX,0.0,0.0,0.0,0.0,0.0,0
Castillo Mauricio,MEX,0.0,0.0,1.0,0.0,0.0,0
Castillo Mike,MEX,0.0,0.0,1.0,0.0,0.0,0
Castillo Omar,MEX,0.0,0.0,0.0,0.0,1.0,0
Castillo Raul,MEX,0.0,1.0,0.0,1.0,0.0,0
Castillo Tia,MEX,0.0,0.0,1.0,0.0,0.0,0
Castillo Jr. Antonio,USA,0.0,0.0,3.0,0.0,2.0,0
Castillo Lamping Yasser,USA,0.0,0.0,0.0,0.0,1.0,0
Castillo Piqueras Felix,ESP,0.0,0.0,1.0,0.0,0.0,0
Castkova Petra,CZE,0.0,1.0,1.0,0.0,1.0,0
Castle Mark,CZE,0.0,0.0,0.0,0.0,0.0,0
Castle Randy,CZE,0.0,0.0,0.0,0.0,1.0,0
Castleton Darren,CZE,0.0,0.0,1.0,0.0,1.0,0
Castor Jefson,CZE,1.0,0.0,0.0,0.0,0.0,0
Castricone Roc,CZE,0.0,0.0,1.0,0.0,0.0,0
Castro Alex,CZE,0.0,0.0,0.0,0.0,1.0,0
Castro Andre,CZE,0.0,0.0,1.0,0.0,0.0,0
Castro Ashton,CZE,0.0,0.0,0.0,0.0,2.0,0
Castro Diego,MEX,0.0,0.0,1.0,0.0,0.0,0
Castro Eddie,MEX,0.0,0.0,0.0,0.0,0.0,0
Castro Gabriel,BRA,0.0,0.0,3.0,0.0,0.0,0
Castro Jeanderson,BRA,0.0,0.0,0.0,0.0,1.0,0
Castro Jeremy,USA,0.0,0.0,2.0,0.0,4.0,0
Castro Jesus,USA,0.0,0.0,2.0,0.0,0.0,0
Castro Joel,USA,0.0,0.0,1.0,0.0,0.0,0
Castro Jose,USA,0.0,0.0,0.0,0.0,1.0,0
Castro Jose Felipe,BRA,0.0,0.0,1.0,0.0,0.0,0
Castro Katie,BRA,0.0,0.0,3.0,0.0,0.0,0
Castro Lee Roy,BRA,0.0,0.0,3.0,0.0,0.0,0
Castro Martin,BRA,0.0,0.0,1.0,0.0,0.0,0
Castro Omar,BRA,0.0,0.0,0.0,0.0,1.0,0
Castro Renato,BRA,0.0,0.0,2.0,0.0,0.0,0
Castro Rodrigo,BRA,0.0,0.0,0.0,0.0,1.0,0
Castro Ryan,BRA,0.0,0.0,1.0,0.0,0.0,0
Castro Tito,BRA,0.0,0.0,2.0,0.0,0.0,0
Castro Ulysses,BRA,0.0,0.0,0.0,1.0,1.0,0
Castro William,BRA,0.0,0.0,0.0,0.0,1.0,0
Catala Chris,BRA,0.0,0.0,2.0,0.0,1.0,0
Catalan Rene,BRA,0.0,2.0,1.0,1.0,2.0,0
Catalan Robin,PHI,0.0,3.0,2.0,2.0,4.0,0
Catalan Ruel,PHI,0.0,0.0,0.0,0.0,2.0,0
Catalano Sylvain,PHI,0.0,0.0,0.0,0.0,1.0,0
Catalfo Tim,PHI,0.0,0.0,0.0,0.0,1.0,0
Cataline Jackie,USA,0.0,0.0,0.0,0.0,0.0,0
Catarino Julio,USA,0.0,0.0,0.0,0.0,0.0,0
Cate Josh,USA,0.0,0.0,2.0,0.0,1.0,0
Caterino Chris,USA,0.0,0.0,0.0,0.0,1.0,0
Cates Ross,USA,0.0,0.0,0.0,0.0,1.0,0
Catlin Scott,USA,0.0,1.0,0.0,0.0,0.0,0
Cato Mary Ellen,USA,0.0,0.0,0.0,0.0,0.0,0
Cato Reggie,USA,0.0,1.0,3.0,4.0,0.0,0
Catone Nick,USA,0.0,3.0,1.0,3.0,2.0,0
Catsouras Angelo,USA,0.0,0.0,0.0,0.0,0.0,0
Catubig Luke,USA,0.0,1.0,2.0,0.0,0.0,0
Caubiack Deivid,USA,0.0,0.0,1.0,0.0,0.0,0
Caudillo Luke,USA,0.0,2.0,2.0,0.0,3.0,0
Cauley Sullivan,USA,0.0,2.0,0.0,0.0,0.0,0
Causey Brad,USA,0.0,1.0,1.0,0.0,0.0,0
Causey Kyle,USA,0.0,0.0,0.0,1.0,0.0,0
Cavacus Paul,USA,0.0,0.0,0.0,0.0,1.0,0
Cavalcante Gesias,BRA,0.0,7.0,5.0,8.0,1.0,0
Cavalcante Ivaniel,BRA,0.0,0.0,0.0,0.0,1.0,0
Cavalcante Marcelino,BRA,0.0,0.0,3.0,0.0,0.0,0
Cavalcante Rafael,BRA,0.0,0.0,0.0,1.0,0.0,0
Cavalcante Walace,BRA,0.0,0.0,1.0,0.0,0.0,0
Cavalcante de Oliveira Irmeson,BRA,0.0,1.0,0.0,0.0,0.0,0
Cavalcanti Diogo,BRA,0.0,0.0,0.0,0.0,1.0,0
Cavalcanti Jacqueline,BRA,0.0,0.0,0.0,0.0,0.0,0
Cavalcanti Odair,BRA,0.0,0.0,1.0,0.0,0.0,0
Cavalheiro Rodrigo,BRA,0.0,0.0,0.0,1.0,2.0,0
Cavalli Travis,USA,0.0,0.0,1.0,0.0,0.0,0
Cavan Josh,USA,0.0,3.0,4.0,6.0,1.0,0
Cavanaugh Aiki,USA,0.0,0.0,1.0,0.0,0.0,0
Cavanaugh Chris,USA,0.0,0.0,0.0,0.0,1.0,0
Cavazos Kyle,USA,0.0,0.0,1.0,0.0,0.0,0
Cavcar Miroslav,USA,0.0,0.0,0.0,0.0,1.0,0
Cavender Zac,USA,0.0,0.0,0.0,0.0,0.0,0
Cavera Paulo,USA,0.0,0.0,0.0,0.0,1.0,0
Caves Jeremiah,USA,0.0,0.0,1.0,0.0,0.0,0
Cawdrey Sidney Skyler,USA,0.0,0.0,0.0,1.0,2.0,0
Cawley Megan,USA,0.0,0.0,0.0,0.0,1.0,0
Caydas Walter,USA,0.0,0.0,1.0,0.0,0.0,0
Ceasear Roxanne,USA,0.0,0.0,0.0,0.0,1.0,0
Ceban Maxim,FRA,0.0,0.0,0.0,0.0,0.0,0
Cebarec Eric,FRA,0.0,0.0,1.0,0.0,1.0,0
Cechlovska Lenka,FRA,0.0,0.0,0.0,0.0,1.0,0
Cecil Jason,CAN,0.0,0.0,0.0,0.0,3.0,0
Ceconi Alexandre,CAN,0.0,0.0,0.0,1.0,0.0,0
Ceda David,CAN,0.0,0.0,1.0,0.0,1.0,0
Cedenblad Magnus,SWE,0.0,7.0,2.0,5.0,3.0,0
Cedeno Yosdenis,CUB,0.0,7.0,0.0,0.0,2.0,0
Cedillo Karen,CUB,0.0,0.0,1.0,0.0,0.0,0
Ceglia Matteo,CUB,0.0,0.0,1.0,0.0,0.0,0
Ceja Jose,CUB,0.0,1.0,2.0,0.0,1.0,0
Cejrowski Rafal,CUB,0.0,0.0,1.0,0.0,0.0,0
Cejudo Henry,USA,0.0,8.0,1.0,0.0,0.0,0
Celaya Hector,USA,0.0,0.0,0.0,0.0,1.0,0
Celebi Muhammed,GER,0.0,0.0,1.0,0.0,0.0,0
Celerier Cedric,GER,0.0,0.0,0.0,0.0,1.0,0
Celestin Marcus,GER,0.0,0.0,1.0,0.0,0.0,0
Celestino Rafael,BRA,0.0,1.0,1.0,0.0,0.0,0
Celinski Karol,POL,0.0,5.0,3.0,6.0,1.0,0
Celiva Isaias,POL,0.0,0.0,1.0,0.0,0.0,0
Cella Adam,USA,0.0,3.0,2.0,3.0,2.0,0
Celso Rangel Fabio,USA,0.0,0.0,0.0,0.0,1.0,0
Ceniceros Max,USA,0.0,0.0,0.0,0.0,1.0,0
Cenoble Patrick,USA,1.0,8.0,1.0,0.0,0.0,0
Centeno Ricardo,USA,0.0,0.0,1.0,0.0,0.0,0
Center Dustin,USA,0.0,0.0,1.0,0.0,0.0,0
Center Norma Rueda,USA,0.0,0.0,0.0,1.0,0.0,0
Cepeda-Javier Luis,USA,0.0,0.0,1.0,0.0,0.0,0
Cercedez Louie,USA,0.0,0.0,1.0,0.0,1.0,0
Cerchiari Fernando,USA,0.0,0.0,1.0,0.0,0.0,0
Cerda Aaron,USA,0.0,1.0,0.0,0.0,0.0,0
Cerenio Waylen,USA,0.0,0.0,0.0,0.0,0.0,0
Cerilli Mauro,USA,0.0,7.0,2.0,3.0,1.0,0
Cermak Kavi,USA,0.0,0.0,0.0,0.0,0.0,0
Cermak Martin,USA,0.0,0.0,0.0,0.0,2.0,0
Ceron Kevin,USA,0.0,0.0,1.0,0.0,0.0,0
Cerqueira Layze,BRA,0.0,0.0,0.0,0.0,0.0,0
Cerra James,BRA,0.0,0.0,0.0,0.0,0.0,0
Cerrone Donald,USA,0.0,0.0,0.0,0.0,0.0,0
Cervantes Dan,USA,0.0,0.0,0.0,0.0,1.0,0
Cervantes Javier,USA,0.0,0.0,1.0,0.0,1.0,0
Cervantes Stephen,USA,0.0,0.0,0.0,2.0,1.0,0
Cervantes Rincon Luis Pedro,USA,0.0,0.0,0.0,0.0,1.0,0
Cervera Ray,USA,0.0,1.0,0.0,7.0,1.0,0
Cesar Arthur,USA,0.0,0.0,0.0,0.0,1.0,0
Cesar Augusto,USA,0.0,0.0,0.0,0.0,1.0,0
Cesar Julio,USA,0.0,0.0,1.0,0.0,0.0,0
Cesar Marcio,USA,0.0,0.0,3.0,0.0,3.0,0
Cesar Mario Julio,USA,0.0,0.0,1.0,0.0,0.0,0
Cesar Milton,USA,0.0,0.0,0.0,0.0,1.0,0
Cesar Araujo Fernandes Julio,BRA,0.0,0.0,0.0,0.0,0.0,0
Cespedes Rolando,BRA,0.0,0.0,0.0,1.0,0.0,0
Cetinkaya Ismail,BRA,0.0,1.0,0.0,0.0,0.0,0
Cezar de Lima Julio,BRA,0.0,0.0,1.0,0.0,0.0,0
Cezario Claudio,BRA,0.0,0.0,0.0,0.0,0.0,0
Cezario de Oliveira Jorge Antonio,BRA,0.0,1.0,0.0,0.0,0.0,0
Cha In Ho,BRA,0.0,0.0,1.0,0.0,0.0,0
Cha Jung Hwan,SKO,0.0,4.0,1.0,6.0,4.0,0
Chabbi Chamia,FIN,0.0,0.0,0.0,0.0,0.0,0
Chabrov Andrey,FIN,0.0,0.0,0.0,0.0,1.0,0
Chacal Chacal,FIN,0.0,0.0,0.0,0.0,1.0,0
Chachanov Murad,FIN,0.0,0.0,0.0,1.0,0.0,0
Chacon Cruz,FIN,0.0,0.0,3.0,0.0,4.0,0
Chacon Daniel,FIN,0.0,0.0,0.0,0.0,1.0,0
Chacon Joe,FIN,0.0,0.0,0.0,0.0,0.0,0
Chacon Misael,FIN,0.0,0.0,0.0,0.0,1.0,0
Chadwick Lee,ENG,0.0,6.0,4.0,0.0,0.0,0
Chae Jong Heon,ENG,0.0,0.0,0.0,0.0,1.0,0
Chaffee Jared,USA,0.0,1.0,1.0,2.0,1.0,0
Chaffin Jesse,USA,0.0,0.0,2.0,0.0,1.0,0
Chaffin Mike,USA,0.0,0.0,1.0,0.0,0.0,0
Chagas Francisco,BRA,0.0,0.0,1.0,0.0,0.0,0
Chagas Luan,BRA,0.0,6.0,1.0,9.0,2.0,0
Chagas Reinaldo,BRA,0.0,0.0,0.0,0.0,0.0,0
Chagnon Brandon,BRA,0.0,0.0,1.0,1.0,0.0,0
Chahroura Fred,BRA,0.0,0.0,0.0,0.0,1.0,0
Chaibeddra Chabane,BRA,0.0,0.0,0.0,0.0,1.0,0
Chaikong Jimmy,BRA,0.0,0.0,0.0,0.0,1.0,0
Chalangov Ansar,BRA,0.0,1.0,1.0,1.0,2.0,0
Chalmers Aaron,ENG,0.0,2.0,0.0,3.0,1.0,0
Chalo Ilianovich,ENG,0.0,0.0,1.0,0.0,0.0,0
Chamale Mitchell,USA,0.0,0.0,0.0,6.0,1.0,0
Chambe Garcia,USA,0.0,0.0,1.0,0.0,0.0,0
Chamberlin Damon,USA,0.0,0.0,1.0,0.0,0.0,0
Chambers Aaron,USA,0.0,0.0,1.0,0.0,1.0,0
Chambers Alex,AUS,0.0,2.0,0.0,2.0,4.0,0
Chambers Cory,CAN,0.0,0.0,1.0,0.0,0.0,0
Chambers Dan,CAN,0.0,0.0,1.0,0.0,4.0,0
Chambers Jason,CAN,0.0,0.0,0.0,0.0,2.0,0
Chamion Kevin,CAN,0.0,0.0,0.0,0.0,0.0,0
Chamorro Misael,CAN,0.0,0.0,1.0,0.0,1.0,0
Champ Nathan,CAN,0.0,0.0,0.0,0.0,0.0,0
Champeaux Ben,CAN,0.0,0.0,1.0,0.0,0.0,0
Champion Joel,CAN,0.0,0.0,1.0,1.0,1.0,0
Champion Kenny,USA,0.0,0.0,1.0,0.0,0.0,0
Chamzatov Hasan,USA,0.0,0.0,0.0,0.0,1.0,0
Chan Arvin,USA,0.0,0.0,0.0,0.0,2.0,0
Chan Cheryl,USA,0.0,0.0,0.0,0.0,0.0,0
Chan Djamil,NED,0.0,9.0,1.0,1.0,1.0,0
Chan Sam,MAS,0.0,0.0,0.0,0.0,2.0,0
Chan Terrence,HKG,0.0,0.0,1.0,0.0,0.0,0
Chance Lennox,HKG,0.0,0.0,0.0,0.0,1.0,0
Chanda Mulenga,DEN,0.0,0.0,1.0,0.0,0.0,0
Chandler Brandon,DEN,0.0,0.0,0.0,0.0,1.0,0
Chandler Chelsea,USA,0.0,1.0,0.0,1.0,0.0,0
Chandler Jordan,USA,0.0,0.0,0.0,0.0,2.0,0
Chandler Michael,USA,0.0,0.0,0.0,7.0,0.0,0
Chandzel Damian,USA,0.0,0.0,0.0,0.0,1.0,0
Chaney James,USA,0.0,1.0,4.0,1.0,0.0,0
Chang John,TWN,0.0,1.0,1.0,0.0,0.0,0
Chang Luis,PER,0.0,0.0,1.0,0.0,0.0,0
Chantes Jose,PER,0.0,0.0,1.0,0.0,0.0,0
Chaoshen Ne Atchin,PER,0.0,0.0,0.0,0.0,1.0,0
Chapa Guadalupe,PER,0.0,0.0,0.0,0.0,0.0,0
Chaparro Gerardo,PER,0.0,0.0,1.0,0.0,0.0,0
Chapko Ruslan,PER,0.0,0.0,2.0,0.0,0.0,0
Chapman Derion,USA,0.0,0.0,1.0,0.0,1.0,0
Chapman Emmanuel,USA,0.0,0.0,2.0,0.0,0.0,0
Chapman Isaiah,USA,0.0,2.0,1.0,2.0,1.0,0
Chapman Lee,USA,0.0,0.0,2.0,0.0,1.0,0
Chapman Louis,ENG,0.0,0.0,0.0,0.0,1.0,0
Chapman Nick,ENG,0.0,0.0,1.0,0.0,1.0,0
Chapman Reggie,ENG,0.0,0.0,0.0,0.0,0.0,0
Chappell Chris,ENG,0.0,0.0,0.0,1.0,0.0,0
Chappell Donnie,ENG,0.0,0.0,0.0,0.0,1.0,0
Chappell James,ENG,0.0,0.0,0.0,0.0,0.0,0
Chappelle Andrew,ENG,0.0,0.0,1.0,1.0,1.0,0
Chapuis Christophe,ENG,0.0,0.0,1.0,0.0,1.0,0
Charbeneau Mitchell,ENG,0.0,0.0,0.0,1.0,0.0,0
Charbonneau Francis,ENG,0.0,0.0,0.0,0.0,1.0,0
Charchyan Gevorg,ENG,0.0,0.0,0.0,0.0,1.0,0
Charlebois Jeff,ENG,0.0,0.0,0.0,0.0,1.0,0
Charles Dan,USA,0.0,6.0,6.0,2.0,0.0,0
Charles Erik,USA,0.0,0.0,1.0,0.0,2.0,0
Charles Hayward,USA,1.0,0.0,2.0,2.0,0.0,0
Charles Jean,USA,0.0,0.0,1.0,0.0,0.0,0
Charles Joe,USA,0.0,0.0,0.0,2.0,3.0,0
Charles Leandro,USA,0.0,0.0,0.0,0.0,1.0,0
Charmet Romain,USA,0.0,0.0,1.0,0.0,0.0,0
Charnell Anthony,USA,0.0,0.0,0.0,0.0,1.0,0
Charneski Luis,USA,0.0,0.0,1.0,0.0,0.0,0
Charneski Moriel,USA,0.0,3.0,2.0,0.0,0.0,0
Charnos Chris,USA,0.0,0.0,0.0,0.0,1.0,0
Charriere Morgan,USA,0.0,8.0,0.0,4.0,1.0,0
Chartier Philippe,USA,0.0,0.0,0.0,0.0,0.0,0
Chartier Tyson,USA,0.0,0.0,0.0,0.0,0.0,0
Chase Brigid,USA,0.0,0.0,0.0,0.0,1.0,0
Chase Dan,USA,0.0,0.0,2.0,0.0,0.0,0
Chase Hope,USA,0.0,1.0,1.0,2.0,0.0,0
Chase-Patrick Kurt,USA,0.0,0.0,1.0,0.0,1.0,0
Chasse Jonathan,USA,0.0,0.0,0.0,0.0,1.0,0
Chastain Jonathin,USA,0.0,0.0,0.0,0.0,1.0,0
Chasteen Nick,USA,0.0,0.0,0.0,0.0,0.0,0
Chatfield Aaron,USA,0.0,0.0,0.0,0.0,0.0,0
Chatman Ramonte,ENG,0.0,0.0,0.0,0.0,1.0,0
Chattelle Todd,USA,0.0,0.0,3.0,1.0,2.0,0
Chatuba Alexandre,USA,0.0,0.0,1.0,0.0,0.0,0
Chatuba Claudio,BRA,0.0,0.0,1.0,0.0,0.0,0
Chau Suasday,AUS,0.0,0.0,2.0,4.0,2.0,0
Chaubey Amitesh,IND,0.0,0.0,0.0,0.0,1.0,0
Chaulet Mauro,BRA,0.0,5.0,2.0,5.0,2.0,0
Chaupette Mark,BRA,0.0,0.0,0.0,0.0,0.0,0
Chauvin Jared,BRA,0.0,0.0,1.0,0.0,0.0,0
Chavan Sonal,BRA,0.0,0.0,0.0,0.0,0.0,0
Chaves Bruno,BRA,0.0,0.0,1.0,0.0,0.0,0
Chaves Eduardo,BRA,0.0,0.0,0.0,0.0,1.0,0
Chaves Josh,BRA,0.0,0.0,0.0,0.0,0.0,0
Chaves Raphael,USA,0.0,0.0,1.0,0.0,0.0,0
Chaves Santos Andre Ricardo,USA,0.0,1.0,0.0,0.0,0.0,0
Chavez Angelica,USA,0.0,0.0,0.0,0.0,1.0,0
Chavez Antonio,USA,0.0,0.0,0.0,0.0,0.0,0
Chavez Arturo,MEX,0.0,0.0,0.0,1.0,0.0,0
Chavez Brian,MEX,0.0,0.0,1.0,0.0,0.0,0
Chavez Chris,USA,0.0,0.0,3.0,0.0,3.0,0
Chavez Danny,USA,0.0,3.0,0.0,0.0,1.0,0
Chavez Devon,USA,0.0,0.0,0.0,0.0,1.0,0
Chavez Dicky,USA,0.0,0.0,1.0,0.0,0.0,0
Chavez Emilio,USA,0.0,2.0,1.0,4.0,5.0,0
Chavez Ernest,USA,0.0,5.0,1.0,0.0,1.0,0
Chavez Felipe,USA,0.0,0.0,0.0,0.0,1.0,0
Chavez Margarita,USA,0.0,0.0,0.0,0.0,0.0,0
Chavez Ricardo,MEX,0.0,0.0,1.0,0.0,0.0,0
Chavez Rich,USA,0.0,0.0,1.0,0.0,0.0,0
Chavez Richard,USA,0.0,0.0,1.0,0.0,0.0,0
Chavez Rolando,USA,0.0,0.0,0.0,0.0,1.0,0
Chavez Zac,USA,0.0,0.0,2.0,1.0,1.0,0
Chavez-Davila Cristobal,USA,0.0,0.0,0.0,0.0,0.0,0
Chaw Gerzan,USA,0.0,0.0,1.0,1.0,2.0,0
Chazarreta Pablo,ARG,0.0,0.0,1.0,0.0,0.0,0
Cheadle Adam,ARG,0.0,0.0,0.0,0.0,0.0,0
Cheatham Brian,ARG,0.0,0.0,1.0,0.0,0.0,0
Checco Gabriel,BRA,0.0,6.0,2.0,5.0,1.0,0
Chechuhov Amal,BRA,0.0,0.0,0.0,0.0,1.0,0
Chee Jian Kai,BRA,0.0,0.0,2.0,0.0,1.0,0
Cheek Rick,BRA,0.0,1.0,0.0,0.0,3.0,0
Cheeks Charles,USA,0.0,1.0,1.0,6.0,4.0,0
Cheema Furqan,PAK,0.0,0.0,0.0,0.0,1.0,0
