Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Newton Jeff,USA,0.0,0.0,0.0,0.0,1.0,0
Newton Lisa,USA,0.0,0.0,1.0,0.0,0.0,0
Nexic Ajdin,USA,0.0,0.0,1.0,0.0,0.0,0
Ney Caboco,USA,0.0,0.0,0.0,0.0,0.0,0
Nezu Yuta,USA,0.0,0.0,1.0,0.0,0.0,0
Ng Eddie,HKG,0.0,3.0,2.0,4.0,1.0,0
Ngaheu Charlie,HKG,0.0,0.0,1.0,0.0,0.0,0
Ngalani Alain,CMR,0.0,3.0,5.0,0.0,1.0,0
Ngan Nathan,CMR,0.0,0.0,0.0,0.0,1.0,0
Ngannou Francis,CMR,0.0,0.0,0.0,4.0,0.0,0
Ngeleka Luc,CMR,0.0,0.0,0.0,0.0,1.0,0
Ngongo Martin,FRA,0.0,0.0,0.0,0.0,1.0,0
Nguen Tuan,BUL,0.0,0.0,0.0,0.0,1.0,0
Nguyen Andy,BUL,0.0,3.0,1.0,1.0,0.0,0
Nguyen Ben,USA,0.0,7.0,6.0,5.0,2.0,0
Nguyen Bi,USA,0.0,1.0,0.0,0.0,1.0,0
Nguyen Loc,USA,0.0,0.0,1.0,0.0,0.0,0
Nguyen Mark,USA,0.0,0.0,0.0,0.0,1.0,0
Nguyen Martin,AUS,0.0,9.0,2.0,3.0,1.0,0
Nguyen Nam,AUS,0.0,0.0,1.0,0.0,0.0,0
Nguyen Quincy,AUS,0.0,0.0,1.0,0.0,0.0,0
Nguyen Steven,USA,0.0,3.0,1.0,3.0,0.0,0
Nguyen Tom,USA,0.0,0.0,1.0,0.0,1.0,0
Nhinsavath Sourikone,USA,0.0,0.0,0.0,0.0,0.0,0
Ni Tom,USA,0.0,0.0,0.0,0.0,1.0,0
Ni Willy,NED,0.0,3.0,2.0,9.0,7.0,0
Ni Ma Ga Rang,NED,0.0,0.0,0.0,0.0,1.0,0
Nibourg Jase,NED,0.0,0.0,2.0,0.0,1.0,0
Nica Mihail,ROM,0.0,2.0,0.0,4.0,0.0,0
Nicanor Valcenir,BRA,0.0,0.0,0.0,0.0,1.0,0
Nicholas Irving,BRA,0.0,0.0,0.0,0.0,1.0,0
Nicholas Joe,BRA,0.0,0.0,1.0,0.0,1.0,0
Nicholl James,BRA,0.0,0.0,0.0,1.0,0.0,0
Nicholls Dave,BRA,0.0,0.0,1.0,0.0,0.0,0
Nichols A.J.,USA,1.0,1.0,0.0,5.0,2.0,0
Nichols Ashley,CAN,0.0,2.0,1.0,0.0,1.0,0
Nichols Devon,CAN,0.0,0.0,0.0,0.0,0.0,0
Nichols Dominic,USA,0.0,0.0,2.0,0.0,3.0,0
Nichols Nick,USA,0.0,0.0,1.0,0.0,0.0,0
Nichols Sean,USA,0.0,0.0,0.0,0.0,1.0,0
Nichols Steve,USA,0.0,0.0,1.0,0.0,0.0,0
Nicholsen Cedric,USA,0.0,0.0,0.0,0.0,1.0,0
Nicholsen Jason,USA,0.0,1.0,0.0,0.0,1.0,0
Nicholson Alex,USA,0.0,0.0,0.0,1.0,1.0,0
Nicholson Jason,USA,0.0,0.0,1.0,0.0,0.0,0
Nicholson John,USA,0.0,0.0,1.0,0.0,0.0,0
Nicholson Matthew,USA,0.0,0.0,1.0,0.0,0.0,0
Nickelatti Jordan,USA,0.0,0.0,0.0,0.0,1.0,0
Nickels Mike,USA,0.0,0.0,1.0,2.0,3.0,0
Nickerson Jessica,USA,0.0,0.0,1.0,0.0,0.0,0
Nickerson III Rob,USA,0.0,0.0,1.0,0.0,0.0,0
Nickoson Jason,USA,0.0,0.0,0.0,0.0,1.0,0
Nicoceli Andrei,USA,0.0,0.0,1.0,0.0,0.0,0
Nicolai Marion,FRA,0.0,0.0,0.0,0.0,0.0,0
Nicolas Chino,FRA,0.0,0.0,0.0,0.0,1.0,0
Nicolau Bruno Luiz,BRA,0.0,0.0,1.0,0.0,0.0,0
Nicolau Matheus,BRA,0.0,4.0,2.0,5.0,0.0,0
Nicolau Pereira Matheus,BRA,0.0,0.0,0.0,0.0,0.0,0
Nicolini Michelle,BRA,0.0,0.0,0.0,5.0,0.0,0
Niculae Leonard,ROM,0.0,0.0,0.0,0.0,2.0,0
Nieborak Aaron,AUS,0.0,0.0,1.0,0.0,0.0,0
Niederkofler Nicole,AUS,0.0,0.0,0.0,0.0,1.0,0
Niedzialkowski Rafal,POL,0.0,0.0,1.0,0.0,1.0,0
Niedzielski Piotr,POL,0.0,0.0,0.0,0.0,1.0,0
Niedzwiecki Tomasz,POL,0.0,1.0,0.0,0.0,0.0,0
Niedzwiedz Adam,POL,0.0,0.0,1.0,0.0,0.0,0
Niedzwiedz Agnieszka,POL,0.0,5.0,0.0,2.0,0.0,0
Niel Anthony,POL,0.0,0.0,1.0,0.0,0.0,0
Nielli Emiliano,POL,0.0,0.0,0.0,0.0,1.0,0
Nielsen Jeff,POL,0.0,0.0,0.0,0.0,0.0,0
Nielsen Patrick,POL,0.0,0.0,0.0,0.0,1.0,0
Nielsen Sonny,POL,0.0,0.0,0.0,1.0,0.0,0
Nielson August,POL,0.0,0.0,0.0,0.0,1.0,0
Nielson Brian,USA,0.0,0.0,1.0,0.0,0.0,0
Nielson Christian,USA,0.0,0.0,0.0,0.0,0.0,0
Nielson Dominique,BEL,0.0,0.0,1.0,0.0,0.0,0
Nielson Ingolf,BEL,0.0,0.0,1.0,0.0,0.0,0
Nienaber Barend,BEL,0.0,0.0,1.0,0.0,0.0,0
Nier Joey,BEL,0.0,0.0,2.0,0.0,0.0,0
Nier Nier,BRA,0.0,0.0,1.0,0.0,0.0,0
Nieto Kristian,USA,0.0,0.0,0.0,0.0,0.0,0
Nieto-Clark David,USA,0.0,0.0,0.0,0.0,1.0,0
Nievens Angel,USA,0.0,0.0,0.0,0.0,0.0,0
Nievera Jaimelene,USA,0.0,1.0,2.0,4.0,2.0,0
Nieves Evelyn,USA,0.0,0.0,1.0,0.0,0.0,0
Nieves Rod,USA,0.0,0.0,1.0,0.0,0.0,0
Niggler Karl,USA,0.0,0.0,0.0,0.0,1.0,0
Nigretto Andy,USA,0.0,0.0,0.0,0.0,0.0,0
Niimi Khomkrit,USA,0.0,0.0,1.0,0.0,0.0,0
Niimi Yoshitaro,USA,0.0,0.0,1.0,0.0,0.0,0
Niimura Yuki,JPN,0.0,9.0,2.0,1.0,1.0,0
Niinimaki Tom,FIN,0.0,7.0,1.0,8.0,5.0,0
Niioka Katsuaki,FIN,0.0,0.0,0.0,0.0,1.0,0
Nijem Adam,FIN,0.0,0.0,0.0,0.0,1.0,0
Nijem Ramsey,USA,0.0,3.0,4.0,2.0,3.0,0
Nijman Hans,USA,0.0,0.0,0.0,0.0,2.0,0
Nikaev Shamil,RUS,0.0,0.0,0.0,1.0,0.0,0
Nikishenko Alexander,UKR,0.0,0.0,0.0,0.0,1.0,0
Nikitchenko Vladislav,RUS,0.0,0.0,0.0,0.0,0.0,0
Nikitin Ilya,RUS,0.0,0.0,1.0,0.0,0.0,0
Nikitin Sergei,RUS,0.0,0.0,0.0,0.0,1.0,0
Nikitin Vladimir,RUS,0.0,0.0,0.0,0.0,1.0,0
Nikogosyan Vachagan,RUS,0.0,0.0,1.0,0.0,0.0,0
Nikolaenya Pavel,BLR,0.0,0.0,1.0,0.0,0.0,0
Nikolaev Vladimir,UKR,0.0,0.0,1.0,1.0,0.0,0
Nikolajczyk Lukasz,UKR,0.0,0.0,0.0,0.0,0.0,0
Nikolajev Svetislav,UKR,0.0,0.0,0.0,0.0,2.0,0
Nikolakakos Anastasia,CAN,0.0,2.0,0.0,0.0,0.0,0
Nikolic Misa,CAN,0.0,0.0,1.0,0.0,0.0,0
Nikolov Nikolai,CAN,0.0,0.0,0.0,0.0,1.0,0
Nikolov Teodor,RUS,0.0,3.0,2.0,8.0,0.0,0
Nikolov Valentin,RUS,0.0,0.0,0.0,0.0,1.0,0
Nilges Garett,RUS,0.0,0.0,1.0,0.0,0.0,0
Nilson Alan,RUS,0.0,0.0,0.0,0.0,0.0,0
Nilson Jack,RUS,0.0,1.0,1.0,0.0,0.0,0
Nilsson Elina,RUS,0.0,0.0,1.0,0.0,0.0,0
Nilsson Mans,RUS,0.0,0.0,0.0,0.0,0.0,0
Nilsson Mats,SWE,0.0,2.0,1.0,5.0,0.0,0
Nimirovich Aleksey,UKR,0.0,0.0,1.0,0.0,0.0,0
Ning Guangyou,CHN,1.0,3.0,0.0,1.0,1.0,0
Ninin Komon,CHN,0.0,0.0,1.0,0.0,0.0,0
Ninja Eliezer,BRA,0.0,0.0,1.0,0.0,0.0,0
Ninjo Akira,BRA,0.0,0.0,0.0,0.0,0.0,0
Nipper Britany,BRA,0.0,0.0,1.0,0.0,0.0,0
Nishi Tetsuya,JPN,2.0,0.0,0.0,0.0,1.0,0
Nishi Yoshinori,JPN,0.0,0.0,0.0,0.0,0.0,0
Nishida Soichi,JPN,0.0,0.0,0.0,0.0,2.0,0
Nishigo Yuki,JPN,0.0,0.0,0.0,0.0,1.0,0
Nishijima Yosuke,JPN,0.0,0.0,2.0,0.0,3.0,0
Nishikawa Kyosuke,JPN,0.0,0.0,0.0,0.0,1.0,0
Nishimura Hirokazu,JPN,0.0,0.0,0.0,0.0,0.0,0
Nishimura Masashi,JPN,0.0,0.0,0.0,0.0,0.0,0
Nishimura Takuro,JPN,1.0,0.0,0.0,0.0,0.0,0
Nishino Hideki,JPN,0.0,0.0,1.0,0.0,0.0,0
Nishino Satoshi,JPN,0.0,0.0,1.0,0.0,0.0,0
Nishioka Koji,JPN,1.0,0.0,1.0,0.0,0.0,0
Nishiuchi Tashiro,JPN,1.0,1.0,0.0,1.0,1.0,0
Nishiura Akiyo,JPN,0.0,1.0,0.0,0.0,1.0,0
Nishizaka Tatsuhiko,JPN,0.0,1.0,0.0,0.0,1.0,0
Niskanen Markus,JPN,0.0,0.0,1.0,0.0,0.0,0
Nitagai Akira,JPN,0.0,0.0,0.0,0.0,1.0,0
Nito Satoru,JPN,0.0,0.0,1.0,0.0,0.0,0
Nitsuma Sterling,JPN,0.0,0.0,1.0,0.0,0.0,0
Nitzsche Hendrik,JPN,0.0,0.0,1.0,0.0,0.0,0
Niu Alex,JPN,0.0,0.0,0.0,0.0,0.0,0
Nix Kevin,JPN,0.0,0.0,0.0,0.0,0.0,0
Nix Shane,JPN,0.0,0.0,1.0,0.0,1.0,0
Nixdorf Ben,JPN,0.0,0.0,0.0,0.0,1.0,0
Nixon Ivey,USA,0.0,1.0,1.0,0.0,0.0,0
Nizambek Zhunus,USA,0.0,0.0,0.0,0.0,1.0,0
Nizamudinov Shamil,USA,0.0,0.0,0.0,0.0,1.0,0
Njia Romeo,USA,0.0,0.0,0.0,0.0,1.0,0
Njie Assan,USA,0.0,0.0,0.0,1.0,0.0,0
Njoku Paul,USA,0.0,1.0,0.0,0.0,0.0,0
Njokuani Anthony,USA,0.0,0.0,0.0,0.0,4.0,0
Njokuani Chidi,USA,0.0,0.0,0.0,1.0,3.0,0
Nkongo Christian,USA,0.0,0.0,0.0,0.0,0.0,0
Noa Ladale,USA,0.0,0.0,0.0,0.0,0.0,0
Noble Brandon,USA,0.0,0.0,1.0,0.0,1.0,0
Noble Carl,USA,0.0,0.0,0.0,0.0,0.0,0
Noble Derrick,USA,0.0,0.0,4.0,3.0,3.0,0
Noble Jake,USA,0.0,0.0,0.0,0.0,1.0,0
Noble Scott,USA,0.0,0.0,1.0,0.0,0.0,0
Noblitt Kyle,USA,0.0,3.0,0.0,4.0,0.0,0
Nobre Pedro,BRA,0.0,0.0,0.0,4.0,1.0,0
Nobrega Vitor,BRA,1.0,0.0,4.0,0.0,0.0,0
Nocelo Noel,BRA,0.0,0.0,0.0,0.0,1.0,0
Noe Jacob,USA,0.0,6.0,2.0,5.0,1.0,0
Noel Luke,CAN,0.0,0.0,0.0,0.0,1.0,0
Noel Thomas,CAN,0.0,0.0,1.0,0.0,1.0,0
Nogales Mary,CAN,0.0,0.0,1.0,0.0,0.0,0
Noguchi Daisuke,CAN,0.0,0.0,0.0,0.0,0.0,0
Nogueira Alexandre Franca,CAN,1.0,1.0,2.0,0.0,0.0,0
Nogueira Antonio Rodrigo,BRA,0.0,3.0,3.0,0.0,0.0,0
Nogueira Fabiano,BRA,0.0,0.0,3.0,0.0,0.0,0
Nogueira Gustavo,BRA,0.0,0.0,1.0,0.0,0.0,0
Nogueira Henrique Cesar,BRA,0.0,0.0,1.0,0.0,0.0,0
Nogueira Joao Luiz,BRA,0.0,0.0,1.0,2.0,0.0,0
Nogueira Jonathan,BRA,0.0,0.0,0.0,0.0,1.0,0
Nogueira Leonardo,BRA,0.0,0.0,0.0,0.0,1.0,0
Nogueira Luis,BRA,0.0,6.0,1.0,5.0,1.0,0
Nogueira Luis Alberto,BRA,0.0,0.0,0.0,0.0,1.0,0
Nogueira Luis Henrique,BRA,0.0,0.0,1.0,0.0,0.0,0
Nogueira Paulo,BRA,0.0,0.0,1.0,0.0,0.0,0
Nogueira Ricardo,BRA,0.0,0.0,0.0,0.0,1.0,0
Nogueira Rogerio,BRA,0.0,8.0,4.0,6.0,0.0,0
Nogueira Talita,BRA,0.0,2.0,1.0,5.0,0.0,0
Nogueira da Silva Junior Paulo Roberto,BRA,1.0,1.0,0.0,0.0,0.0,0
Nogueira Vargas Cristiano,BRA,0.0,0.0,0.0,0.0,1.0,0
Nogueras Ben,BRA,0.0,0.0,1.0,0.0,0.0,0
Noguerira Luana,BRA,0.0,0.0,0.0,0.0,1.0,0
Noh Young Ahm,BRA,0.0,0.0,0.0,0.0,0.0,0
Nohynek Pavel,BRA,0.0,0.0,2.0,0.0,0.0,0
Noje Florian,BRA,0.0,0.0,0.0,0.0,1.0,0
Noji Ryuta,BRA,0.0,0.0,1.0,0.0,0.0,0
Noke Kyle,AUS,0.0,8.0,1.0,8.0,3.0,0
Nolan Grant,AUS,0.0,0.0,0.0,0.0,1.0,0
Nolan Jamie,SCT,0.0,0.0,0.0,0.0,0.0,0
Nolan Peter,CAN,0.0,0.0,0.0,1.0,1.0,0
Nolan Shawn,CAN,0.0,0.0,0.0,0.0,0.0,0
Noland Casey,USA,0.0,0.0,0.0,1.0,0.0,0
Noland Will,USA,0.0,7.0,4.0,7.0,3.0,0
Noltcho Leroy,CAN,0.0,0.0,1.0,0.0,0.0,0
Nolte Nick,CAN,0.0,0.0,0.0,1.0,2.0,0
Nomura Sakura,CAN,0.0,0.0,0.0,0.0,0.0,0
Nonaka Kimihito,CAN,0.0,0.0,1.0,0.0,1.0,0
Nonato Francisco,CAN,0.0,0.0,0.0,0.0,2.0,0
Nonotte Basile,CAN,0.0,0.0,0.0,0.0,0.0,0
Noon Carl,ENG,0.0,3.0,2.0,3.0,1.0,0
Noons KJ,USA,0.0,9.0,1.0,0.0,2.0,0
Noordzee Clarence,USA,0.0,0.0,1.0,0.0,0.0,0
Noory Samir,USA,0.0,0.0,0.0,0.0,0.0,0
Norberg Luther,USA,0.0,0.0,0.0,0.0,0.0,0
Nordby Kody,USA,0.0,0.0,2.0,6.0,3.0,0
Nordquist Brad,USA,0.0,0.0,3.0,0.0,0.0,0
Noriega Fernando,USA,0.0,0.0,1.0,0.0,0.0,0
Noriega Jonathan,USA,0.0,0.0,1.0,0.0,0.0,0
Norita Jerome,USA,0.0,0.0,1.0,0.0,0.0,0
Noritsugi Hiroki,USA,0.0,0.0,0.0,0.0,1.0,0
Norkeliunas Edvardas,USA,1.0,0.0,1.0,0.0,1.0,0
Norkus Simas,USA,0.0,0.0,1.0,0.0,0.0,0
Norman Paul,USA,0.0,0.0,1.0,0.0,0.0,0
Norman Tim,USA,0.0,0.0,0.0,0.0,1.0,0
Normington Andy,USA,0.0,0.0,0.0,0.0,1.0,0
Noronha Danilo,USA,0.0,0.0,0.0,0.0,2.0,0
Noronha Wagner,USA,0.0,0.0,0.0,0.0,0.0,0
Noronha Wellynthon,BRA,0.0,0.0,1.0,0.0,1.0,0
Norris Benji,BRA,0.0,0.0,1.0,0.0,0.0,0
Norris Damian,USA,0.0,1.0,0.0,0.0,0.0,0
Norris Jennifer Leigh,USA,0.0,0.0,1.0,1.0,0.0,0
Norsworthy Blake,USA,0.0,0.0,1.0,0.0,0.0,0
Norsworthy Jake,USA,0.0,0.0,0.0,0.0,1.0,0
Northcott Matt,USA,0.0,0.0,1.0,0.0,0.0,0
Northcutt Colbey,USA,0.0,0.0,1.0,1.0,0.0,0
Northcutt Sage,USA,0.0,5.0,1.0,3.0,2.0,0
Nortje Jan,USA,0.0,1.0,1.0,0.0,1.0,0
Norton Jeremy,USA,0.0,0.0,0.0,0.0,0.0,0
Norton Keith,USA,0.0,0.0,0.0,0.0,1.0,0
Norton Scott,USA,0.0,0.0,0.0,0.0,1.0,0
Norville Reena,USA,0.0,0.0,1.0,0.0,0.0,0
Norwood Harris,USA,0.0,0.0,0.0,0.0,4.0,0
Norwood Jason,USA,0.0,5.0,2.0,6.0,0.0,0
Norwood Jeremy,USA,0.0,0.0,2.0,0.0,0.0,0
Norwood Nolan,USA,0.0,4.0,1.0,7.0,4.0,0
Nosa Erik,AUS,0.0,0.0,1.0,0.0,0.0,0
Nosiglia Riccardo,ITA,0.0,0.0,2.0,0.0,0.0,0
Nosyrev Anatoliy,ITA,0.0,0.0,0.0,0.0,1.0,0
Notsu Yosuke,ITA,0.0,0.0,1.0,0.0,0.0,0
Nova Daniel,ITA,0.0,1.0,0.0,0.0,0.0,0
Novaes Edinaldo,ITA,0.0,0.0,1.0,0.0,2.0,0
Novaes Jonatas,BRA,0.0,1.0,0.0,8.0,0.0,0
Novaes Nalzinho,BRA,0.0,0.0,1.0,0.0,0.0,0
Novak Martin,SVK,0.0,0.0,0.0,0.0,1.0,0
Novak Petr,CZE,0.0,0.0,0.0,0.0,0.0,0
Novak Stosh,CZE,0.0,0.0,0.0,0.0,1.0,0
Novakovic Dejan,CZE,0.0,0.0,0.0,0.0,0.0,0
Novelli Jason,USA,0.0,3.0,1.0,6.0,1.0,0
Novelli Nick,USA,0.0,0.0,0.0,1.0,0.0,0
Novelli Niko,USA,0.0,0.0,0.0,0.0,0.0,0
Novenyi Jr. Norbert,HUN,0.0,0.0,0.0,4.0,0.0,0
Nover Phillipe,USA,0.0,1.0,1.0,5.0,0.0,0
Novikov Alexey,RUS,0.0,0.0,2.0,0.0,0.0,0
Novikov Vasily,RUS,0.0,0.0,1.0,0.0,2.0,0
Novoselov Oleg,RUS,0.0,0.0,0.0,1.0,0.0,0
Nowaczyk Kevin,RUS,0.0,2.0,0.0,0.0,0.0,0
Nowak Patryk,RUS,0.0,0.0,1.0,0.0,0.0,0
Nowakowski Eligiusz,POL,0.0,0.0,0.0,0.0,1.0,0
Nowasielski Rafal,POL,0.0,0.0,1.0,0.0,0.0,0
Nozawa Hiroyuki,POL,0.0,0.0,1.0,0.0,0.0,0
Nozomi Mine,POL,0.0,0.0,1.0,0.0,0.0,0
Nsue Ayiugono Felipe Salvador,POL,0.0,0.0,2.0,0.0,5.0,0
Nsumboli Delivrance,POL,0.0,0.0,0.0,0.0,0.0,0
Nuckols Cole,POL,0.0,0.0,1.0,0.0,0.0,0
Nudel Jacob,POL,0.0,0.0,0.0,0.0,1.0,0
Nuerdanbieke Shayilan,POL,0.0,9.0,1.0,5.0,4.0,0
Nuerjiang Nuerjiang,POL,0.0,0.0,1.0,0.0,2.0,0
Nuertiebieke Musu,CHN,0.0,1.0,0.0,0.0,1.0,0
Nuessle Benjamin,CHN,0.0,0.0,0.0,0.0,1.0,0
Nugent Joe,CHN,0.0,0.0,1.0,0.0,0.0,0
Nugmanov Bektay,KAZ,0.0,0.0,0.0,0.0,1.0,0
Nuique Mark,MNP,0.0,0.0,0.0,0.0,2.0,0
Numajiri Takeshi,JPN,0.0,0.0,1.0,0.0,0.0,0
Numakura Yuta,JPN,0.0,0.0,0.0,0.0,1.0,0
Numata Sadae,JPN,0.0,0.0,0.0,1.0,0.0,0
Nunes Amanda,BRA,0.0,0.0,0.0,4.0,2.0,0
Nunes Bernardo,BRA,0.0,0.0,1.0,0.0,0.0,0
Nunes Cintia,BRA,0.0,0.0,1.0,0.0,0.0,0
Nunes Diego,BRA,0.0,7.0,2.0,8.0,0.0,0
Nunes Fabio,BRA,0.0,0.0,0.0,0.0,1.0,0
Nunes Fabricio,BRA,0.0,0.0,1.0,0.0,0.0,0
Nunes Gilson,BRA,0.0,0.0,0.0,0.0,0.0,0
Nunes Guilherme Benedito,BRA,0.0,0.0,0.0,0.0,0.0,0
Nunes Istela,BRA,0.0,2.0,0.0,0.0,2.0,0
Nunes Josiane,BRA,0.0,7.0,0.0,0.0,0.0,0
Nunes Marcelo,USA,0.0,1.0,1.0,4.0,0.0,0
Nunes Marcio,USA,0.0,0.0,0.0,0.0,1.0,0
Nunes Max,SWE,0.0,9.0,3.0,5.0,1.0,0
Nunes Nina,USA,0.0,4.0,0.0,2.0,2.0,0
Nunes Rafael,BRA,0.0,4.0,2.0,6.0,1.0,0
Nunes Silmar,BRA,0.0,0.0,1.0,2.0,2.0,0
Nunes Tatu,BRA,0.0,0.0,0.0,0.0,1.0,0
Nunes Victor,BRA,0.0,0.0,0.0,0.0,0.0,0
Nunez David,BRA,0.0,1.0,0.0,0.0,0.0,0
Nunez Ever,BRA,0.0,0.0,0.0,0.0,0.0,0
Nunez Gerardo,BRA,0.0,0.0,1.0,0.0,0.0,0
Nunez Jesse,BRA,0.0,0.0,1.0,0.0,0.0,0
Nunez Jonathan,USA,0.0,2.0,0.0,1.0,1.0,0
Nunez Rafael,USA,0.0,0.0,1.0,0.0,0.0,0
Nunn Andy,USA,0.0,0.0,0.0,0.0,0.0,0
Nunn Davonta,USA,0.0,0.0,1.0,0.0,0.0,0
Nunnaley Terry,USA,0.0,0.0,0.0,0.0,2.0,0
Nuno Cristiano,USA,0.0,0.0,0.0,0.0,1.0,0
Nuno Ed,USA,0.0,1.0,1.0,0.0,1.0,0
Nuno Ricky,USA,0.0,0.0,1.0,0.0,1.0,0
Nuotatore Mirko,USA,0.0,0.0,0.0,0.0,1.0,0
Nuralizoda Fozil,USA,0.0,0.0,0.0,0.0,1.0,0
Nurkeev Daniyar,USA,0.0,0.0,0.0,0.0,0.0,0
Nurkkala Teemu,USA,0.0,0.0,1.0,0.0,0.0,0
Nurmagomedov Abdurahman,USA,0.0,0.0,1.0,2.0,0.0,0
Nurmagomedov Abubakar,RUS,0.0,6.0,1.0,4.0,2.0,0
Nurmagomedov Gadzhimurad,RUS,0.0,0.0,1.0,0.0,0.0,0
Nurmagomedov Islam,RUS,0.0,0.0,0.0,0.0,0.0,0
Nurmagomedov Khabib,RUS,0.0,8.0,0.0,0.0,0.0,0
Nurmagomedov Said,RUS,0.0,4.0,0.0,4.0,0.0,0
Nurmagomedov Shamil,RUS,0.0,1.0,0.0,0.0,1.0,0
Nurmagomedov Umar,RUS,0.0,1.0,0.0,6.0,0.0,0
Nurmagomedov Usman,RUS,0.0,8.0,0.0,4.0,0.0,0
Nurmatov Asan,RUS,0.0,0.0,1.0,0.0,0.0,0
Nurminen Aleksi,FIN,0.0,0.0,0.0,0.0,0.0,0
Nurminen Jarno,FIN,0.0,0.0,0.0,0.0,0.0,0
Nuro Bryan,USA,0.0,0.0,0.0,0.0,0.0,0
Nurov Magomed,RUS,0.0,1.0,0.0,0.0,1.0,0
Nurseit Aibek,RUS,0.0,1.0,1.0,0.0,1.0,0
Nuschik Stanislav,RUS,0.0,1.0,1.0,0.0,1.0,0
Nut Paj,RUS,0.0,0.0,1.0,0.0,0.0,0
Nutt Charles,RUS,0.0,0.0,1.0,0.0,0.0,0
Nutting Jesse,RUS,0.0,0.0,1.0,0.0,0.0,0
Nuzzo David,USA,0.0,4.0,1.0,2.0,0.0,0
Nya Donald Njatah,CMR,0.0,0.0,1.0,0.0,3.0,0
Nybakken Garret,CMR,0.0,0.0,0.0,0.0,2.0,0
Nye Joe,CMR,0.0,0.0,1.0,0.0,1.0,0
Nyisztyor Timea,CMR,0.0,0.0,0.0,0.0,1.0,0
Nystrom Robert,SWE,0.0,0.0,1.0,0.0,1.0,0
Nyyssonen Mikael,FIN,0.0,0.0,1.0,0.0,0.0,0
Nzechukwu Kennedy,NGR,0.0,6.0,1.0,0.0,1.0,0
