Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Johnson Frank,USA,0.0,1.0,1.0,0.0,0.0,0
Johnson Harry,USA,0.0,1.0,1.0,0.0,5.0,0
Johnson Jamal,USA,0.0,0.0,0.0,0.0,0.0,0
Johnson Jamall,USA,0.0,0.0,0.0,1.0,1.0,0
Johnson James,USA,0.0,0.0,0.0,0.0,1.0,0
Johnson Jarrod,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Jason,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Jermaine,USA,0.0,0.0,0.0,0.0,1.0,0
Johnson Joe,USA,0.0,0.0,0.0,0.0,1.0,0
Johnson Jordan,USA,0.0,0.0,0.0,0.0,2.0,0
Johnson Jose,USA,0.0,7.0,1.0,2.0,3.0,0
Johnson Kajan,CAN,0.0,5.0,5.0,0.0,0.0,0
Johnson Keith,USA,0.0,2.0,0.0,8.0,2.0,0
Johnson Kendrick,USA,0.0,0.0,1.0,0.0,3.0,0
Johnson Kenneth,USA,0.0,0.0,0.0,0.0,2.0,0
Johnson Kenny,USA,0.0,0.0,0.0,0.0,1.0,0
Johnson Lavar,USA,0.0,0.0,0.0,2.0,7.0,0
Johnson Lee,USA,0.0,0.0,0.0,0.0,1.0,0
Johnson Leroy,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Liam,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Louise,USA,0.0,0.0,2.0,0.0,0.0,0
Johnson Mariah,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Matt,USA,0.0,1.0,0.0,0.0,0.0,0
Johnson Michael,USA,0.0,8.0,2.0,2.0,9.0,0
Johnson Mike,USA,0.0,0.0,2.0,0.0,0.0,0
Johnson Neale,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Neil,USA,0.0,0.0,1.0,0.0,1.0,0
Johnson Nikohl,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Omar,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Ralph,USA,0.0,1.0,4.0,0.0,6.0,0
Johnson Richard,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Ricky,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Rocky,USA,0.0,0.0,0.0,1.0,5.0,0
Johnson Russ,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Russell,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Scott,USA,0.0,0.0,1.0,0.0,5.0,0
Johnson Sean,USA,0.0,0.0,0.0,0.0,1.0,0
Johnson Shane,USA,0.0,0.0,2.0,1.0,1.0,0
Johnson Shilom,USA,0.0,0.0,0.0,1.0,0.0,0
Johnson Steve,USA,0.0,0.0,0.0,0.0,1.0,0
Johnson Taylor,USA,0.0,5.0,0.0,2.0,1.0,0
Johnson Timothy,USA,0.0,7.0,4.0,4.0,1.0,0
Johnson Tina,USA,0.0,0.0,0.0,0.0,1.0,0
Johnson Tom,USA,0.0,0.0,0.0,0.0,0.0,0
Johnson Tony,USA,0.0,5.0,0.0,0.0,1.0,0
Johnson Travis,USA,0.0,0.0,1.0,0.0,1.0,0
Johnson Tristan,USA,0.0,4.0,4.0,1.0,1.0,0
Johnson Tyson,USA,0.0,0.0,0.0,1.0,0.0,0
Johnson Wade,USA,0.0,1.0,1.0,1.0,1.0,0
Johnson Will,USA,0.0,0.0,2.0,0.0,0.0,0
Johnson William,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Zach,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Jr. Michael,USA,0.0,0.0,1.0,0.0,0.0,0
Johnson Jr. Tony,USA,0.0,6.0,1.0,0.0,1.0,0
Johnston Alan,USA,0.0,1.0,0.0,0.0,0.0,0
Johnston Brian,USA,0.0,2.0,2.0,0.0,2.0,0
Johnston Damian,USA,0.0,0.0,0.0,0.0,1.0,0
Johnston John,USA,0.0,0.0,0.0,1.0,0.0,0
Johnston Wayne,USA,0.0,0.0,0.0,0.0,1.0,0
Johny Johny,USA,0.0,0.0,0.0,0.0,1.0,0
Joiner Jeremy,AUS,0.0,0.0,2.0,0.0,0.0,0
Jojua Liana,GEO,0.0,1.0,2.0,6.0,1.0,0
Jokela Jake,USA,0.0,0.0,0.0,0.0,1.0,0
Joknys Arnoldas,USA,0.0,0.0,1.0,0.0,1.0,0
Joksovic Dragoljub,USA,0.0,0.0,1.0,0.0,0.0,0
Joles Jeremy,USA,0.0,0.0,1.0,0.0,1.0,0
Jolley Aiden,USA,0.0,0.0,1.0,0.0,0.0,0
Jolly Daniel,USA,0.0,2.0,4.0,1.0,0.0,0
Jolly Nate,USA,0.0,2.0,2.0,3.0,2.0,0
Jon Jon Joao,USA,0.0,0.0,0.0,0.0,1.0,0
Jonathan Jonathan,USA,0.0,0.0,1.0,0.0,0.0,0
Jonathan Ramirez,USA,0.0,0.0,0.0,0.0,0.0,0
Jones Abe,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Alex,USA,0.0,0.0,0.0,0.0,0.0,0
Jones Alfred,USA,0.0,0.0,1.0,0.0,1.0,0
Jones Allanna,USA,0.0,1.0,1.0,0.0,2.0,0
Jones Andre,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Andrei,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Anthony,USA,0.0,0.0,1.0,0.0,1.0,0
Jones Antonio,USA,0.0,2.0,2.0,1.0,1.0,0
Jones Austin,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Ben,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Bill,USA,0.0,3.0,3.0,6.0,4.0,0
Jones Carlton,USA,0.0,0.0,3.0,0.0,0.0,0
Jones Casey,USA,0.0,0.0,2.0,1.0,0.0,0
Jones Charles,USA,0.0,0.0,1.0,0.0,1.0,0
Jones Chris,USA,0.0,1.0,3.0,0.0,1.0,0
Jones Clayton,USA,0.0,0.0,2.0,0.0,0.0,0
Jones Coby,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Cody,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Damien,USA,0.0,0.0,1.0,0.0,1.0,0
Jones Dan,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Daryl,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Dave,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Daviante,USA,0.0,0.0,0.0,0.0,1.0,0
Jones DeAndrew,USA,0.0,0.0,2.0,0.0,1.0,0
Jones Derek,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Deven,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Devonaire,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Dominic,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Dymond,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Eder,USA,0.0,0.0,0.0,0.0,0.0,0
Jones Edwynn,USA,0.0,0.0,0.0,0.0,4.0,0
Jones Esteves,USA,0.0,0.0,5.0,0.0,1.0,0
Jones Ian,USA,0.0,0.0,0.0,0.0,4.0,0
Jones Jamelle,USA,0.0,8.0,4.0,2.0,1.0,0
Jones James,USA,0.0,0.0,2.0,2.0,3.0,0
Jones Jarrett,USA,0.0,0.0,2.0,0.0,0.0,0
Jones Jason,NED,0.0,8.0,6.0,8.0,2.0,0
Jones Jaymee,USA,0.0,0.0,0.0,1.0,1.0,0
Jones Jayson,USA,0.0,0.0,2.0,0.0,0.0,0
Jones Jeremiah,USA,0.0,0.0,1.0,0.0,1.0,0
Jones Jeremy,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Jerome,USA,0.0,0.0,4.0,0.0,3.0,0
Jones Jerrod,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Jesse,USA,0.0,2.0,1.0,0.0,0.0,0
Jones Jessie,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Jett,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Jim,USA,0.0,0.0,0.0,0.0,0.0,0
Jones Jimmy,USA,0.0,2.0,1.0,1.0,1.0,0
Jones Jon,USA,0.0,0.0,0.0,6.0,0.0,0
Jones Joshua,USA,0.0,5.0,4.0,4.0,0.0,0
Jones Julia,USA,0.0,0.0,0.0,2.0,0.0,0
Jones Justin,USA,0.0,4.0,0.0,5.0,0.0,0
Jones Kewun,USA,0.0,0.0,0.0,0.0,1.0,0
Jones L.J.,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Marcus,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Mark,USA,0.0,0.0,4.0,0.0,0.0,0
Jones Mason,WAL,0.0,4.0,0.0,3.0,0.0,0
Jones Matt,USA,0.0,0.0,3.0,0.0,1.0,0
Jones Michael,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Mike,USA,0.0,0.0,2.0,0.0,1.0,0
Jones Nathan,ENG,0.0,1.0,2.0,0.0,0.0,0
Jones Nic,ENG,0.0,0.0,0.0,0.0,0.0,0
Jones Oliver,ENG,0.0,0.0,0.0,1.0,1.0,0
Jones Paul,ENG,0.0,0.0,1.0,1.0,0.0,0
Jones Rance,USA,0.0,0.0,0.0,0.0,0.0,0
Jones Randy,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Ray,USA,0.0,0.0,2.0,0.0,0.0,0
Jones Rebecca,USA,0.0,0.0,1.0,0.0,1.0,0
Jones Richard,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Roshaun,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Roy,USA,0.0,3.0,4.0,4.0,0.0,0
Jones Sam,USA,0.0,0.0,0.0,0.0,1.0,0
Jones Shane,USA,0.0,0.0,0.0,0.0,0.0,0
Jones Steve,USA,0.0,4.0,2.0,0.0,0.0,0
Jones T.J.,USA,0.0,0.0,1.0,0.0,1.0,0
Jones Taylor,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Thomas,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Tim,USA,0.0,0.0,0.0,0.0,0.0,0
Jones Tito,USA,0.0,4.0,0.0,1.0,2.0,0
Jones Tom,USA,0.0,0.0,0.0,0.0,0.0,0
Jones Tommy,USA,0.0,3.0,0.0,0.0,3.0,0
Jones Trevin,USA,0.0,3.0,0.0,4.0,2.0,0
Jones Tyler,USA,0.0,0.0,2.0,0.0,1.0,0
Jones Tyrone,USA,0.0,0.0,1.0,0.0,0.0,0
Jones Victor,USA,0.0,0.0,3.0,0.0,2.0,0
Jones-Lybarger Jocelyn,USA,0.0,0.0,0.0,1.0,1.0,0
Jonet Mike,USA,0.0,0.0,1.0,0.0,1.0,0
Jongen Maikel,USA,0.0,0.0,0.0,0.0,1.0,0
Joni Tibor,HUN,0.0,0.0,1.0,0.0,0.0,0
Joniak Mariusz,HUN,0.0,0.0,0.0,0.0,0.0,0
Jonkers Jordy,HUN,0.0,0.0,1.0,0.0,0.0,0
Jonstomp Boris,HUN,0.0,0.0,0.0,1.0,2.0,0
Joo Eui Hwan,HUN,0.0,0.0,0.0,0.0,1.0,0
Joo Lee Myun,HUN,0.0,0.0,1.0,0.0,0.0,0
Joplin Bryan,HUN,0.0,0.0,0.0,0.0,0.0,0
Joplin William,USA,0.0,0.0,2.0,0.0,1.0,0
Jordan Chuck,USA,0.0,0.0,1.0,0.0,0.0,0
Jordan Clarence,USA,0.0,0.0,1.0,5.0,1.0,0
Jordan Damon,USA,0.0,0.0,1.0,0.0,0.0,0
Jordan David,USA,0.0,1.0,0.0,0.0,1.0,0
Jordan Erick,USA,0.0,0.0,2.0,0.0,0.0,0
Jordan Ian,USA,0.0,0.0,0.0,0.0,1.0,0
Jordan Jade,AUS,0.0,0.0,0.0,0.0,1.0,0
Jordan James,AUS,0.0,0.0,1.0,0.0,0.0,0
Jordan Jimmy,USA,0.0,0.0,0.0,0.0,1.0,0
Jordan Joe,USA,2.0,0.0,1.0,0.0,4.0,0
Jordan Jonathan,USA,0.0,0.0,0.0,0.0,1.0,0
Jordan Kenny,USA,0.0,0.0,0.0,0.0,0.0,0
Jordan Kevin,USA,0.0,0.0,2.0,0.0,2.0,0
Jordan Melvin,USA,0.0,1.0,1.0,2.0,1.0,0
Jordan Michael,USA,0.0,0.0,1.0,0.0,0.0,0
Jordan Rob,USA,0.0,0.0,1.0,0.0,0.0,0
Jordan Rodney,USA,0.0,0.0,1.0,0.0,0.0,0
Jordan Santiago,USA,0.0,0.0,1.0,0.0,0.0,0
Jordan Shawn,USA,0.0,0.0,0.0,3.0,0.0,0
Jordan Tracy Lawrence,USA,0.0,0.0,1.0,0.0,0.0,0
Jordano Ricardo,USA,0.0,0.0,1.0,0.0,0.0,0
Jorge Edson,BRA,0.0,0.0,0.0,0.0,1.0,0
Jorge Ivan,BRA,0.0,3.0,4.0,0.0,0.0,0
Jorgensen Jan,USA,0.0,4.0,1.0,2.0,0.0,0
Jorgensen Scott,USA,0.0,2.0,2.0,5.0,4.0,0
Jorgenson Kelsey,USA,0.0,0.0,2.0,0.0,0.0,0
Joroev Amirali,USA,0.0,0.0,1.0,0.0,0.0,0
Jose Craig,USA,0.0,0.0,0.0,0.0,1.0,0
Jose da Silva Almir,USA,0.0,0.0,0.0,0.0,1.0,0
Jose da Silva Marcos,BRA,0.0,0.0,0.0,0.0,1.0,0
Joseph Brian,BRA,0.0,0.0,0.0,0.0,1.0,0
Joseph Dwight,LBR,0.0,3.0,0.0,3.0,0.0,0
Joseph Gareth,LBR,0.0,0.0,2.0,0.0,0.0,0
Joseph Matt,LBR,0.0,0.0,1.0,0.0,0.0,0
Joslin Jeff,LBR,0.0,0.0,0.0,0.0,0.0,0
Jotko Krzysztof,POL,0.0,6.0,2.0,1.0,1.0,0
Jouban Alan,USA,0.0,0.0,0.0,0.0,1.0,0
Joubert Jacques,USA,0.0,0.0,1.0,0.0,1.0,0
Jourdain Charles,CAN,0.0,8.0,0.0,3.0,1.0,0
Jourdain Louis,CAN,0.0,0.0,0.0,0.0,0.0,0
Jousset Kevin,CAN,0.0,0.0,1.0,0.0,0.0,0
Jouvet Cedric,FRA,0.0,0.0,0.0,0.0,0.0,0
Jovanovic Vladimir,FRA,0.0,0.0,0.0,0.0,1.0,0
Jowers Laken,FRA,0.0,0.0,1.0,0.0,0.0,0
Joy Mike,FRA,0.0,0.0,3.0,0.0,1.0,0
Joynson Dustin,CAN,0.0,3.0,0.0,1.0,0.0,0
Juares Tony,CAN,0.0,0.0,1.0,0.0,0.0,0
Juarez Ariel,USA,0.0,0.0,0.0,0.0,1.0,0
Juarez Edgar,USA,0.0,0.0,1.0,0.0,2.0,0
Juarez Hector,MEX,0.0,0.0,0.0,0.0,0.0,0
Juarez Jesse,MEX,0.0,6.0,4.0,7.0,4.0,0
Juarez John,MEX,0.0,0.0,0.0,0.0,0.0,0
Juarez Jorge,USA,0.0,1.0,2.0,4.0,1.0,0
Juarez Matias,USA,0.0,0.0,0.0,0.0,1.0,0
Juarez Pedro,USA,0.0,0.0,0.0,0.0,0.0,0
Juarez Scotty,USA,0.0,0.0,0.0,1.0,0.0,0
Juarez Tony,USA,0.0,0.0,2.0,0.0,0.0,0
Juarez Diaz Yanina,ARG,0.0,0.0,0.0,0.0,1.0,0
Juarez Vieira Julio,BRA,0.0,0.0,1.0,0.0,1.0,0
Judes Samuel,BRA,0.0,0.0,0.0,1.0,0.0,0
Judge Austin,BRA,0.0,0.0,1.0,0.0,0.0,0
Judge Unknown,BRA,0.0,0.0,0.0,0.0,0.0,0
Judge 1 Judge 1,BRA,0.0,0.0,0.0,0.0,0.0,0
Judge 2 Judge 2,BRA,0.0,0.0,0.0,0.0,0.0,0
Judge 3 Judge 3,BRA,0.0,0.0,0.0,0.0,0.0,0
Judici Anthony,BRA,0.0,0.0,0.0,0.0,0.0,0
Judson Steve,BRA,0.0,0.0,2.0,0.0,0.0,0
Jugovic Muamer,BRA,0.0,0.0,1.0,0.0,0.0,0
Juklo Dino,BRA,0.0,0.0,0.0,0.0,1.0,0
Julaton Ana,USA,0.0,1.0,0.0,0.0,0.0,0
Julian Brian,USA,0.0,0.0,0.0,0.0,1.0,0
Julian James,USA,0.0,0.0,0.0,0.0,1.0,0
Julian Sherk,USA,0.0,0.0,1.0,0.0,0.0,0
Julkunen Chris,USA,0.0,0.0,0.0,0.0,1.0,0
Juma Mohamed,USA,0.0,8.0,0.0,0.0,1.0,0
Jumabek Aktilek,USA,0.0,0.0,0.0,0.0,0.0,0
Jumeau Luke,NZL,0.0,5.0,0.0,4.0,2.0,0
Jun Erko,BIH,0.0,3.0,1.0,0.0,0.0,0
Jun Han Guk,BIH,0.0,0.0,0.0,0.0,0.0,0
Jun Seong Yeop,BIH,0.0,0.0,1.0,0.0,0.0,0
Jun Yang Chen,BIH,0.0,0.0,0.0,0.0,1.0,0
Jung Bu-Kyung,BIH,0.0,0.0,2.0,0.0,0.0,0
Jung Chan Sung,KOR,0.0,6.0,3.0,8.0,0.0,0
Jung Chul Hyun,KOR,0.0,0.0,1.0,0.0,0.0,0
Jung Da-Un,KOR,0.0,0.0,0.0,2.0,1.0,0
Jung Danny,KOR,0.0,0.0,0.0,0.0,1.0,0
Jung Doo Jae,KOR,0.0,0.0,1.0,0.0,3.0,0
Jung Han Guk,KOR,0.0,0.0,0.0,0.0,0.0,0
Jung Jin Suk,SKO,0.0,0.0,1.0,0.0,0.0,0
Jung Jung Sub,SKO,0.0,0.0,0.0,0.0,1.0,0
Jung Ki Chool,SKO,0.0,0.0,0.0,0.0,0.0,0
Jung Myung Kyo,SKO,0.0,0.0,0.0,0.0,0.0,0
Jung Seo Ye,SKO,0.0,0.0,0.0,0.0,2.0,0
Jung Won Seok,SKO,0.0,0.0,2.0,0.0,0.0,0
Jung Woon-Sung,SKO,0.0,0.0,0.0,0.0,1.0,0
Jung Yoo Jin,SKO,0.0,0.0,0.0,0.0,0.0,0
Jung Young Sam,SKO,0.0,0.0,1.0,0.0,1.0,0
Junio Rander,SKO,0.0,0.0,0.0,0.0,0.0,0
Junior Ackson,BRA,0.0,1.0,0.0,5.0,0.0,0
Junior Amaury,BRA,0.0,0.0,2.0,0.0,0.0,0
Junior Cleber,BRA,0.0,0.0,0.0,0.0,1.0,0
Junior Dilson,BRA,0.0,0.0,1.0,0.0,0.0,0
Junior Edenilson,BRA,0.0,0.0,0.0,0.0,1.0,0
Junior Edson,BRA,0.0,0.0,0.0,0.0,1.0,0
Junior Edvaldo,BRA,0.0,0.0,0.0,0.0,1.0,0
Junior Jair,BRA,0.0,0.0,0.0,5.0,0.0,0
Junior Nelson,BRA,0.0,0.0,0.0,0.0,2.0,0
Junior Ociel,BRA,0.0,0.0,1.0,0.0,0.0,0
Junior Pedro,BRA,0.0,1.0,0.0,1.0,0.0,0
Junior Rivaldo,BRA,0.0,2.0,2.0,2.0,2.0,0
Junior Toniko,BRA,0.0,0.0,1.0,0.0,0.0,0
Junior Vilson,BRA,0.0,0.0,0.0,0.0,1.0,0
Junius Alex,BRA,0.0,0.0,3.0,0.0,5.0,0
Junk Scott,BRA,0.0,0.0,0.0,0.0,2.0,0
Junkai Yang,BRA,0.0,0.0,1.0,0.0,0.0,0
Junqueira Guilherme,BRA,0.0,0.0,1.0,0.0,0.0,0
Juracek Matus,CZE,0.0,0.0,0.0,0.0,0.0,0
Jurado Ivo,CZE,0.0,0.0,1.0,0.0,0.0,0
Jurgelenas Arunas,CZE,0.0,0.0,0.0,0.0,1.0,0
Jurgen Scott,CZE,0.0,0.0,1.0,0.0,0.0,0
Jurisic Mario,CZE,0.0,0.0,1.0,0.0,0.0,0
Jurisic Uros,SLO,0.0,5.0,0.0,5.0,0.0,0
Jurkovic Miro,SLO,0.0,0.0,0.0,0.0,0.0,0
Jurkowski Lukasz,POL,0.0,5.0,4.0,6.0,5.0,0
Jury Myles,USA,0.0,8.0,1.0,5.0,2.0,0
Juska Andrius,USA,0.0,0.0,1.0,0.0,1.0,0
Juska Arvydas,USA,0.0,0.0,1.0,0.0,0.0,0
Juskevic Denis,USA,0.0,0.0,1.0,0.0,0.0,0
Juskevic Sergej,USA,0.0,1.0,0.0,3.0,1.0,0
Juskevicius Andre,USA,0.0,0.0,1.0,0.0,0.0,0
Juskevicius Arunas,USA,0.0,0.0,1.0,0.0,0.0,0
Juskiewicz Sylwia,POL,0.0,0.0,0.0,0.0,0.0,0
Jussen Bas,POL,0.0,0.0,1.0,0.0,0.0,0
Justice Matt,POL,0.0,0.0,1.0,0.0,0.0,0
Justice Todd,POL,0.0,0.0,0.0,0.0,1.0,0
Justino Rafael,BRA,0.0,1.0,1.0,0.0,0.0,0
Justo Bruno,BRA,0.0,0.0,1.0,0.0,0.0,0
Justus Mike,BRA,0.0,0.0,0.0,0.0,0.0,0
Juusola Zach,USA,0.0,4.0,2.0,5.0,2.0,0
