Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Estanov Yerzhan,KAZ,0.0,0.0,0.0,0.0,1.0,0
Estela Cristiano,PER,0.0,0.0,0.0,0.0,0.0,0
Estell Darius,USA,0.0,0.0,0.0,0.0,0.0,0
Estes Mollie,USA,0.0,0.0,1.0,0.0,1.0,0
Estes Philip,USA,0.0,0.0,0.0,0.0,1.0,0
Estes Tim,USA,0.0,0.0,0.0,0.0,1.0,0
Estevam Marco,BRA,0.0,0.0,1.0,0.0,0.0,0
Estevao Felipe,BRA,0.0,0.0,0.0,0.0,1.0,0
Esteves Teo,BRA,0.0,0.0,1.0,0.0,0.0,0
Estevez Paco,BRA,0.0,0.0,2.0,0.0,0.0,0
Estima Braulio,BRA,0.0,0.0,0.0,1.0,0.0,0
Estocin Radovan,BRA,0.0,0.0,0.0,0.0,0.0,0
Estoro Jerson,BRA,0.0,0.0,1.0,0.0,1.0,0
Estrada Jay,BRA,0.0,0.0,1.0,1.0,4.0,0
Estrada Joey,USA,0.0,1.0,0.0,0.0,2.0,0
Estrada Jose,USA,0.0,1.0,0.0,0.0,0.0,0
Estrada Kyle,USA,0.0,3.0,3.0,0.0,1.0,0
Estrada Panchito,USA,0.0,0.0,0.0,0.0,1.0,0
Estrada Raul,USA,0.0,0.0,0.0,0.0,1.0,0
Estrada Victor,USA,0.0,0.0,3.0,0.0,2.0,0
Estrada Xavier,USA,0.0,0.0,1.0,0.0,0.0,0
Estrazulas Arthur,BRA,0.0,3.0,0.0,8.0,2.0,0
Estremadura Achilles,CAN,0.0,4.0,0.0,0.0,0.0,0
Estudillo Maylene,CAN,0.0,0.0,0.0,0.0,0.0,0
Estus Mike,USA,0.0,0.0,1.0,0.0,2.0,0
Esyunin Roman,USA,0.0,0.0,1.0,0.0,0.0,0
Etchart Diaz Francisco Javier,USA,0.0,0.0,1.0,0.0,0.0,0
Etelaki Lajos,HUN,0.0,0.0,1.0,0.0,0.0,0
Etherington Karl,ENG,0.0,4.0,2.0,4.0,0.0,0
Ethridge John,USA,0.0,0.0,1.0,0.0,1.0,0
Etim Terry,ENG,0.0,2.0,1.0,0.0,0.0,0
Etleshev Bislan,RUS,0.0,0.0,0.0,0.0,1.0,0
Eto Kimihiro,JPN,0.0,0.0,0.0,1.0,0.0,0
Ettish Fred,JPN,0.0,0.0,0.0,0.0,1.0,0
Ettl Gerhard,JPN,0.0,0.0,0.0,0.0,1.0,0
Ettling Scott,JPN,0.0,0.0,0.0,0.0,0.0,0
Eubanks Sijara,USA,0.0,3.0,1.0,0.0,0.0,0
Eudes Tavares Jose,BRA,0.0,0.0,0.0,0.0,0.0,0
Eugenio Carlos,BRA,0.0,0.0,1.0,0.0,0.0,0
Eugenio e Silva Glauke,BRA,0.0,0.0,1.0,0.0,0.0,0
Eulitt Johnny,USA,0.0,0.0,0.0,0.0,1.0,0
Eurico Lucas,BRA,0.0,0.0,2.0,0.0,0.0,0
Eustaquio Geje,PHI,0.0,3.0,1.0,2.0,2.0,0
Eustaquio Vitor,PHI,0.0,0.0,1.0,0.0,1.0,0
Evangelista Billy,USA,0.0,4.0,0.0,0.0,1.0,0
Evangelista Jorge,USA,0.0,0.0,1.0,0.0,0.0,0
Evans Amy,USA,0.0,0.0,0.0,0.0,0.0,0
Evans Brad,USA,0.0,0.0,0.0,0.0,2.0,0
Evans Brandon,USA,0.0,0.0,1.0,0.0,0.0,0
Evans David,USA,0.0,0.0,0.0,0.0,0.0,0
Evans Doug,USA,0.0,0.0,1.0,0.0,2.0,0
Evans Douglas,USA,0.0,0.0,1.0,2.0,2.0,0
Evans Eddie,USA,0.0,0.0,0.0,0.0,1.0,0
Evans Francis,USA,0.0,0.0,0.0,0.0,0.0,0
Evans Jaret,USA,0.0,0.0,0.0,0.0,0.0,0
Evans Jesse,USA,0.0,0.0,0.0,0.0,1.0,0
Evans Jessi,USA,0.0,0.0,0.0,1.0,3.0,0
Evans Jonathan,USA,0.0,0.0,1.0,0.0,0.0,0
Evans Michele,USA,0.0,0.0,0.0,0.0,0.0,0
Evans Rashad,USA,0.0,7.0,3.0,2.0,0.0,0
Evans Rashid,USA,0.0,0.0,0.0,0.0,0.0,0
Evans Richard,USA,0.0,0.0,1.0,0.0,0.0,0
Evans Rick,USA,0.0,0.0,1.0,0.0,0.0,0
Evans Sean,USA,0.0,0.0,1.0,0.0,0.0,0
Evans Tyrone,USA,0.0,0.0,1.0,0.0,1.0,0
Evans-Smith Ashlee,USA,0.0,3.0,0.0,0.0,2.0,0
Evanson Ira,USA,0.0,0.0,0.0,0.0,1.0,0
Evensen Dan,USA,0.0,0.0,2.0,0.0,0.0,0
Evensen Kenneth,NOR,0.0,0.0,1.0,1.0,0.0,0
Evenson Donnie,NOR,0.0,0.0,0.0,1.0,0.0,0
Everhart Jason,NOR,0.0,0.0,1.0,0.0,1.0,0
Evers David,NOR,0.0,0.0,1.0,0.0,0.0,0
Everson Lance,USA,0.0,1.0,1.0,0.0,3.0,0
Everton Di,USA,0.0,0.0,1.0,0.0,0.0,0
Everton Everton,USA,0.0,0.0,0.0,0.0,1.0,0
Every Rory,USA,0.0,0.0,0.0,0.0,0.0,0
Evinger Chris,USA,0.0,0.0,1.0,0.0,0.0,0
Evinger Owen,USA,0.0,0.0,1.0,0.0,1.0,0
Evinger Tonya,USA,0.0,8.0,2.0,7.0,4.0,0
Evloev Movsar,RUS,0.0,3.0,0.0,4.0,0.0,0
Evloev Selem,RUS,0.0,0.0,0.0,0.0,0.0,0
Evloev Yunus,RUS,0.0,0.0,0.0,0.0,4.0,0
Evseev Denis,RUS,0.0,0.0,0.0,0.0,1.0,0
Ewell Andre,USA,0.0,7.0,2.0,4.0,3.0,0
Ewer C.J.,USA,0.0,0.0,0.0,0.0,1.0,0
Ewhers Bryan,USA,0.0,0.0,1.0,0.0,0.0,0
Ewin Matt,USA,1.0,0.0,3.0,0.0,3.0,0
Ewing Brett,USA,0.0,0.0,1.0,0.0,1.0,0
Ewing Neal,USA,0.0,2.0,0.0,3.0,0.0,0
Ewins Stephond,USA,0.0,0.0,1.0,0.0,0.0,0
Eye Jessica,USA,0.0,3.0,1.0,1.0,1.0,0
Eynon Matt,USA,0.0,0.0,0.0,0.0,1.0,0
Eyvas Georgiy,USA,0.0,0.0,0.0,0.0,0.0,0
Ezuta Denis,USA,0.0,0.0,0.0,0.0,0.0,0
Ezzo Brandon,USA,0.0,0.0,0.0,0.0,1.0,0
