Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Pedroza Havier,USA,0.0,0.0,1.0,0.0,0.0
Peduson Alexander,RUS,0.0,2.0,0.0,1.0,1.0
Peeters Willie,RUS,0.0,0.0,0.0,0.0,2.0
Pegado Neto Jose,BRA,0.0,0.0,0.0,1.0,0.0
Pegg Dillard,USA,0.0,2.0,1.0,0.0,1.0
Pehlic Dinko,USA,0.0,0.0,0.0,0.0,1.0
Peixoto Carlos,BRA,1.0,0.0,0.0,0.0,0.0
Peixoto Victor,BRA,0.0,0.0,0.0,0.0,1.0
Pejic Filip,CRO,0.0,0.0,0.0,3.0,2.0
Pejkovic Vladimir,MTG,0.0,0.0,1.0,0.0,0.0
Pekov Marat,MTG,0.0,1.0,0.0,0.0,0.0
Pelayo Gabe,MTG,0.0,0.0,0.0,0.0,0.0
Pelc Chuck,MTG,0.0,0.0,1.0,0.0,0.0
Pelczynski Eddie,USA,0.0,1.0,2.0,0.0,2.0
Pele Eric,USA,0.0,1.0,0.0,0.0,0.0
Pele Lace,USA,0.0,0.0,1.0,0.0,0.0
Pellegrino Kurt,USA,0.0,2.0,1.0,0.0,0.0
Pellerin Keven,CAN,0.0,0.0,1.0,0.0,0.0
Pellerin Yan,CAN,0.0,0.0,2.0,0.0,2.0
Pelletier Stephane,CAN,0.0,0.0,0.0,1.0,0.0
Pellino Matt,CAN,0.0,0.0,0.0,0.0,1.0
Peltier Damien,FRA,0.0,0.0,1.0,0.0,0.0
Peltokangas Tuomas,FRA,0.0,0.0,0.0,0.0,1.0
Pelton Jeffery,USA,0.0,0.0,0.0,0.0,1.0
Peltonen Marcus,USA,0.0,0.0,1.0,0.0,0.0
Peltz Jeff,USA,0.0,0.0,0.0,0.0,1.0
Peluffo Cossio Rafael Raul,URU,0.0,0.0,0.0,0.0,1.0
Pelupessy Mingoes,URU,0.0,0.0,1.0,0.0,0.0
Pemberton Brandon,URU,0.0,0.0,1.0,0.0,0.0
Pena Carlos,URU,0.0,0.0,0.0,0.0,1.0
Pena Dominic,URU,0.0,0.0,0.0,0.0,1.0
Pena Luis,ITA,0.0,2.0,0.0,4.0,1.0
Pena Mateo,ITA,0.0,0.0,1.0,0.0,0.0
Pena Reggie,ITA,0.0,1.0,1.0,1.0,1.0
Penado Edson,ITA,0.0,0.0,0.0,0.0,1.0
Penafiel Joe,ITA,0.0,0.0,0.0,0.0,0.0
Penalber Mike,USA,0.0,0.0,0.0,1.0,0.0
Penaloza Greg,USA,0.0,0.0,1.0,0.0,0.0
Penao Alexander,USA,0.0,0.0,0.0,0.0,1.0
Penberthy Adam,USA,0.0,0.0,0.0,0.0,1.0
Penco Chiara,USA,0.0,1.0,0.0,5.0,1.0
Pender Jeremy,USA,0.0,0.0,2.0,0.0,0.0
Pendergarst Sherman,USA,0.0,0.0,7.0,1.0,1.0
Pendleton Aaron,USA,0.0,0.0,0.0,0.0,1.0
Pendleton Drew,USA,0.0,0.0,0.0,1.0,0.0
Pendred Cathal,IRL,0.0,6.0,2.0,1.0,1.0
Pene Jessica,IRL,0.0,0.0,0.0,0.0,0.0
Penebecker Matt,IRL,0.0,0.0,1.0,0.0,0.0
Penelva Wellington,BRA,0.0,0.0,1.0,0.0,0.0
Penetra Bruno,BRA,0.0,0.0,0.0,0.0,1.0
Peneueta Kina,BRA,0.0,0.0,1.0,0.0,0.0
Peng He,BRA,0.0,0.0,0.0,1.0,0.0
Peng Xuewen,BRA,0.0,0.0,2.0,0.0,0.0
Penha Magno,BRA,0.0,0.0,1.0,0.0,0.0
Penini Pietro,ITA,1.0,3.0,1.0,2.0,0.0
Penland Marcus,ITA,0.0,1.0,1.0,0.0,1.0
Penn Antwan,ITA,0.0,0.0,1.0,0.0,1.0
Penn BJ,USA,0.0,7.0,4.0,6.0,1.0
Penn Reagan,USA,0.0,0.0,0.0,0.0,0.0
Penn William,USA,0.0,0.0,2.0,0.0,1.0
Pennant Julian,USA,0.0,0.0,1.0,0.0,0.0
Penne Jessica,USA,0.0,2.0,2.0,8.0,1.0
Penner Nick,CAN,0.0,4.0,2.0,5.0,0.0
Pennese Guiliano,CAN,0.0,0.0,0.0,0.0,1.0
Pennington Brandon,CAN,0.0,0.0,1.0,0.0,0.0
Pennington James,ENG,0.0,0.0,0.0,7.0,2.0
Pennington JC,ENG,0.0,0.0,0.0,0.0,4.0
Pennington Justin,ENG,0.0,0.0,0.0,0.0,1.0
Pennington Kelly,USA,0.0,0.0,1.0,0.0,0.0
Pennington Raquel,USA,0.0,1.0,1.0,4.0,1.0
Penny Ray,USA,0.0,0.0,0.0,0.0,1.0
Penovaroff Van Oscar,USA,0.0,0.0,0.0,0.0,0.0
Penz Tomas,CZE,0.0,0.0,2.0,0.0,1.0
Peoples Barry,CZE,0.0,0.0,0.0,0.0,1.0
Peoples Cecil,CZE,0.0,0.0,0.0,0.0,0.0
Peoples Jerron,USA,0.0,0.0,2.0,0.0,0.0
Pepe Pepe,USA,0.0,0.0,0.0,0.0,1.0
Pepey Godofredo,BRA,0.0,3.0,3.0,0.0,0.0
Pepper Ben,AUS,0.0,0.0,0.0,0.0,0.0
Perak Kristijan,AUS,0.0,0.0,0.0,0.0,2.0
Perak Maro,CRO,0.0,0.0,0.0,7.0,2.0
Perales Anthony,CRO,0.0,0.0,1.0,1.0,1.0
Perales Ray,CRO,0.0,0.0,0.0,0.0,5.0
Perales Tim,CRO,0.0,0.0,1.0,0.0,1.0
Peralta Eduardo,CRO,0.0,0.0,0.0,0.0,0.0
Peralta Helen,USA,0.0,1.0,1.0,0.0,0.0
Peralta Issac,USA,0.0,0.0,1.0,0.0,1.0
Peralta Robbie,USA,0.0,0.0,0.0,0.0,0.0
Peralta Robert,USA,0.0,0.0,0.0,2.0,4.0
Percival Gary,USA,0.0,0.0,1.0,0.0,0.0
Percival Steve,USA,0.0,0.0,0.0,0.0,0.0
Perdios Jim,USA,0.0,0.0,0.0,0.0,0.0
Perdue Jeremy,USA,0.0,0.0,0.0,0.0,0.0
Perdue Latral,USA,0.0,0.0,1.0,0.0,4.0
Perea Gilsely,BRA,0.0,0.0,1.0,0.0,0.0
Perea Humberto,BRA,0.0,0.0,0.0,0.0,0.0
Pereda Tania,BRA,0.0,0.0,0.0,0.0,1.0
Pereedenko Anastasia,BRA,0.0,0.0,1.0,0.0,0.0
Perehristyuk Artem,UKR,0.0,0.0,0.0,0.0,1.0
Pereira Adailton,BRA,0.0,0.0,0.0,0.0,0.0
Pereira Adriano,BRA,0.0,0.0,1.0,0.0,0.0
Pereira Alberto Emiliano,BRA,0.0,0.0,1.0,0.0,0.0
Pereira Alex,BRA,0.0,4.0,0.0,0.0,1.0
Pereira Alexandre,BRA,0.0,0.0,1.0,0.0,0.0
Pereira Alexsandro,BRA,0.0,0.0,0.0,0.0,0.0
Pereira Antenor,BRA,0.0,0.0,0.0,0.0,1.0
Pereira Antonio Erasmo,BRA,0.0,0.0,0.0,0.0,0.0
Pereira Carlos Alexandre,BRA,1.0,1.0,3.0,1.0,1.0
Pereira Damaso,BRA,0.0,0.0,1.0,0.0,0.0
Pereira Danilo,BRA,0.0,0.0,1.0,1.0,0.0
Pereira Demerson,BRA,0.0,0.0,0.0,0.0,1.0
Pereira Eduardo,BRA,0.0,0.0,0.0,0.0,1.0
Pereira Geison Luis Costa,BRA,0.0,0.0,1.0,0.0,1.0
Pereira Geovani,BRA,0.0,0.0,1.0,0.0,0.0
Pereira Gisele,BRA,0.0,0.0,1.0,0.0,0.0
Pereira Giulliano,BRA,0.0,0.0,1.0,0.0,0.0
Pereira Guaracy,BRA,0.0,0.0,0.0,0.0,1.0
Pereira Hugo,POR,0.0,0.0,0.0,0.0,0.0
Pereira Jetron,BRA,0.0,0.0,0.0,0.0,0.0
Pereira Jhonny,BRA,0.0,0.0,1.0,0.0,0.0
Pereira Joao Paulo,BRA,0.0,0.0,2.0,1.0,0.0
Pereira Jorge,BRA,0.0,0.0,2.0,0.0,0.0
Pereira Julio,BRA,0.0,0.0,1.0,0.0,0.0
Pereira Kleber,BRA,0.0,0.0,1.0,0.0,0.0
Pereira Mario,CAN,0.0,0.0,0.0,1.0,0.0
Pereira Michel,BRA,0.0,0.0,0.0,7.0,1.0
Pereira Nilson,BRA,0.0,0.0,0.0,0.0,0.0
Pereira Regina,BRA,0.0,0.0,0.0,0.0,1.0
Pereira Roberto,BRA,0.0,0.0,0.0,0.0,1.0
Pereira Rogerio,BRA,0.0,0.0,0.0,0.0,1.0
Pereira Rubenilton,BRA,0.0,0.0,0.0,0.0,0.0
Pereira Stefane,BRA,0.0,0.0,1.0,0.0,0.0
Pereira Suelen,BRA,0.0,0.0,0.0,0.0,1.0
Pereira Vagner,BRA,0.0,0.0,0.0,0.0,0.0
Pereira Vitor,BRA,0.0,0.0,0.0,0.0,0.0
Pereira Viviane,BRA,0.0,4.0,0.0,2.0,0.0
Pereira Weslle,BRA,0.0,0.0,0.0,0.0,0.0
Pereira Bergamo Geverson,BRA,0.0,0.0,1.0,0.0,1.0
Pereira da Silva Beneilton,BRA,0.0,0.0,1.0,0.0,0.0
Pereira da Silva Bruno,BRA,0.0,0.0,1.0,1.0,1.0
Pereira da Silva Celivaldo,BRA,0.0,0.0,1.0,0.0,2.0
Pereira da Silva Uelington,BRA,0.0,0.0,1.0,0.0,0.0
Pereira da Silva Gomes Roberta,BRA,0.0,0.0,2.0,0.0,0.0
Pereira de Aguiar Jeniffer,BRA,0.0,0.0,0.0,0.0,0.0
Pereira de Almeida Wellington,BRA,0.0,0.0,1.0,0.0,1.0
Pereira de Oliveira Paulo Jorge,BRA,0.0,0.0,0.0,0.0,0.0
Pereira de Souza Rogerio,BRA,0.0,0.0,0.0,0.0,0.0
Pereira Figueiredo Lisrael,BRA,0.0,0.0,1.0,0.0,1.0
Pereira Jr. Walter,BRA,0.0,0.0,0.0,0.0,1.0
Pereira Lima Janailson Kevin,BRA,0.0,1.0,0.0,0.0,2.0
Pereira Morais Matheus,BRA,0.0,0.0,0.0,0.0,1.0
Pereira Silva Cerqueira Karol,BRA,0.0,0.0,0.0,0.0,1.0
Perekhristyuk Artem,BRA,0.0,0.0,0.0,0.0,1.0
Perepechin Evgeny,BRA,0.0,0.0,0.0,1.0,0.0
Peres Ray,BRA,0.0,0.0,1.0,0.0,0.0
Peresa Patrick,CRO,0.0,0.0,2.0,0.0,0.0
Perez Abner,CRO,0.0,0.0,1.0,0.0,0.0
Perez Adrian,CRO,0.0,0.0,1.0,0.0,1.0
Perez Agapito,CRO,0.0,1.0,0.0,0.0,0.0
Perez Alan,CRO,0.0,0.0,0.0,0.0,0.0
Perez Alejandro,MEX,0.0,0.0,0.0,6.0,3.0
Perez Alex,USA,0.0,5.0,1.0,7.0,4.0
Perez Alex,ARU,0.0,0.0,1.0,0.0,0.0
Perez Alfonso,ESP,0.0,0.0,1.0,0.0,0.0
Perez Alfredo,USA,0.0,0.0,1.0,0.0,0.0
Perez Andrew,USA,0.0,0.0,1.0,0.0,1.0
Perez Andy,USA,0.0,0.0,0.0,0.0,0.0
Perez Craig,USA,0.0,0.0,0.0,0.0,1.0
Perez Daniel,USA,0.0,0.0,1.0,0.0,2.0
Perez Dave,USA,0.0,0.0,1.0,0.0,0.0
Perez Derek,USA,0.0,0.0,1.0,0.0,0.0
Perez Derek,USA,0.0,0.0,1.0,0.0,1.0
Perez Diego,USA,0.0,0.0,1.0,0.0,0.0
Perez Eddy,USA,0.0,0.0,1.0,0.0,0.0
Perez Eric,USA,0.0,1.0,0.0,0.0,0.0
Perez Erik,MEX,0.0,5.0,1.0,8.0,2.0
Perez Fernando,MEX,0.0,1.0,2.0,0.0,1.0
Perez Frankie,USA,0.0,2.0,1.0,5.0,0.0
Perez Gaston,USA,0.0,0.0,0.0,0.0,1.0
Perez Gene,USA,0.0,0.0,0.0,0.0,1.0
Perez Gene,USA,0.0,0.0,0.0,0.0,1.0
Perez Jared,USA,0.0,0.0,1.0,0.0,0.0
Perez Jeff,USA,0.0,0.0,1.0,0.0,0.0
Perez Jose,USA,0.0,0.0,0.0,0.0,0.0
Perez Jose Antonio,USA,0.0,0.0,1.0,0.0,0.0
Perez Katie,USA,0.0,0.0,1.0,2.0,1.0
Perez Kevin,USA,0.0,0.0,0.0,0.0,1.0
Perez Leonardo,USA,0.0,0.0,1.0,0.0,0.0
Perez Ludovic,USA,0.0,0.0,1.0,0.0,0.0
Perez Magellan,USA,0.0,0.0,0.0,0.0,2.0
Perez Maikel,CUB,0.0,1.0,1.0,3.0,1.0
Perez Markus,BRA,0.0,3.0,1.0,6.0,0.0
Perez Martin,BRA,0.0,0.0,0.0,0.0,1.0
Perez Matt,USA,0.0,1.0,0.0,0.0,0.0
Perez Philip,USA,1.0,0.0,0.0,1.0,1.0
Perez Philip,USA,0.0,0.0,0.0,0.0,1.0
Perez Rolando,USA,2.0,1.0,1.0,3.0,1.0
Perez Sergio,USA,0.0,2.0,1.0,3.0,1.0
Perez Stephen,USA,0.0,0.0,0.0,0.0,0.0
Perez Borrego Israel,USA,0.0,0.0,1.0,0.0,0.0
Perez van Dam Chris,USA,0.0,0.0,0.0,0.0,2.0
Perez-Rubalcava Ivan,USA,0.0,0.0,0.0,1.0,0.0
Pergande Jade,USA,0.0,0.0,0.0,1.0,1.0
Pergola Jordan,USA,0.0,0.0,0.0,0.0,1.0
Peric Nik,USA,0.0,0.0,1.0,0.0,0.0
Perica Josip,USA,0.0,0.0,1.0,0.0,0.0
Perillo Cliff,USA,0.0,0.0,0.0,0.0,1.0
Peringkat Sunoto,INA,0.0,0.0,3.0,0.0,0.0
Perjes Dora,INA,0.0,0.0,1.0,0.0,0.0
Perkic Sasa,INA,0.0,0.0,0.0,0.0,0.0
Perkins Andrew,INA,0.0,0.0,0.0,0.0,1.0
Perkins Audrey,INA,0.0,0.0,1.0,0.0,0.0
Perkins Carey,INA,0.0,0.0,1.0,0.0,0.0
Perkins Derek,USA,0.0,0.0,1.0,1.0,0.0
Perkins Jamal,USA,0.0,0.0,0.0,0.0,0.0
Perkins Kameron,USA,0.0,0.0,0.0,0.0,1.0
Perkins Ruth Sayger,USA,0.0,0.0,0.0,0.0,1.0
Perlungher Raphael,USA,0.0,0.0,0.0,0.0,1.0
Pernice Nick,USA,0.0,0.0,0.0,0.0,1.0
Pernick Michael,USA,0.0,0.0,0.0,0.0,0.0
Perosh Anthony,AUS,0.0,5.0,7.0,0.0,0.0
Perovic Vlajko,AUS,0.0,0.0,0.0,0.0,0.0
Perpetuo Hernani,BRA,0.0,7.0,1.0,4.0,1.0
Perpetuo Hernani,BRA,0.0,0.0,0.0,0.0,0.0
Perpetuo Thiago,BRA,1.0,7.0,2.0,1.0,2.0
Perreira Larry,BRA,0.0,0.0,1.0,0.0,0.0
Perrells Eddie,BRA,0.0,0.0,0.0,1.0,1.0
Perrin Jason,USA,0.0,2.0,0.0,3.0,1.0
Perron David,CAN,0.0,0.0,1.0,1.0,2.0
Perrotta Jason,USA,0.0,2.0,3.0,1.0,1.0
Perruchet Cedric,USA,0.0,0.0,0.0,0.0,1.0
Perry Carl,USA,0.0,0.0,0.0,0.0,1.0
Perry Dulani,USA,0.0,0.0,0.0,0.0,0.0
Perry Marlon,USA,0.0,0.0,0.0,0.0,0.0
Perry Matthew,USA,0.0,0.0,0.0,0.0,2.0
Perry Mike,USA,0.0,0.0,0.0,0.0,1.0
Perry Robert,USA,0.0,0.0,1.0,0.0,0.0
Perry Tyler,USA,0.0,0.0,0.0,0.0,2.0
Persaev Levan,RUS,0.0,0.0,1.0,0.0,0.0
Persons Mike,RUS,0.0,1.0,0.0,0.0,1.0
Persson Konstantinos,SWE,0.0,0.0,0.0,0.0,1.0
Perusko Tonci,CRO,0.0,0.0,0.0,0.0,1.0
Peruzzi Michelle,CRO,0.0,0.0,1.0,0.0,0.0
Pervel Vyacheslav,CRO,0.0,0.0,1.0,0.0,0.0
Perzynski Travis,USA,0.0,0.0,0.0,9.0,3.0
Pesaleli Sigi,NZL,0.0,2.0,2.0,0.0,0.0
Peselj Marko,NZL,0.0,0.0,1.0,0.0,0.0
Peshewa Shamir,NZL,0.0,1.0,1.0,0.0,0.0
Pesic Dragan,NZL,0.0,0.0,2.0,0.0,3.0
Pessoa Mycon,NZL,0.0,0.0,0.0,0.0,1.0
Pessoa Raphael,BRA,0.0,6.0,1.0,1.0,1.0
Pessoa Rene,BRA,0.0,0.0,1.0,0.0,1.0
Pesta Viktor,CZE,0.0,5.0,2.0,4.0,1.0
Pestell Paul,CZE,0.0,0.0,1.0,0.0,0.0
Pestova Leiticia,CZE,0.0,0.0,1.0,0.0,1.0
Petahtegoose Jo,CZE,0.0,0.0,0.0,0.0,1.0
Petarra Tony,CZE,0.0,0.0,2.0,0.0,0.0
Petek Andy,CZE,0.0,0.0,1.0,0.0,0.0
Peter Matt,CZE,0.0,0.0,1.0,0.0,0.0
Peter Norbert,CZE,0.0,0.0,1.0,0.0,0.0
Petereit Kaleb,USA,0.0,0.0,0.0,0.0,1.0
Peterimov Oleg,USA,0.0,0.0,0.0,0.0,0.0
Peters Andy,NED,0.0,0.0,0.0,0.0,0.0
Peters Anthony,NED,0.0,0.0,0.0,0.0,1.0
Peters Denny,NED,0.0,0.0,0.0,0.0,2.0
Peters Donald,NED,0.0,0.0,1.0,0.0,0.0
Peters Luke,AUS,0.0,0.0,0.0,1.0,0.0
Peters Shawn,AUS,0.0,0.0,0.0,0.0,1.0
Peters Willem,AUS,0.0,0.0,1.0,0.0,0.0
Petersen Jens,AUS,0.0,0.0,0.0,0.0,2.0
Petersen Rune,AUS,0.0,0.0,0.0,0.0,1.0
Petersen Thomas,AUS,0.0,5.0,0.0,0.0,0.0
Petersen Tommy,AUS,0.0,0.0,0.0,0.0,1.0
Peterson Andrew,AUS,0.0,0.0,1.0,0.0,0.0
Peterson Austin,AUS,0.0,0.0,0.0,1.0,1.0
Peterson Brad,AUS,0.0,0.0,0.0,0.0,0.0
Peterson Brian,AUS,0.0,0.0,1.0,0.0,0.0
Peterson Brian,USA,0.0,0.0,1.0,0.0,0.0
Peterson Cody,USA,0.0,0.0,0.0,1.0,0.0
Peterson Cory,USA,0.0,0.0,0.0,0.0,1.0
Peterson Desmond,USA,0.0,0.0,0.0,0.0,1.0
Peterson Jeff,USA,0.0,2.0,4.0,1.0,2.0
Peterson Jesse,USA,0.0,0.0,2.0,0.0,1.0
Peterson Keith,USA,0.0,0.0,0.0,0.0,0.0
Peterson Lance,USA,0.0,0.0,0.0,1.0,0.0
Peterson Ryan,USA,0.0,0.0,0.0,0.0,0.0
Peterson Steven,USA,0.0,5.0,1.0,8.0,0.0
Peterson Tom,USA,0.0,0.0,0.0,0.0,0.0
Petite Jason,USA,0.0,0.0,0.0,0.0,0.0
Petkar Abhijeet,USA,0.0,0.0,1.0,0.0,0.0
Petkov Alexander,USA,0.0,0.0,1.0,0.0,0.0
Petkov Mihail,BUL,0.0,0.0,0.0,0.0,1.0
Petkov Plamen,BUL,0.0,0.0,1.0,0.0,0.0
Petkovic Marko,BUL,0.0,0.0,0.0,0.0,0.0
Petkovic Miodrag,SER,0.0,4.0,3.0,0.0,1.0
Petkus Ignas,LTU,0.0,0.0,1.0,0.0,0.0
Petley Jeremy,ENG,0.0,2.0,4.0,4.0,4.0
Petraitis Erikas,ENG,1.0,1.0,1.0,0.0,2.0
Petrescu Valentino,ENG,0.0,0.0,1.0,0.0,0.0
Petrick Jean,BRA,0.0,0.0,1.0,0.0,0.0
Petrikas Gintaras,BRA,0.0,0.0,0.0,0.0,1.0
Petroski Andre,USA,0.0,4.0,1.0,3.0,1.0
Petrosyan Armen,RUS,0.0,6.0,1.0,0.0,0.0
Petrosyan Artak,USA,0.0,0.0,0.0,0.0,0.0
Petroutsos Christos,USA,0.0,1.0,1.0,0.0,1.0
Petrov Sergey,RUS,0.0,0.0,0.0,0.0,0.0
Petrovs Nikita,RUS,0.0,0.0,1.0,1.0,0.0
Petrucelli Aaron,RUS,0.0,0.0,0.0,1.0,0.0
Petrucio Ricardo,RUS,0.0,0.0,0.0,0.0,1.0
Petruzelli Seth,USA,0.0,0.0,0.0,1.0,4.0
Petshi Kevin,FRA,0.0,2.0,1.0,7.0,1.0
Pettek Terry,FRA,0.0,0.0,0.0,0.0,1.0
Pettengil Travis,FRA,0.0,0.0,0.0,0.0,1.0
Pettett Jacob,FRA,0.0,0.0,1.0,0.0,0.0
Petties Peter,USA,0.0,3.0,1.0,0.0,0.0
Pettigrew Glen,USA,0.0,0.0,2.0,0.0,0.0
Pettigrew Kristina,USA,0.0,0.0,0.0,0.0,0.0
Pettis Anthony,USA,0.0,0.0,0.0,7.0,1.0
Pettis Darnell,USA,0.0,0.0,0.0,0.0,0.0
Pettis Sergio,USA,0.0,4.0,1.0,4.0,1.0
Pettit Eric,USA,0.0,0.0,0.0,0.0,1.0
Pettit Joel,USA,0.0,0.0,1.0,0.0,0.0
Pettus James,USA,0.0,0.0,0.0,0.0,1.0
Petty Chris,USA,0.0,0.0,1.0,0.0,1.0
Petz Forrest,USA,0.0,1.0,2.0,0.0,3.0
Peukert Joseph,USA,0.0,0.0,0.0,0.0,0.0
Peute Jordy,USA,0.0,0.0,0.0,1.0,0.0
Pevneva Tatyana,RUS,0.0,0.0,1.0,0.0,0.0
Pezao Dino,RUS,0.0,0.0,1.0,0.0,0.0
Pezutti Luke,RUS,0.0,0.0,1.0,0.0,0.0
Pezzi Malicheski Francisco Carlos,RUS,0.0,0.0,0.0,0.0,0.0
Peña Julianna,USA,0.0,3.0,1.0,6.0,2.0
Pfannenstiel Brandon,USA,0.0,0.0,0.0,0.0,0.0
Pfeifer Josh,USA,0.0,0.0,0.0,0.0,0.0
Pfeifer Rick,CAN,0.0,0.0,0.0,1.0,0.0
Pfister Cody,USA,0.0,4.0,0.0,4.0,4.0
Pham Chris,USA,0.0,1.0,1.0,3.0,2.0
Pham John,USA,0.0,0.0,0.0,0.0,1.0
Pham Kian,AUS,0.0,0.0,1.0,0.0,1.0
Pham Tuan,AUS,0.0,0.0,1.0,1.0,1.0
Phan Jimmy,AUS,0.0,0.0,0.0,0.0,0.0
Phan Nam,USA,0.0,8.0,4.0,6.0,2.0
Phathaem Keith,USA,0.0,0.0,0.0,0.0,2.0
Phelia Cortez,USA,0.0,0.0,1.0,0.0,0.0
Phelps Blake,USA,0.0,0.0,1.0,0.0,0.0
Phelps Casey,USA,0.0,0.0,0.0,0.0,0.0
Phelps Dock,USA,0.0,0.0,1.0,0.0,0.0
Phelps Ryan,USA,0.0,0.0,1.0,0.0,0.0
Phiathep Tony,USA,0.0,0.0,1.0,0.0,0.0
Philbin Austin,USA,0.0,0.0,0.0,0.0,1.0
Philippeaux Erick,USA,0.0,0.0,0.0,0.0,0.0
Philippou Constantinos,USA,0.0,7.0,1.0,1.0,0.0
Philipps Cody,USA,0.0,0.0,0.0,0.0,0.0
Philippus Jessica,USA,0.0,0.0,1.0,0.0,0.0
Phillippe Sage,USA,0.0,0.0,0.0,0.0,0.0
Phillips Aaron,USA,0.0,6.0,1.0,2.0,1.0
Phillips Aaron,USA,0.0,2.0,1.0,3.0,0.0
Phillips Ant,ENG,0.0,0.0,0.0,0.0,2.0
Phillips Brandon,USA,0.0,5.0,0.0,1.0,1.0
Phillips Charles,USA,0.0,0.0,0.0,0.0,0.0
Phillips Dave,USA,0.0,0.0,0.0,0.0,1.0
Phillips Dustin,USA,0.0,0.0,0.0,0.0,4.0
Phillips Elizabeth,USA,0.0,2.0,2.0,1.0,0.0
Phillips John,WAL,0.0,0.0,0.0,2.0,6.0
Phillips Josh,WAL,0.0,1.0,0.0,0.0,1.0
Phillips Kyler,USA,0.0,5.0,0.0,1.0,0.0
Phillips Ronnie,USA,0.0,0.0,2.0,0.0,0.0
Phillips Simon,USA,0.0,0.0,1.0,0.0,1.0
Phillips Vyron,USA,0.0,0.0,0.0,0.0,0.0
Phillips Warren,USA,0.0,0.0,0.0,0.0,1.0
Phillips Wayne,USA,0.0,0.0,0.0,1.0,1.0
Philpot Charles,USA,0.0,0.0,1.0,0.0,0.0
Philpott Alan,USA,0.0,3.0,1.0,8.0,8.0
Phipps Paul,USA,0.0,0.0,0.0,0.0,1.0
Phoenix Alexius,USA,0.0,0.0,0.0,0.0,0.0
Phogat Ritu,IND,0.0,3.0,0.0,0.0,1.0
Phommabout Samson,IND,0.0,0.0,1.0,0.0,0.0
Phongsavane Phet,IND,0.0,0.0,0.0,0.0,1.0
Phungephorn Nakapan,IND,0.0,0.0,0.0,0.0,0.0
Piamonte Fabio,IND,0.0,0.0,2.0,1.0,0.0
Pica Nick,IND,0.0,0.0,0.0,0.0,0.0
Picaut Christophe,IND,0.0,0.0,0.0,0.0,1.0
Piccolotti Adam,USA,0.0,2.0,0.0,6.0,1.0
Pich Seiha,CAM,0.0,0.0,0.0,0.0,1.0
Pichel Vinc,USA,0.0,8.0,1.0,0.0,1.0
Pichilingue Diego,USA,0.0,0.0,2.0,0.0,1.0
Pickett Brad,ENG,0.0,7.0,3.0,0.0,0.0
Pickett Jamie,USA,0.0,9.0,1.0,0.0,2.0
Pickett Mike,USA,0.0,0.0,1.0,0.0,4.0
Pickney Dawond,USA,0.0,0.0,1.0,0.0,5.0
Pico Aaron,USA,0.0,6.0,2.0,2.0,1.0
Pico Jonathan,USA,0.0,0.0,0.0,0.0,1.0
Picone Gustavo,USA,0.0,0.0,0.0,2.0,0.0
Pidnebesnyi Denys,USA,0.0,0.0,0.0,0.0,0.0
Piechnik Radoslaw,USA,0.0,0.0,0.0,0.0,0.0
Piechota Krzysztof,USA,0.0,0.0,0.0,0.0,0.0
Piechota Oskar,POL,0.0,5.0,1.0,5.0,2.0
Piecuch Nick,POL,0.0,0.0,1.0,0.0,0.0
Piedmont Nick,POL,0.0,0.0,1.0,0.0,1.0
Piekarski Michael,POL,0.0,0.0,0.0,0.0,0.0
Piekin Dustin,POL,0.0,0.0,0.0,0.0,1.0
Pieper Brandon,POL,0.0,0.0,1.0,0.0,0.0
Pieper Eric,POL,0.0,0.0,0.0,0.0,1.0
Pierce Dustin,USA,0.0,0.0,0.0,0.0,1.0
Pierce Jason,USA,0.0,0.0,0.0,0.0,0.0
Pierce Josh,USA,0.0,0.0,0.0,0.0,1.0
Pierce Luke,USA,0.0,0.0,1.0,0.0,0.0
Pierce Mike,USA,0.0,8.0,0.0,1.0,1.0
Piercy Landon,USA,0.0,1.0,0.0,1.0,0.0
Pierini Joao,USA,0.0,0.0,1.0,0.0,0.0
Pierini Joao,USA,0.0,0.0,1.0,0.0,0.0
Pierotti Joey,USA,0.0,0.0,0.0,1.0,2.0
Pierre Gregory,USA,0.0,0.0,0.0,0.0,0.0
Pierre Pierry,USA,0.0,0.0,0.0,0.0,1.0
Pierre Sean,USA,0.0,0.0,0.0,0.0,0.0
Pierre Socrates,USA,0.0,0.0,1.0,1.0,3.0
Pierre-Saint Ben,USA,0.0,0.0,1.0,1.0,0.0
Pierson Sean,CAN,0.0,6.0,3.0,4.0,1.0
Pietila Patrik,FIN,0.0,1.0,1.0,3.0,2.0
Pietraszek Krzysztof,FIN,0.0,0.0,1.0,0.0,2.0
Pietrini Giorgio,ITA,0.0,8.0,0.0,4.0,2.0
Pietrowski Bartosz,ITA,0.0,0.0,1.0,0.0,0.0
Pietrzak Michal,POL,0.0,3.0,1.0,2.0,0.0
Piewisko Piotr,POL,0.0,0.0,0.0,0.0,0.0
Pieza Mazvydas,POL,0.0,0.0,0.0,0.0,0.0
Pighiera Damien,POL,0.0,0.0,0.0,0.0,1.0
Pignataro Dennis,POL,0.0,0.0,0.0,0.0,1.0
Pihynuk Taras,UKR,0.0,0.0,0.0,2.0,0.0
