Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Santos Arymarcel,BRA,0.0,0.0,3.0,0.0,0.0
Santos Augusto Menezes,BRA,0.0,0.0,1.0,0.0,1.0
Santos Bruno,BRA,0.0,1.0,0.0,1.0,0.0
Santos Carlos,BRA,0.0,0.0,0.0,1.0,0.0
Santos Carlos Eduardo,BRA,0.0,0.0,1.0,0.0,2.0
Santos Celio,BRA,0.0,0.0,1.0,0.0,0.0
Santos Cleiton,BRA,0.0,0.0,1.0,0.0,0.0
Santos Daniel,BRA,0.0,5.0,0.0,2.0,0.0
Santos Danilo,BRA,0.0,0.0,1.0,0.0,0.0
Santos Deivid,BRA,0.0,0.0,2.0,0.0,1.0
Santos Deyvison,BRA,0.0,0.0,0.0,0.0,2.0
Santos Diego,BRA,0.0,0.0,1.0,0.0,1.0
Santos Douglas,BRA,0.0,0.0,1.0,0.0,0.0
Santos Edivan,BRA,0.0,8.0,1.0,4.0,1.0
Santos Emerson,BRA,0.0,0.0,0.0,0.0,1.0
Santos Evangelista,BRA,0.0,0.0,0.0,6.0,2.0
Santos Fabio,BRA,0.0,0.0,0.0,0.0,1.0
Santos Felipe,BRA,0.0,0.0,1.0,0.0,0.0
Santos Filipe,BRA,0.0,0.0,0.0,0.0,0.0
Santos Gabriel,BRA,0.0,0.0,1.0,0.0,0.0
Santos Genival,BRA,0.0,0.0,0.0,0.0,0.0
Santos Gilvan,USA,0.0,0.0,0.0,0.0,2.0
Santos Gleristone,USA,0.0,0.0,0.0,6.0,2.0
Santos Guilherme,BRA,0.0,3.0,3.0,4.0,0.0
Santos Guilherme,BRA,0.0,0.0,0.0,0.0,1.0
Santos Iliarde,BRA,0.0,0.0,0.0,6.0,0.0
Santos Ivanildo,BRA,0.0,0.0,0.0,0.0,1.0
Santos Ivanildo Nunes,BRA,0.0,0.0,0.0,0.0,2.0
Santos Jai,USA,0.0,0.0,0.0,0.0,1.0
Santos Jailson Silva,USA,0.0,0.0,1.0,0.0,0.0
Santos Joao,USA,0.0,0.0,0.0,0.0,0.0
Santos John,USA,0.0,1.0,1.0,0.0,0.0
Santos Johnny,BRA,0.0,0.0,1.0,0.0,0.0
Santos Jorges,BRA,0.0,0.0,0.0,0.0,1.0
Santos Kellis,BRA,0.0,0.0,0.0,0.0,1.0
Santos Keven,BRA,0.0,0.0,0.0,0.0,1.0
Santos Leandro,BRA,0.0,0.0,0.0,0.0,1.0
Santos Leonardo,BRA,0.0,3.0,2.0,9.0,1.0
Santos Luciano,BRA,0.0,0.0,0.0,0.0,1.0
Santos Luis,BRA,0.0,0.0,0.0,0.0,0.0
Santos Macio,BRA,0.0,0.0,0.0,0.0,0.0
Santos Maicon Juliano,BRA,0.0,0.0,1.0,0.0,1.0
Santos Mairon,BRA,0.0,7.0,0.0,0.0,0.0
Santos Marcelo,BRA,0.0,0.0,0.0,0.0,0.0
Santos Marco,BRA,0.0,0.0,0.0,0.0,0.0
Santos Marcus,BRA,0.0,0.0,1.0,0.0,0.0
Santos Marilia,BRA,0.0,2.0,3.0,3.0,0.0
Santos Mauricio,BRA,0.0,0.0,1.0,0.0,0.0
Santos Maykon,BRA,0.0,0.0,0.0,0.0,0.0
Santos Michael,BRA,0.0,0.0,0.0,0.0,1.0
Santos Miguel,BRA,0.0,0.0,1.0,0.0,0.0
Santos Moises,BRA,0.0,0.0,0.0,0.0,0.0
Santos Natalie,BRA,0.0,0.0,0.0,0.0,0.0
Santos Omni,BRA,0.0,0.0,0.0,0.0,0.0
Santos Paulo,BRA,0.0,0.0,1.0,0.0,1.0
Santos Pedro,BRA,0.0,0.0,1.0,0.0,1.0
Santos Rafael,BRA,0.0,0.0,0.0,0.0,1.0
Santos Renan,BRA,0.0,0.0,1.0,0.0,0.0
Santos Rodrigo,BRA,0.0,0.0,0.0,0.0,1.0
Santos Rogerio,BRA,0.0,0.0,1.0,0.0,0.0
Santos Ronilson,BRA,0.0,0.0,2.0,0.0,0.0
Santos Samara,BRA,0.0,0.0,2.0,0.0,0.0
Santos Sidney,BRA,0.0,0.0,0.0,0.0,0.0
Santos Silvio,BRA,0.0,0.0,1.0,0.0,0.0
Santos Taila,BRA,0.0,0.0,0.0,3.0,0.0
Santos Thiago,BRA,0.0,2.0,4.0,5.0,1.0
Santos Thiago,BRA,0.0,0.0,0.0,1.0,3.0
Santos Thiago,BRA,0.0,0.0,0.0,0.0,1.0
Santos Tom,BRA,0.0,0.0,2.0,0.0,1.0
Santos Valdineia,BRA,0.0,0.0,1.0,0.0,0.0
Santos Vanessa,BRA,0.0,0.0,0.0,0.0,0.0
Santos Vanessa,BRA,0.0,0.0,1.0,0.0,0.0
Santos Wendell,BRA,0.0,0.0,1.0,0.0,0.0
Santos Willans,BRA,0.0,0.0,1.0,0.0,0.0
Santos Willians,BRA,0.0,0.0,0.0,0.0,0.0
Santos Yuri,BRA,0.0,0.0,1.0,0.0,0.0
Santos Bezerra Deivison,BRA,0.0,0.0,0.0,0.0,0.0
Santos Campahy Nathielly,BRA,0.0,0.0,0.0,0.0,0.0
Santos Cunha Samara,BRA,0.0,0.0,0.0,0.0,1.0
Santos da Silva Carlos Augusto,BRA,0.0,0.0,0.0,0.0,0.0
Santos da Silva Leandro,BRA,0.0,0.0,0.0,0.0,0.0
Santos de Farias Maria Luciana,BRA,0.0,0.0,0.0,0.0,1.0
Santos de Miranda Antonio,BRA,0.0,0.0,0.0,0.0,2.0
Santos de Oliveira Luiz Bruno,BRA,0.0,0.0,0.0,0.0,0.0
Santos de Oliveira Tarciara,BRA,0.0,0.0,0.0,0.0,0.0
Santos do Nascimento Nubia,BRA,0.0,0.0,0.0,0.0,1.0
Santos Faria Luciano Cesar,BRA,0.0,0.0,1.0,0.0,1.0
Santos Gomes Jose Aparecido,BRA,0.0,0.0,1.0,0.0,3.0
Santos Gomes Marcelo,BRA,0.0,0.0,0.0,0.0,0.0
Santos Jr. Giovanni da Silva,BRA,0.0,5.0,0.0,4.0,1.0
Santos Jr. Mauricio,BRA,0.0,0.0,0.0,0.0,0.0
Santos Nascimento Dayse,BRA,0.0,0.0,0.0,0.0,1.0
Santos Nogueira Jobson,BRA,0.0,0.0,0.0,0.0,1.0
Santos Rodrigues Alexandro,BRA,0.0,0.0,1.0,0.0,0.0
Santos Verona Ganoza Alonso,PER,0.0,1.0,0.0,1.0,3.0
Santry John,ENG,0.0,0.0,0.0,0.0,1.0
Sanza Tony,ENG,0.0,0.0,0.0,0.0,1.0
Sanzo Nick,ENG,0.0,1.0,0.0,0.0,1.0
Saotome Ken,ENG,1.0,0.0,0.0,0.0,0.0
Saoudi Rudy,ENG,0.0,0.0,1.0,0.0,1.0
Sapa Andrey,UKR,0.0,0.0,0.0,0.0,1.0
Sapa Taras,UKR,0.0,0.0,0.0,0.0,1.0
Sapinoso Josh,UKR,0.0,0.0,0.0,0.0,1.0
Sapo Marcio,BRA,0.0,0.0,1.0,0.0,1.0
Sapoka Tadas,BRA,0.0,0.0,0.0,1.0,1.0
Sapp Bob,USA,0.0,8.0,9.0,3.0,1.0
Sapp Eddie,USA,0.0,0.0,0.0,0.0,1.0
Sapun Nikita,USA,0.0,0.0,1.0,0.0,0.0
Saracco Dino,USA,0.0,0.0,0.0,0.0,1.0
Saraceno Tanner,USA,0.0,3.0,1.0,4.0,1.0
Sarafian Daniel,BRA,0.0,2.0,2.0,7.0,1.0
Sarafian Lobato Rodrigo dos Santos,BRA,0.0,0.0,1.0,0.0,0.0
Saragosa Duke,BRA,0.0,0.0,0.0,0.0,0.0
Saraiva Diego,BRA,0.0,1.0,3.0,1.0,0.0
Saraiva Douglas,BRA,0.0,0.0,1.0,0.0,0.0
Saraiva da Costa Augusto Cesar,BRA,0.0,0.0,0.0,0.0,1.0
Sarapov Akhmed,BRA,0.0,0.0,1.0,0.0,0.0
Sarat Jorge,BRA,0.0,0.0,1.0,0.0,1.0
Saraykina Ekaterina,RUS,0.0,0.0,1.0,0.0,0.0
Saraza Juan Felipe Novoa,RUS,0.0,0.0,1.0,0.0,0.0
Sardari Agy,NED,0.0,4.0,0.0,6.0,1.0
Sardinha Jurandir,NED,0.0,1.0,1.0,0.0,1.0
Sarembock Neil,NED,0.0,0.0,0.0,0.0,0.0
Sargeant Sonya,NED,0.0,0.0,1.0,0.0,0.0
Sargent Shane,NED,0.0,0.0,1.0,0.0,1.0
Sargisyan Gevor,NED,0.0,0.0,1.0,0.0,0.0
Saric Fikret,NED,0.0,0.0,0.0,0.0,1.0
Saric Zeljko,NED,0.0,0.0,0.0,0.0,0.0
Saricam Gokhan,TUR,0.0,5.0,0.0,1.0,1.0
Sarkarboev Kilichbek,TUR,0.0,0.0,1.0,0.0,0.0
Sarkerov Aliyar,TUR,0.0,0.0,2.0,1.0,0.0
Sarkhi Samir,TUR,0.0,0.0,0.0,0.0,1.0
Sarkis Adam,TUR,0.0,0.0,1.0,0.0,0.0
Sarkozi Robert,TUR,0.0,0.0,3.0,0.0,1.0
Sarmento Danilo,TUR,0.0,0.0,1.0,0.0,0.0
Sarmento Eliton,TUR,0.0,0.0,1.0,0.0,0.0
Sarmiento Harris,USA,0.0,1.0,4.0,1.0,3.0
Sarnavskiy Alexander,RUS,0.0,0.0,0.0,0.0,0.0
Sarnavskiy Alexander,RUS,0.0,0.0,0.0,0.0,0.0
Sarnicki Evan,RUS,0.0,0.0,1.0,0.0,0.0
Sarr Ibrahima,RUS,0.0,0.0,1.0,0.0,0.0
Sarran Giovanni,USA,0.0,0.0,1.0,0.0,0.0
Sarratt Jim,USA,0.0,0.0,0.0,0.0,0.0
Sarria Edwin,USA,0.0,0.0,1.0,0.0,0.0
Sartori Mario,USA,0.0,2.0,1.0,0.0,0.0
Sartori Tiago,USA,0.0,0.0,0.0,0.0,1.0
Sartorio Gabriel,BRA,0.0,0.0,0.0,0.0,0.0
Sarullo Francesco,ITA,0.0,0.0,0.0,0.0,2.0
Saruta Yosuke,JPN,0.0,6.0,7.0,2.0,0.0
Sasaki Daisuke,JPN,0.0,0.0,0.0,0.0,1.0
Sasaki Fumiya,JPN,0.0,0.0,1.0,0.0,0.0
Sasaki Kinuka,JPN,0.0,0.0,0.0,0.0,3.0
Sasaki Kyosuke,JPN,1.0,0.0,0.0,0.0,0.0
Sasaki Makoto,JPN,1.0,0.0,1.0,0.0,0.0
Sasaki Ryota,JPN,0.0,0.0,0.0,0.0,0.0
Sasaki Shinji,JPN,0.0,3.0,4.0,0.0,0.0
Sasaki Tak,JPN,0.0,0.0,0.0,0.0,1.0
Sasaki Tom,JPN,0.0,0.0,1.0,0.0,0.0
Sasaki Ulka,JPN,0.0,2.0,2.0,0.0,0.0
Sasaki Ulka,JPN,0.0,0.0,0.0,0.0,0.0
Sasaki Yuki,JPN,0.0,0.0,2.0,1.0,1.0
Sase Junichi,JPN,0.0,0.0,0.0,0.0,0.0
Saski Yuki,JPN,0.0,0.0,0.0,0.0,0.0
Sass Paul,ENG,0.0,0.0,0.0,0.0,0.0
Sassone John,ENG,0.0,0.0,2.0,0.0,1.0
Sasu Georges,ENG,0.0,1.0,0.0,1.0,1.0
Satake Masaaki,ENG,0.0,1.0,2.0,0.0,2.0
Sataki Kevin,ENG,0.0,0.0,0.0,0.0,0.0
Sathe Shashi,ENG,0.0,0.0,1.0,0.0,0.0
Sato Go,ENG,0.0,0.0,1.0,0.0,0.0
Sato Hayato,ENG,0.0,0.0,1.0,0.0,0.0
Sato Hikari,ENG,0.0,0.0,0.0,0.0,0.0
Sato Hikaru,ENG,0.0,0.0,1.0,0.0,1.0
Sato Hiroki,JPN,0.0,0.0,0.0,0.0,0.0
Sato Kanta,JPN,0.0,0.0,0.0,0.0,1.0
Sato Kensei,JPN,0.0,0.0,1.0,0.0,0.0
Sato Mizuho,JPN,0.0,0.0,1.0,0.0,1.0
Sato Rumina,JPN,0.0,0.0,7.0,1.0,1.0
Sato Ryuhei,JPN,0.0,0.0,0.0,0.0,0.0
Sato Shinya,JPN,0.0,0.0,0.0,1.0,3.0
Sato Shoko,JPN,0.0,2.0,1.0,1.0,1.0
Sato Takashi,JPN,0.0,0.0,0.0,2.0,3.0
Sato Takenori,JPN,0.0,3.0,7.0,5.0,0.0
Sato Takeshi,JPN,1.0,0.0,0.0,0.0,0.0
Sato Takuya,JPN,1.0,0.0,0.0,0.0,1.0
Sato Yo,JPN,0.0,0.0,0.0,0.0,1.0
Sato Yoichiro,JPN,2.0,0.0,0.0,0.0,0.0
Sato Yuta,JPN,0.0,0.0,0.0,0.0,0.0
Satsuma Tatsuhito,JPN,0.0,0.0,0.0,0.0,1.0
Sattarov Amir,JPN,0.0,0.0,1.0,0.0,0.0
Sattelmayer Aline,BRA,0.0,1.0,1.0,0.0,1.0
Sattelmayer Bianca,BRA,0.0,0.0,0.0,0.0,2.0
Sattelmayer Ricardo,BRA,0.0,0.0,1.0,0.0,4.0
Saucedo Brandon,BRA,0.0,0.0,0.0,0.0,0.0
Saucedo Fernando,BRA,0.0,0.0,0.0,0.0,1.0
Sauder Josh,BRA,0.0,0.0,0.0,0.0,0.0
Saudino Jeimeson,BRA,0.0,0.0,0.0,0.0,2.0
Sauer Doug,BRA,0.0,0.0,1.0,0.0,0.0
Sauer Nate,BRA,0.0,0.0,1.0,0.0,0.0
Sauer Tom,BRA,0.0,1.0,3.0,1.0,0.0
Saull Katie,BRA,0.0,0.0,1.0,1.0,0.0
Saulters Oral,BRA,0.0,0.0,0.0,0.0,0.0
Saumenig Gregory,USA,0.0,0.0,1.0,0.0,1.0
Saunders Ben,USA,0.0,9.0,9.0,8.0,1.0
Saunders Chad,USA,0.0,0.0,0.0,0.0,0.0
Saunders Chad W.,USA,0.0,0.0,1.0,1.0,0.0
Saunders Chris,USA,0.0,0.0,1.0,0.0,1.0
Saunders James,CAN,0.0,0.0,0.0,0.0,2.0
Saunders Serena,CAN,0.0,0.0,0.0,0.0,1.0
Saunders Shane,CAN,0.0,0.0,1.0,0.0,0.0
Saunders Townsend,CAN,0.0,0.0,0.0,0.0,0.0
Saures Bill,CAN,0.0,0.0,1.0,0.0,1.0
Sauvage Pierre,FRA,0.0,0.0,0.0,0.0,0.0
Sauve Brandon,FRA,0.0,0.0,1.0,0.0,0.0
Savage Cedric,FRA,0.0,0.0,1.0,0.0,0.0
Savage Gary,FRA,0.0,0.0,1.0,0.0,0.0
Savala Richard,FRA,0.0,0.0,1.0,0.0,0.0
Savastenko Alexej,FRA,0.0,0.0,0.0,0.0,0.0
Savchenko Bogdan,FRA,0.0,0.0,0.0,1.0,1.0
Savchuk Marshall,RUS,0.0,0.0,1.0,0.0,0.0
Saveda Floyd,RUS,0.0,0.0,0.0,0.0,0.0
Savelyev Igor,RUS,0.0,0.0,1.0,0.0,1.0
Saville James,ENG,0.0,0.0,2.0,0.0,1.0
Saville Jonny,ENG,0.0,0.0,1.0,0.0,0.0
Savin Kris,ENG,0.0,0.0,1.0,0.0,0.0
Savio Nicolas,ENG,0.0,0.0,0.0,0.0,0.0
Savitsky Oleg,ENG,0.0,0.0,1.0,0.0,0.0
Savochka Roman,ENG,0.0,0.0,2.0,0.0,2.0
Savoie Marc,CAN,0.0,0.0,0.0,1.0,0.0
Savov Artem,CAN,0.0,0.0,0.0,0.0,1.0
Savov Svetlozar,BUL,0.0,3.0,1.0,9.0,2.0
Savvidis Alexis,GRE,0.0,3.0,2.0,8.0,3.0
Sawada Kenichi,GRE,0.0,0.0,0.0,0.0,1.0
Sawada Ryuto,JPN,0.0,3.0,2.0,8.0,1.0
Sawyer Derek,USA,0.0,0.0,0.0,0.0,1.0
Sawyer Gareth,USA,0.0,0.0,1.0,0.0,0.0
Sawyer Race,USA,0.0,1.0,1.0,0.0,0.0
Sawyer Steve,USA,0.0,0.0,0.0,0.0,1.0
Say Sammy,USA,0.0,1.0,0.0,0.0,1.0
Say Tevi,USA,0.0,0.0,1.0,0.0,0.0
Say Tori,USA,0.0,0.0,0.0,0.0,0.0
Sayah Mohamed,FRA,0.0,0.0,1.0,0.0,0.0
Sayakbaev Rinat,FRA,0.0,0.0,1.0,0.0,0.0
Sayavonga Bone,FRA,0.0,0.0,1.0,0.0,2.0
Sayed Irshaad,FRA,0.0,0.0,0.0,0.0,0.0
Sayegh Steve,FRA,0.0,0.0,2.0,0.0,4.0
Sayers Dane,FRA,0.0,1.0,0.0,0.0,0.0
Sayers Lumumba,USA,0.0,1.0,1.0,5.0,3.0
Sayles Brandon,USA,0.0,3.0,1.0,3.0,0.0
Sayles Matt,USA,0.0,6.0,0.0,1.0,2.0
Saytkhojayev Rasul,RUS,0.0,0.0,1.0,0.0,0.0
Sazoff Rachel,RUS,0.0,0.0,2.0,0.0,0.0
Sbardella Brett,RUS,0.0,0.0,2.0,0.0,0.0
Scaggs Matt,RUS,0.0,0.0,0.0,0.0,1.0
Scaife Davarius,RUS,0.0,0.0,0.0,0.0,1.0
Scalco Sidney,RUS,0.0,0.0,1.0,0.0,0.0
Scales Josh,RUS,0.0,0.0,1.0,0.0,0.0
Scallan Eric,RUS,0.0,0.0,0.0,0.0,1.0
Scalzi Lorenzo,RUS,0.0,0.0,0.0,0.0,1.0
Scanlan Joey,RUS,0.0,0.0,1.0,0.0,0.0
Scanlon Chris,RUS,0.0,0.0,0.0,0.0,0.0
Scanlon Mark,ENG,0.0,2.0,0.0,7.0,0.0
Scarcello Mike,CAN,1.0,0.0,1.0,0.0,0.0
Scariot Fernando,BRA,0.0,0.0,0.0,0.0,1.0
Scarr Keri,BRA,0.0,0.0,0.0,0.0,0.0
Scatizzi Daniele,ITA,0.0,6.0,1.0,1.0,1.0
Scepanovic Goran,ITA,0.0,0.0,1.0,0.0,0.0
Schablatura Pinto Eli Reger,BRA,0.0,0.0,1.0,0.0,1.0
Schaeffer Gabe,BRA,0.0,0.0,0.0,0.0,0.0
Schafer Eric,USA,0.0,3.0,3.0,8.0,0.0
Schaffa Ian James,USA,0.0,0.0,2.0,0.0,3.0
Schaffer Andrew,USA,0.0,0.0,1.0,0.0,0.0
Schaffroth Rudy,USA,0.0,5.0,0.0,1.0,1.0
Schall Brian,USA,0.0,1.0,0.0,0.0,0.0
Schall Kerry,USA,0.0,0.0,3.0,1.0,3.0
Schambari Eric,USA,0.0,0.0,1.0,1.0,0.0
Scharf Preston,USA,0.0,0.0,2.0,0.0,5.0
Scharmer Katie Ross,USA,0.0,0.0,1.0,0.0,1.0
Schartzer Shane,USA,0.0,0.0,0.0,0.0,1.0
Schattschneider Luis Guilherme,BRA,0.0,0.0,0.0,0.0,1.0
Schatz Mike,BRA,0.0,1.0,1.0,0.0,0.0
Schaub Brendan,USA,0.0,7.0,4.0,1.0,0.0
Scheck Michael Deiga,USA,0.0,0.0,1.0,0.0,0.0
Scheeper Ryan,USA,0.0,0.0,1.0,0.0,3.0
Scheepers Roelof,RSA,0.0,0.0,1.0,0.0,0.0
Scheffel Matheus,BRA,0.0,0.0,0.0,0.0,1.0
Schehl Brandon,BRA,0.0,0.0,0.0,0.0,1.0
Schelburn Steve,BRA,0.0,0.0,1.0,0.0,0.0
Schell Jamie,BRA,0.0,0.0,1.0,0.0,0.0
Schembri Antonio,BRA,0.0,1.0,2.0,1.0,0.0
Schembri Francisco Mario,BRA,0.0,0.0,0.0,0.0,1.0
Schenk Aaron,BRA,0.0,0.0,1.0,0.0,0.0
Schepanskyi Vladislav,BRA,0.0,0.0,1.0,0.0,0.0
Schepps Robert,BRA,0.0,0.0,0.0,0.0,0.0
Scherbakov Svyatoslav,BRA,0.0,0.0,1.0,0.0,1.0
Scherbakov Valery,BRA,0.0,0.0,0.0,0.0,3.0
Scherek Fernando,BRA,0.0,0.0,1.0,0.0,0.0
Scherner Fabiano,BRA,0.0,0.0,6.0,1.0,0.0
Scheuermann Robbie,BRA,0.0,0.0,0.0,0.0,0.0
Scheufler Gabriel,BRA,0.0,0.0,0.0,0.0,1.0
Scheureumann Robbie,BRA,0.0,0.0,0.0,0.0,0.0
Schiavo Samy,BRA,0.0,0.0,1.0,0.0,2.0
Schiavolin Mattia,ITA,1.0,0.0,1.0,1.0,1.0
Schiavoni Matias,ITA,0.0,0.0,0.0,0.0,0.0
Schick Joseph,ITA,0.0,0.0,0.0,0.0,0.0
Schieding Ryan,ITA,0.0,0.0,0.0,0.0,2.0
Schiesaro Riccardo,ITA,0.0,0.0,0.0,1.0,0.0
Schieve Cody,ITA,0.0,0.0,1.0,0.0,0.0
Schilder Sam,ITA,0.0,0.0,1.0,0.0,0.0
Schiller Richard,ITA,0.0,0.0,0.0,1.0,1.0
Schilling Joe,USA,0.0,2.0,2.0,1.0,3.0
Schilling Pat,USA,0.0,0.0,0.0,0.0,1.0
Schills Caroline,USA,0.0,0.0,0.0,0.0,1.0
Schilsler Ben,USA,0.0,0.0,0.0,1.0,0.0
Schilt Semmy,USA,0.0,5.0,2.0,2.0,3.0
Schindler Adam,USA,0.0,1.0,4.0,6.0,0.0
Schinkle Rob,USA,0.0,0.0,1.0,0.0,0.0
Schiro Dante,USA,0.0,4.0,0.0,3.0,0.0
Schissler Diana,USA,0.0,0.0,0.0,0.0,0.0
Schlegel Max,GER,0.0,0.0,0.0,0.0,1.0
Schlesinger Chris,GER,0.0,0.0,1.0,0.0,0.0
Schlichter Christopher Thad,USA,0.0,1.0,1.0,0.0,0.0
Schmall Dakota,USA,0.0,0.0,1.0,0.0,0.0
Schmid Patrick,USA,0.0,0.0,1.0,0.0,0.0
Schmidt Alexander,USA,0.0,0.0,0.0,0.0,1.0
Schmidt Allison,USA,0.0,0.0,0.0,1.0,0.0
Schmidt Jamie,USA,0.0,0.0,1.0,1.0,0.0
Schmidt Tyler,USA,0.0,1.0,0.0,0.0,0.0
Schmiedeberg Bjoern,USA,0.0,0.0,2.0,1.0,1.0
Schmit Justin,USA,0.0,0.0,0.0,0.0,1.0
Schmitt Daniel,USA,0.0,0.0,1.0,0.0,0.0
Schmitz Kenny,USA,0.0,0.0,0.0,0.0,1.0
Schmitz Tom,USA,0.0,0.0,0.0,0.0,1.0
Schnable Noah,USA,0.0,0.0,1.0,0.0,1.0
Schneck Mike,USA,0.0,0.0,0.0,0.0,0.0
Schneider Ben,WAL,0.0,0.0,2.0,0.0,0.0
Schneider Colleen,USA,0.0,4.0,1.0,3.0,4.0
Schneider Eric,USA,0.0,0.0,0.0,0.0,1.0
Schneider Ethan,USA,0.0,0.0,1.0,0.0,0.0
Schneider Keith,USA,0.0,0.0,1.0,1.0,0.0
Schneider Mike,USA,0.0,0.0,1.0,0.0,0.0
Schneider Nick,USA,0.0,0.0,0.0,0.0,0.0
Schneider Sarah,USA,0.0,0.0,3.0,5.0,1.0
Schneider Steve,USA,0.0,0.0,2.0,0.0,6.0
Schneider Tammie,USA,0.0,0.0,1.0,0.0,2.0
Schnell Matt,USA,0.0,2.0,3.0,8.0,1.0
Schob Daniel,USA,0.0,0.0,1.0,0.0,0.0
Schober Dominic,AUT,0.0,0.0,0.0,0.0,1.0
Schockman Josh,AUT,0.0,0.0,0.0,0.0,0.0
Schockman Josh,AUT,0.0,0.0,0.0,0.0,0.0
Schoech Mike,AUT,0.0,0.0,1.0,0.0,0.0
Schoenauer Alex,AUT,0.0,0.0,1.0,0.0,1.0
Schoenauer Alex,AUT,0.0,0.0,1.0,1.0,0.0
Schoenfelder Bailey,USA,0.0,2.0,0.0,0.0,0.0
Schofield Ryan,USA,0.0,0.0,0.0,0.0,1.0
Scholin Joel,USA,0.0,0.0,0.0,0.0,1.0
Scholsberg Martin,USA,0.0,0.0,1.0,0.0,0.0
Scholten Brad,USA,0.0,0.0,0.0,0.0,1.0
Schools John,USA,0.0,0.0,0.0,0.0,1.0
Schoonover Darrill,USA,0.0,7.0,2.0,5.0,1.0
Schorle Jon,USA,0.0,0.0,0.0,0.0,0.0
Schoter Christian,USA,0.0,0.0,1.0,0.0,0.0
Schott Brad,USA,0.0,0.0,0.0,0.0,1.0
Schottenheimer Dru,USA,0.0,0.0,1.0,0.0,0.0
Schouteren Nathan,USA,0.0,0.0,2.0,0.0,2.0
Schreiber Clemence,USA,0.0,0.0,0.0,1.0,1.0
Schreiter Ric,USA,0.0,0.0,2.0,0.0,0.0
Schrijber Bob,USA,0.0,3.0,2.0,0.0,3.0
Schroder Danny,USA,0.0,0.0,1.0,0.0,0.0
Schroeder Chris,USA,0.0,0.0,1.0,0.0,0.0
Schroeder Nate,USA,0.0,0.0,1.0,1.0,3.0
Schroeder Zack,USA,0.0,0.0,0.0,1.0,2.0
Schuardt Daniel,AUS,0.0,0.0,0.0,0.0,1.0
Schubert Damaso,AUS,0.0,0.0,1.0,0.0,0.0
Schuck Mathias,AUS,0.0,0.0,2.0,0.0,0.0
Schuckman Lacey,USA,0.0,2.0,1.0,6.0,4.0
Schuld Marc,USA,0.0,0.0,0.0,0.0,1.0
Schulte Dylan,USA,0.0,0.0,1.0,0.0,0.0
Schulte Jaymes,USA,0.0,0.0,0.0,0.0,1.0
Schulte Natan,BRA,0.0,4.0,1.0,9.0,1.0
Schulte Thomas,USA,0.0,0.0,3.0,2.0,2.0
Schultz Eric,USA,0.0,0.0,0.0,0.0,1.0
Schultz Mark,USA,0.0,1.0,0.0,0.0,0.0
Schultz Pat,USA,0.0,0.0,1.0,0.0,0.0
Schultz Ryan,USA,1.0,2.0,6.0,1.0,1.0
Schulz John,USA,0.0,2.0,1.0,3.0,2.0
Schulz L.J.,USA,0.0,0.0,0.0,0.0,0.0
Schumacher Adam,USA,0.0,0.0,3.0,0.0,0.0
Schumacher JR,USA,0.0,0.0,1.0,0.0,0.0
Schuman Frank,USA,0.0,0.0,2.0,0.0,1.0
Schupp Jerome,USA,0.0,0.0,0.0,0.0,1.0
Schurov Yuriy,USA,0.0,0.0,0.0,0.0,0.0
Schut Nathan,USA,0.0,0.0,1.0,0.0,0.0
Schwager Tom,USA,0.0,0.0,1.0,0.0,0.0
Schwartz Br ian,USA,0.0,0.0,0.0,0.0,0.0
Schwartz Brian,USA,0.0,1.0,0.0,0.0,0.0
Schwartz Eric,USA,0.0,1.0,0.0,0.0,0.0
Schwartz Kalyn,USA,0.0,1.0,0.0,1.0,1.0
Schwartz Kalyn,USA,0.0,0.0,0.0,0.0,0.0
Schwellnus Patrick,GER,0.0,0.0,1.0,0.0,0.0
Schwendemann J.D.,GER,0.0,0.0,1.0,0.0,0.0
Scianna Manolo,ITA,0.0,0.0,2.0,0.0,0.0
Scibran Michal,ITA,0.0,0.0,1.0,0.0,0.0
Sckoteski Victor,ITA,0.0,0.0,1.0,0.0,0.0
Scoggins Jared,USA,0.0,4.0,1.0,0.0,0.0
Scoggins Justin,USA,0.0,6.0,0.0,1.0,4.0
Scolesdang Ron,USA,0.0,0.0,1.0,0.0,0.0
Scope Ryan,ENG,0.0,4.0,2.0,4.0,1.0
Scorpio Charlie,PER,0.0,0.0,0.0,0.0,1.0
Scott Bill,PER,0.0,0.0,1.0,0.0,0.0
Scott Bradley,ENG,0.0,5.0,1.0,5.0,1.0
Scott Brook,ENG,0.0,0.0,1.0,0.0,0.0
Scott Chris,ENG,0.0,0.0,1.0,6.0,1.0
Scott Dougie,ENG,0.0,0.0,0.0,0.0,1.0
Scott Gerald,ENG,0.0,1.0,0.0,0.0,1.0
Scott Greg,ENG,0.0,0.0,2.0,0.0,0.0
Scott Jennifer,USA,0.0,0.0,3.0,0.0,0.0
Scott Jeremiah,USA,0.0,0.0,0.0,0.0,0.0
Scott Jewel,USA,0.0,0.0,0.0,0.0,1.0
Scott Joel,USA,0.0,1.0,1.0,1.0,0.0
Scott Mike,USA,0.0,0.0,1.0,0.0,1.0
Scott Robbie,USA,0.0,0.0,0.0,0.0,1.0
Scott Robert,USA,1.0,0.0,0.0,0.0,1.0
