Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission
Taber Lucas,USA,0.0,0.0,1.0,0.0,1.0
Tabera Daniel,ESP,2.0,0.0,2.0,3.0,0.0
Tabone Mark,ESP,0.0,0.0,1.0,0.0,0.0
Tabor Chachi,ESP,0.0,0.0,0.0,0.0,0.0
Tabor Jason,ESP,0.0,0.0,1.0,0.0,0.0
Tabora Jose,ESP,0.0,0.0,0.0,0.0,0.0
Tabosa Enila,ESP,0.0,0.0,1.0,0.0,0.0
Tabrizy Yasha,ESP,0.0,0.0,1.0,0.0,0.0
Tachaev Said Magomed,ESP,0.0,0.0,0.0,0.0,1.0
Tachihikari Osamu,ESP,0.0,0.0,0.0,0.0,1.0
Tackett Amber,ESP,0.0,0.0,0.0,0.0,2.0
Taclan Ryan,ESP,0.0,0.0,1.0,0.0,0.0
Tadeo Brian,ESP,0.0,0.0,0.0,1.0,1.0
Tadeu Eugenio,ESP,0.0,0.0,1.0,0.0,0.0
Tadevosyan Vahe,ESP,0.0,0.0,0.0,0.0,1.0
Tadijanov Ivica,CRO,0.0,0.0,0.0,0.0,0.0
Tadzhibaev Ulugbek,CRO,0.0,0.0,0.0,0.0,1.0
Tafa Justin,AUS,0.0,5.0,1.0,0.0,0.0
Tafarel Leonel,AUS,0.0,0.0,0.0,0.0,1.0
Tagami Yohei,JPN,0.0,0.0,0.0,0.0,0.0
Tagiev Ramin,JPN,0.0,0.0,0.0,0.0,1.0
Tagirov Salembek,JPN,0.0,0.0,0.0,0.0,0.0
Tagirov Tagir,JPN,0.0,0.0,0.0,1.0,0.0
Tagirov Yunus,JPN,0.0,0.0,0.0,0.0,0.0
Tagliamonte Vincenzo,ITA,0.0,0.0,1.0,0.0,0.0
Taguchi Masakazu,ITA,0.0,0.0,1.0,0.0,0.0
Taguchi Toshihiro,JPN,0.0,0.0,1.0,0.0,0.0
Taguibao Wendal,PHI,0.0,0.0,0.0,0.0,0.0
Taha Khalid,GER,0.0,9.0,0.0,2.0,1.0
Tahara Noboru,GER,0.0,0.0,1.0,0.0,0.0
Tahiri Souhil,GER,0.0,0.0,0.0,1.0,0.0
Tahtahi Bilal,GER,0.0,0.0,2.0,0.0,0.0
Tahtinen Robert,USA,0.0,0.0,1.0,0.0,0.0
Taia Lereapii,USA,0.0,0.0,0.0,0.0,0.0
Taibl Joshua,USA,0.0,0.0,1.0,0.0,0.0
Taiete de Matos Alessandro,USA,0.0,0.0,1.0,0.0,0.0
Taigibov Arsen,UKR,0.0,0.0,0.0,0.0,1.0
Taimanglo Joe,GUM,0.0,5.0,2.0,0.0,0.0
Tainara Alessandra,BRA,0.0,0.0,1.0,0.0,0.0
Taira Shinichi,BRA,1.0,0.0,0.0,0.0,1.0
Taisacan BJ,BRA,0.0,0.0,1.0,0.0,0.0
Taise Luane,BRA,0.0,0.0,0.0,0.0,1.0
Taisumov Mairbek,RUS,0.0,0.0,0.0,9.0,1.0
Tait Cory,ENG,0.0,5.0,1.0,5.0,1.0
Taitano Jesse,ENG,2.0,0.0,2.0,0.0,0.0
Tajik Toghan Masoumeh,ENG,0.0,0.0,1.0,0.0,0.0
Tajima Naoki,ENG,0.0,0.0,0.0,0.0,0.0
Tajon Mark,USA,0.0,0.0,0.0,1.0,0.0
Takabayashi Kyoko,JPN,1.0,0.0,0.0,0.0,0.0
Takacs Alexander,JPN,0.0,0.0,0.0,0.0,0.0
Takada Hiroya,JPN,0.0,0.0,1.0,0.0,0.0
Takada Kazumichi,JPN,0.0,0.0,1.0,0.0,1.0
Takada Nobuhiko,JPN,1.0,0.0,2.0,2.0,3.0
Takada Ryuji,JPN,0.0,0.0,0.0,0.0,0.0
Takafuji Masakazu,JPN,0.0,0.0,0.0,0.0,0.0
Takagi Kenta,JPN,0.0,2.0,3.0,0.0,1.0
Takahashi Daiji,JPN,0.0,0.0,0.0,0.0,0.0
Takahashi Eri,JPN,0.0,0.0,0.0,0.0,1.0
Takahashi Hiroshi,JPN,0.0,0.0,1.0,0.0,0.0
Takahashi Hiroyuki,JPN,0.0,0.0,0.0,0.0,0.0
Takahashi Kazuo,JPN,0.0,0.0,3.0,0.0,2.0
Takahashi Kei,JPN,0.0,0.0,0.0,0.0,0.0
Takahashi Kenjiro,JPN,0.0,0.0,1.0,0.0,0.0
Takahashi Makoto,JPN,0.0,0.0,0.0,0.0,0.0
Takahashi Motomare,JPN,0.0,0.0,0.0,0.0,1.0
Takahashi Ryogo,JPN,0.0,1.0,1.0,0.0,0.0
Takahashi Shigenobu,JPN,1.0,0.0,1.0,0.0,0.0
Takahashi Shun,JPN,0.0,0.0,0.0,0.0,1.0
Takahashi Wataru,JPN,2.0,0.0,0.0,1.0,0.0
Takahashi Yoko,JPN,0.0,0.0,1.0,0.0,2.0
Takahashi Yoshiaki,JPN,2.0,0.0,1.0,0.0,0.0
Takahashi Yoshiki,JPN,0.0,0.0,3.0,0.0,0.0
Takahashi Yuki,JPN,0.0,0.0,1.0,0.0,0.0
Takahashi Yusuke,JPN,0.0,0.0,1.0,0.0,0.0
Takamori Keigo,JPN,0.0,0.0,1.0,0.0,0.0
Takamori Naoya,JPN,0.0,0.0,1.0,0.0,0.0
Takanashi Shitoku,JPN,0.0,0.0,0.0,0.0,1.0
Takano Satomi,JPN,0.0,1.0,1.0,0.0,2.0
Takano Yoshiyuki,JPN,0.0,0.0,1.0,0.0,0.0
Takano Yuki,JPN,0.0,0.0,0.0,0.0,0.0
Takao Kyle,JPN,0.0,0.0,0.0,0.0,0.0
Takaoka Naohiro,JPN,0.0,0.0,0.0,0.0,0.0
Takas Vasilis,JPN,0.0,0.0,0.0,0.0,1.0
Takase Daiju,JPN,1.0,1.0,5.0,1.0,0.0
Takashima Daiki,JPN,0.0,0.0,0.0,0.0,0.0
Takatsu Isao,JPN,0.0,0.0,1.0,0.0,0.0
Takaya Hiroyuki,JPN,0.0,7.0,4.0,0.0,0.0
Takaya Yuki,JPN,0.0,0.0,0.0,0.0,1.0
Takayama Keigo,JPN,0.0,0.0,1.0,0.0,0.0
Takayama Yoshihiro,JPN,0.0,0.0,2.0,0.0,2.0
Takeda Hisho,JPN,0.0,0.0,0.0,0.0,0.0
Takeda Koji,JPN,0.0,2.0,0.0,3.0,0.0
Takeda Masashi,JPN,0.0,0.0,1.0,0.0,0.0
Takeda Michiko,JPN,0.0,0.0,1.0,0.0,0.0
Takeda Setsuma,JPN,0.0,0.0,1.0,0.0,0.0
Takekawa Koichiro,JPN,0.0,2.0,0.0,0.0,0.0
Takenaka Daichi,JPN,0.0,1.0,0.0,1.0,0.0
Takenawa Motohiro,JPN,0.0,0.0,0.0,0.0,0.0
Takeshige Kenji,JPN,1.0,0.0,0.0,0.0,0.0
Takeshita Joao,JPN,0.0,0.0,0.0,0.0,1.0
Takeshita Kanako,JPN,0.0,0.0,0.0,0.0,0.0
Takeuchi Atsushi,JPN,1.0,0.0,0.0,0.0,0.0
Takeuchi Bill,USA,0.0,1.0,0.0,0.0,0.0
Takeuchi Izuru,USA,1.0,1.0,2.0,0.0,1.0
Takeuchi Koji,USA,1.0,0.0,0.0,0.0,0.0
Takigawa Ryo,JPN,0.0,0.0,2.0,0.0,0.0
Takimoto Makoto,JPN,0.0,0.0,1.0,1.0,1.0
Takimoto Misaki,JPN,0.0,0.0,0.0,0.0,4.0
Takino Yoshimichi,JPN,1.0,0.0,0.0,0.0,0.0
Takita Masaya,JPN,0.0,0.0,3.0,0.0,1.0
Takizawa Kenta,JPN,0.0,9.0,3.0,0.0,1.0
Taktarov Oleg,JPN,1.0,0.0,3.0,5.0,0.0
Talamantes Anton,JPN,0.0,0.0,1.0,0.0,0.0
Talamantes Ricco,JPN,0.0,0.0,0.0,0.0,1.0
Talavera Ricardo,JPN,0.0,0.0,1.0,1.0,0.0
Talavera Troy,JPN,0.0,0.0,0.0,0.0,2.0
Talbi Lamine,BEL,0.0,0.0,0.0,0.0,1.0
Taldiev Rustam,BEL,0.0,0.0,0.0,0.0,0.0
Taleb Nordine,CAN,0.0,7.0,3.0,0.0,2.0
Tales Fabiano,CAN,0.0,0.0,0.0,0.0,1.0
Talevski Borce,MKD,0.0,0.0,1.0,0.0,0.0
Talhouk Mike,MKD,0.0,0.0,0.0,0.0,1.0
Talita Talita,BRA,0.0,0.0,1.0,0.0,0.0
Tallack Rob,BRA,0.0,0.0,1.0,0.0,0.0
Talley Jeremiah,USA,0.0,0.0,1.0,0.0,0.0
Tallowin Chris,USA,0.0,0.0,1.0,0.0,0.0
Talmon Patrick,GER,0.0,0.0,1.0,0.0,0.0
Tam Len,GER,0.0,0.0,0.0,0.0,1.0
Tamada Yasuko,JPN,0.0,0.0,1.0,2.0,0.0
Tamai Keiko,JPN,0.0,0.0,0.0,0.0,5.0
Tamakairiki Tsuyoshi,JPN,0.0,0.0,1.0,0.0,0.0
Tamaki Tim,JPN,0.0,0.0,0.0,1.0,2.0
Tamaribuchi Shawn,JPN,0.0,0.0,0.0,0.0,0.0
Tamaru Takumi,JPN,0.0,1.0,1.0,0.0,0.0
Tamburrino Tony,JPN,0.0,0.0,0.0,0.0,0.0
Tamez Eli,USA,0.0,1.0,0.0,2.0,0.0
Tampos Jacob Ikaika,USA,0.0,0.0,1.0,0.0,0.0
Tampu Gabriel,GER,0.0,0.0,1.0,0.0,0.0
Tamura Akitoshi,GER,0.0,0.0,2.0,1.0,1.0
Tamura Issei,JPN,0.0,4.0,2.0,0.0,4.0
Tamura Kazuya,JPN,0.0,0.0,0.0,0.0,1.0
Tamura Kiyoshi,JPN,0.0,4.0,3.0,4.0,3.0
Tamura Takao,JPN,0.0,0.0,0.0,0.0,0.0
Tamura Yukinari,JPN,0.0,0.0,1.0,1.0,2.0
Tan Jason,JPN,0.0,0.0,2.0,0.0,0.0
Tan Raymond,JPN,0.0,0.0,0.0,0.0,0.0
Tan Tony,USA,0.0,0.0,1.0,0.0,0.0
Tan Trestle,PHI,0.0,0.0,2.0,0.0,1.0
Tanabe Soyu,JPN,0.0,0.0,0.0,1.0,0.0
Tanada Naoki,JPN,0.0,0.0,1.0,0.0,0.0
Tanaka Akihito,JPN,0.0,0.0,2.0,0.0,0.0
Tanaka Diasaku,JPN,0.0,0.0,0.0,0.0,1.0
Tanaka Hiroki,JPN,0.0,0.0,0.0,0.0,0.0
Tanaka Hiroshige,JPN,0.0,7.0,2.0,0.0,0.0
Tanaka Hiroyuki,JPN,0.0,0.0,1.0,0.0,0.0
Tanaka Kazuhisa,JPN,0.0,0.0,2.0,0.0,0.0
Tanaka Michinori,JPN,0.0,0.0,0.0,6.0,0.0
Tanaka Shinichiro,JPN,0.0,0.0,0.0,0.0,1.0
Tanaka Tatsunori,JPN,0.0,0.0,1.0,0.0,2.0
Tanaka Yasutomo,JPN,1.0,0.0,0.0,1.0,0.0
Tanaka Novaes Kinberly,BRA,0.0,3.0,0.0,0.0,1.0
Tandilashvili Giorgi,GEO,0.0,0.0,1.0,0.0,0.0
Tang Ella,MAS,0.0,0.0,1.0,0.0,0.0
Tang Jin,MAS,1.0,2.0,1.0,1.0,1.0
Tang Kai,CHN,0.0,0.0,0.0,0.0,0.0
Tangayan Jilmar,CHN,0.0,0.0,0.0,0.0,0.0
Tangiev Jakub,CHN,0.0,0.0,3.0,0.0,0.0
Tani Lucas,BRA,0.0,0.0,1.0,0.0,0.0
Tanigawa Kei,JPN,0.0,0.0,0.0,0.0,1.0
Taniguchi Tomonori,JPN,0.0,0.0,1.0,1.0,0.0
Tanimura Mitsunori,JPN,0.0,0.0,0.0,0.0,1.0
Tanios Mark,LIB,0.0,0.0,0.0,0.0,0.0
Taniyama Naomi,JPN,0.0,0.0,0.0,0.0,1.0
Tannas Graydon,JPN,0.0,0.0,0.0,0.0,0.0
Tanner Evan,USA,0.0,5.0,5.0,6.0,1.0
Tannus Ricardo,USA,0.0,0.0,0.0,0.0,0.0
Tanshyn Artem,USA,0.0,0.0,1.0,0.0,0.0
Tao Jiang,CHN,0.0,0.0,1.0,0.0,0.0
Tao Mingbo,CHN,0.0,0.0,1.0,0.0,0.0
Tao Wang Hong,CHN,0.0,0.0,1.0,0.0,0.0
Tapels Patrick,CHN,0.0,0.0,0.0,0.0,1.0
Tapia Albert,USA,0.0,2.0,0.0,0.0,2.0
Tapia Benjamin,USA,0.0,0.0,0.0,0.0,0.0
Tapia Manny,USA,0.0,1.0,2.0,0.0,0.0
Tapusoa Gary,USA,0.0,6.0,2.0,2.0,0.0
Tarabanks Michal,USA,0.0,0.0,0.0,0.0,1.0
Tarasov Maxim,USA,0.0,0.0,0.0,1.0,0.0
Tarazon Ellery,USA,0.0,0.0,1.0,0.0,0.0
Tarkhanov Mikhail,RUS,0.0,0.0,1.0,0.0,0.0
Tarnai Jozsef,HUN,0.0,0.0,0.0,0.0,0.0
Tarnavskaja Ekaterina,HUN,0.0,0.0,0.0,0.0,3.0
Tarnawski Kamil,POL,0.0,0.0,0.0,0.0,1.0
Tarns Brandon,POL,0.0,0.0,1.0,0.0,0.0
Tarrafa Odair,POL,0.0,0.0,0.0,0.0,1.0
Tarsey Adam,POL,0.0,0.0,1.0,0.0,0.0
Tarverdiev Tarverdi,RUS,0.0,0.0,0.0,0.0,0.0
Tarytsa Igor,RUS,0.0,1.0,0.0,0.0,0.0
Tashkilot Ayub,DEN,0.0,1.0,0.0,0.0,0.0
Tashuev Oma,DEN,0.0,0.0,0.0,0.0,0.0
Tassinari Eleonora,DEN,0.0,0.0,0.0,0.0,1.0
Tassybay Kanat,DEN,0.0,0.0,0.0,0.0,0.0
Tasukyan Edgar,DEN,0.0,0.0,1.0,0.0,0.0
Tatarinov Maksim,DEN,0.0,0.0,1.0,0.0,0.0
Tataroglu Naomi,DEN,0.0,0.0,1.0,0.0,0.0
Tataroglu Sinan,GER,0.0,0.0,0.0,0.0,1.0
Tatarunas Vidmantas,GER,0.0,0.0,0.0,0.0,0.0
Tate Frank,USA,0.0,0.0,2.0,0.0,2.0
Tate Jennifer,USA,0.0,0.0,0.0,1.0,1.0
Tate Miesha,USA,0.0,4.0,2.0,7.0,3.0
Tate Shane,USA,0.0,0.0,1.0,0.0,0.0
Tateishi Yuzo,USA,0.0,0.0,0.0,0.0,1.0
Tatnell Christina,USA,0.0,0.0,1.0,0.0,0.0
Tato Leamy,USA,0.0,0.0,0.0,0.0,1.0
Tatsumi Hideto,USA,0.0,0.0,2.0,0.0,0.0
Tatu Rafael,USA,0.0,0.0,1.0,0.0,0.0
Tatum Anthony,USA,0.0,0.0,0.0,0.0,1.0
Tatunashvili Maria,GEO,0.0,0.0,0.0,0.0,1.0
Taumoepeau David,GEO,0.0,0.0,1.0,0.0,0.0
Taunton Johnny,USA,0.0,1.0,0.0,0.0,0.0
Tauro Geovane,USA,0.0,0.0,1.0,0.0,0.0
Taurosevicius Deividas,USA,0.0,0.0,0.0,0.0,0.0
Tauru Toni,FIN,0.0,0.0,6.0,8.0,1.0
Tavak Alireza,FIN,0.0,0.0,1.0,0.0,0.0
Tavares Ana Michelle,BRA,0.0,0.0,0.0,1.0,0.0
Tavares Brad,USA,0.0,5.0,3.0,2.0,1.0
Tavares Bruno,BRA,0.0,1.0,1.0,1.0,0.0
Tavares Casey,BRA,0.0,0.0,1.0,0.0,0.0
Tavares Diana,POR,0.0,0.0,0.0,0.0,3.0
Tavares Eric,POR,0.0,0.0,2.0,0.0,1.0
Tavares Genilton,BRA,0.0,0.0,1.0,0.0,0.0
Tavares Jeremy,BRA,0.0,1.0,0.0,0.0,0.0
Tavares Kaio,BRA,0.0,0.0,0.0,0.0,0.0
Tavares Kleberson,BRA,0.0,0.0,0.0,0.0,0.0
Tavares Patrique,BRA,0.0,0.0,1.0,0.0,0.0
Tavares Raoni,BRA,0.0,0.0,0.0,0.0,1.0
Tavares Renato,BRA,0.0,0.0,0.0,0.0,0.0
Tavares Rian,BRA,0.0,0.0,1.0,0.0,0.0
Tavares Rodrigo,BRA,0.0,0.0,1.0,0.0,0.0
Tavares Thiago,BRA,0.0,3.0,7.0,0.0,0.0
Tavares Tiago,BRA,0.0,0.0,1.0,0.0,0.0
Tavares Cavalcante Benito,BRA,0.0,0.0,0.0,0.0,1.0
Tavares Silva Carlos Eduardo,BRA,0.0,0.0,0.0,0.0,1.0
Taveirne Josh,BRA,0.0,0.0,1.0,0.0,4.0
Taveirne Justin,BRA,0.0,0.0,0.0,0.0,0.0
Tavernini Justin,BRA,0.0,0.0,0.0,0.0,1.0
Taxiarchis Archontis,GRE,0.0,0.0,0.0,0.0,1.0
Taygma Taynna,BRA,0.0,0.0,0.0,0.0,1.0
Taylor Andrew,BRA,0.0,0.0,0.0,0.0,0.0
Taylor Anthony,BRA,0.0,1.0,0.0,0.0,0.0
Taylor Anthony,USA,0.0,1.0,1.0,1.0,4.0
Taylor Bobby,USA,0.0,1.0,0.0,0.0,2.0
Taylor Brad,USA,0.0,0.0,1.0,0.0,1.0
Taylor Brenton,USA,0.0,0.0,1.0,0.0,0.0
Taylor Chris,USA,0.0,0.0,0.0,0.0,1.0
Taylor Danielle,USA,0.0,3.0,2.0,1.0,0.0
Taylor Danny,USA,0.0,0.0,1.0,0.0,0.0
Taylor Dave,USA,0.0,0.0,1.0,0.0,0.0
Taylor Dilano,USA,0.0,1.0,1.0,2.0,0.0
Taylor Gerald,USA,0.0,0.0,1.0,0.0,0.0
Taylor Ivan,USA,0.0,0.0,0.0,0.0,2.0
Taylor J.T.,USA,1.0,0.0,2.0,0.0,1.0
Taylor Jake,USA,0.0,0.0,1.0,0.0,0.0
Taylor Jared,USA,0.0,1.0,0.0,0.0,0.0
Taylor Jason,USA,0.0,0.0,0.0,0.0,0.0
Taylor Jess,USA,0.0,0.0,0.0,0.0,1.0
Taylor Jesse,USA,0.0,5.0,0.0,0.0,0.0
Taylor Jimmy,USA,0.0,0.0,0.0,0.0,1.0
Taylor Joe,USA,0.0,0.0,1.0,0.0,0.0
Taylor Jorey,USA,0.0,0.0,1.0,0.0,0.0
Taylor Karina,USA,0.0,0.0,0.0,0.0,2.0
Taylor Lauren,USA,0.0,5.0,0.0,0.0,0.0
Taylor Lee,USA,0.0,0.0,0.0,0.0,1.0
Taylor Louis,USA,0.0,7.0,3.0,7.0,1.0
Taylor Luke,USA,0.0,0.0,0.0,0.0,1.0
Taylor Mike,USA,0.0,0.0,0.0,0.0,2.0
Taylor Mo,USA,0.0,0.0,1.0,0.0,0.0
Taylor Paul,ENG,0.0,5.0,0.0,1.0,2.0
Taylor Paul,ENG,0.0,1.0,2.0,0.0,0.0
Taylor Pipi,ENG,0.0,0.0,0.0,0.0,1.0
Taylor Rich,ENG,0.0,0.0,0.0,0.0,0.0
Taylor Richard,ENG,0.0,0.0,0.0,0.0,1.0
Taylor Sean,ENG,0.0,0.0,0.0,0.0,1.0
Taylor Sebastian,ENG,0.0,0.0,1.0,0.0,0.0
Taylor Shaun,ENG,0.0,0.0,1.0,0.0,1.0
Taylor Stephone,ENG,0.0,0.0,0.0,0.0,1.0
Taylor Tobiaus,USA,0.0,0.0,0.0,0.0,0.0
Taylor Torrance,USA,0.0,0.0,0.0,0.0,1.0
Taylor Travis,USA,0.0,0.0,0.0,0.0,1.0
Taylor Travis,USA,0.0,0.0,1.0,0.0,0.0
Taylor Zach,USA,0.0,0.0,1.0,1.0,0.0
Taylor Jr. Fierce,USA,0.0,0.0,0.0,1.0,0.0
Taylor-Smith Glenn,USA,0.0,0.0,1.0,0.0,1.0
Taz Orlando,USA,0.0,0.0,0.0,0.0,1.0
Tazawa Kazuhisa,JPN,0.0,0.0,0.0,1.0,0.0
Tazawa So,JPN,2.0,0.0,0.0,1.0,1.0
Tazhimatov Aslan,JPN,0.0,0.0,0.0,0.0,0.0
TBA Opponent,JPN,0.0,0.0,0.0,0.0,0.0
TBA Opponent,JPN,0.0,0.0,0.0,0.0,0.0
Tcaci Alexander,JPN,0.0,0.0,1.0,0.0,0.0
Tchanturia Vladimer,JPN,0.0,0.0,0.0,0.0,1.0
Tchernetsky Victor,RUS,0.0,0.0,0.0,0.0,2.0
Tchinda Marcus,RUS,0.0,0.0,1.0,0.0,0.0
Tchoungui Charles-Henri,FRA,1.0,0.0,0.0,1.0,0.0
Te Huna James,NZL,0.0,0.0,0.0,3.0,6.0
Te Paa Matt,NZL,0.0,0.0,0.0,0.0,0.0
Te-Huna James,NZL,0.0,0.0,0.0,0.0,0.0
Teager Bryce,NZL,0.0,0.0,0.0,0.0,0.0
Teano Valerio,NZL,0.0,0.0,1.0,0.0,0.0
Tebekin Dmitry,NZL,0.0,0.0,1.0,0.0,0.0
Tebilov Ibrahim,NZL,0.0,0.0,1.0,0.0,0.0
Tebo Collin,NZL,0.0,0.0,1.0,0.0,0.0
Techer Kevin,NZL,0.0,0.0,0.0,0.0,0.0
Tecumseh Ty,NZL,0.0,0.0,1.0,0.0,0.0
Tedesco Noah,NZL,0.0,0.0,1.0,0.0,0.0
Tedoradze Tengiz,NZL,0.0,3.0,3.0,1.0,3.0
Teed Shawn,USA,1.0,2.0,3.0,4.0,0.0
Teeples Clinton,USA,0.0,0.0,0.0,1.0,0.0
Teixeira Andrey,BRA,0.0,0.0,1.0,0.0,0.0
Teixeira Cleber,BRA,0.0,0.0,0.0,0.0,1.0
Teixeira David,BRA,0.0,0.0,1.0,0.0,0.0
Teixeira Edilson,BRA,0.0,0.0,0.0,0.0,1.0
Teixeira Edimar,BRA,0.0,0.0,1.0,0.0,0.0
Teixeira Ewerton,BRA,0.0,1.0,0.0,0.0,1.0
Teixeira Glover,BRA,0.0,0.0,0.0,0.0,0.0
Teixeira John,BRA,0.0,5.0,1.0,0.0,0.0
Teixeira Junior,BRA,0.0,0.0,1.0,0.0,0.0
Teixeira Luana,BRA,0.0,0.0,3.0,0.0,0.0
Teixeira Paulo,BRA,0.0,0.0,1.0,0.0,1.0
Teixeira Reinaldo,BRA,0.0,0.0,0.0,0.0,1.0
Teixeira Ricardo,BRA,0.0,0.0,0.0,0.0,1.0
Teixeira Roxane,BRA,0.0,0.0,0.0,0.0,0.0
Teixeira Wadson,BRA,0.0,0.0,0.0,0.0,1.0
Teixeira William,BRA,0.0,0.0,0.0,0.0,1.0
Teixeira dos Santos Suiane,BRA,0.0,0.0,0.0,0.0,1.0
Teixeira Nascimento Wilson,BRA,0.0,0.0,0.0,0.0,0.0
Teixeira Pereira Abner,BRA,0.0,0.0,1.0,0.0,0.0
Tejada Jesus,BRA,0.0,0.0,1.0,0.0,0.0
Telepnev Anton,BRA,0.0,0.0,1.0,1.0,1.0
Telkusheev Azred,BRA,0.0,0.0,0.0,0.0,1.0
Telles Eduardo,BRA,0.0,1.0,1.0,0.0,0.0
Telles Marcio,BRA,0.0,1.0,0.0,0.0,1.0
Telles Willian,BRA,0.0,0.0,2.0,0.0,1.0
Tellez Chris,BRA,0.0,0.0,0.0,0.0,0.0
Telligman Tra,USA,1.0,2.0,4.0,4.0,0.0
Tello Antonio,USA,0.0,0.0,0.0,0.0,1.0
Telvi Jeff,USA,0.0,0.0,0.0,0.0,1.0
Temesi Sebastian,USA,0.0,0.0,0.0,0.0,0.0
Temiquel Mason,USA,0.0,0.0,0.0,0.0,1.0
Temirbulatov Timur,RUS,0.0,0.0,1.0,0.0,0.0
Temirkhanov Arsen,RUS,0.0,0.0,0.0,1.0,0.0
Temirov Abdul-Rakhman,RUS,0.0,0.0,0.0,1.0,2.0
Temirov Alymbek,RUS,0.0,0.0,0.0,0.0,0.0
Temirov Rozanbek,RUS,0.0,0.0,0.0,0.0,0.0
Temmar Mohamed,RUS,0.0,0.0,1.0,0.0,0.0
Temmink Ramon,RUS,0.0,0.0,1.0,0.0,0.0
Templeton Diamond,RUS,0.0,0.0,0.0,1.0,0.0
Templeton Ron,RUS,0.0,0.0,0.0,0.0,1.0
Templeton Todd,RUS,0.0,0.0,0.0,0.0,0.0
Ten Vyacheslav,RUS,0.0,0.0,2.0,0.0,1.0
Tendl Peter,HUN,0.0,0.0,0.0,0.0,1.0
Teng LiGe,CHN,1.0,0.0,1.0,0.0,2.0
Tennant Craig,CHN,0.0,0.0,0.0,0.0,1.0
Tennant Taneisha,USA,0.0,1.0,0.0,0.0,0.0
Tenneson Andrew,USA,0.0,1.0,0.0,1.0,0.0
Tenorio Gabriel Cruz,USA,0.0,0.0,0.0,0.0,1.0
Tenorio Lucas,USA,0.0,0.0,1.0,0.0,1.0
Tenorio Marcelo,BRA,0.0,0.0,1.0,1.0,0.0
Tenorio Oberdan Vieira,BRA,0.0,1.0,1.0,0.0,1.0
Tenorio Thiago,BRA,0.0,0.0,1.0,0.0,0.0
Tentsuku Ganjo,BRA,0.0,0.0,0.0,0.0,0.0
Tenuliuer Baxier,CHN,0.0,0.0,1.0,0.0,0.0
Teo Tiffany,SIN,0.0,3.0,1.0,4.0,0.0
Teodero Endreo,BRA,0.0,0.0,0.0,0.0,1.0
Teodorczuk Mateusz,BRA,0.0,0.0,0.0,1.0,1.0
Teodorowicz Mariusz,BRA,0.0,0.0,0.0,0.0,1.0
Tepsaev Arsan,BRA,0.0,0.0,0.0,0.0,1.0
Ter-Petrosyan Hakop,USA,0.0,0.0,0.0,0.0,1.0
Teran Alberto,USA,0.0,0.0,0.0,0.0,1.0
Terashima Kosuke,USA,0.0,0.0,1.0,0.0,0.0
Terbalca Santiago,USA,0.0,0.0,0.0,0.0,1.0
Terdjman Thomas,USA,0.0,0.0,0.0,0.0,2.0
Teregulov Ramis,USA,0.0,0.0,1.0,0.0,0.0
Terekhov Evgeniy,USA,0.0,0.0,1.0,0.0,0.0
Terencio de Souza Diogo,BRA,0.0,0.0,0.0,0.0,1.0
Terere Fernando,BRA,0.0,0.0,0.0,0.0,0.0
Teresiak Maciej,BRA,0.0,0.0,0.0,0.0,1.0
Teresiewicz Temistokles,BRA,0.0,0.0,1.0,0.0,0.0
Terezimov Sergey,BRA,0.0,0.0,0.0,0.0,1.0
Terherst Justin,BRA,0.0,0.0,0.0,0.0,1.0
Teri Gele,BRA,0.0,0.0,0.0,0.0,1.0
Terill Dustin,BRA,0.0,0.0,1.0,0.0,0.0
Teringele Teringele,BRA,0.0,0.0,1.0,0.0,0.0
Terlau Matt,BRA,0.0,0.0,0.0,0.0,1.0
Terlikowski Rafal,BRA,0.0,0.0,1.0,0.0,0.0
Terrado Herman,USA,0.0,8.0,0.0,6.0,2.0
Terralavoro Salvatore,ITA,0.0,0.0,1.0,0.0,0.0
Terrel Dave,USA,0.0,1.0,1.0,0.0,0.0
Terrel Jimmy,USA,0.0,1.0,0.0,0.0,0.0
Terrell Anthony,USA,0.0,1.0,0.0,0.0,0.0
Terrell David,USA,0.0,2.0,1.0,4.0,0.0
Terrell Joseph,USA,0.0,0.0,0.0,0.0,0.0
Terrey Brad,USA,0.0,0.0,0.0,0.0,1.0
Terrill Micah,USA,0.0,0.0,0.0,0.0,7.0
Terry Billy,USA,0.0,0.0,3.0,0.0,3.0
Terry Darion,USA,0.0,0.0,1.0,0.0,1.0
Terry Edir,VEN,0.0,1.0,0.0,0.0,0.0
Terry James,USA,0.0,0.0,0.0,0.0,4.0
Terry Jeff,USA,0.0,0.0,1.0,0.0,0.0
Terry Kendrick,USA,0.0,0.0,1.0,0.0,1.0
Terzewski Brian,USA,0.0,0.0,1.0,0.0,0.0
Terzic Mario,USA,0.0,0.0,0.0,0.0,1.0
Tesanovic Dragan,USA,0.0,0.0,0.0,0.0,1.0
Tesfaldet Robiel,USA,0.0,0.0,1.0,0.0,0.0
Tessari Juan,USA,0.0,0.0,0.0,0.0,1.0
Tessari Simone,ITA,0.0,0.0,1.0,0.0,1.0
Tessaro Adriano,BRA,0.0,0.0,1.0,0.0,0.0
Tessik Michal,BRA,0.0,0.0,1.0,0.0,0.0
